Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Panjabi MC [ft. Jay-Z],Mundian to Bach Ké (Beware of the Boys),2003,"It's the centuries-old Indian folk music bhangra and David Hasselhoff's talking-car TV show Knight Rider-- together at last! Yeah, you might be laughing, but that's because you haven't heard the damn thing. The original version of this track (released five years before Jay-Z, and most of America, came around) hit it big on an international scale-- indeed, Mr. Carter caught wind of this track while clubbing in Switzlerland. The combination of that space-age Trans Am bass line and the dhol-- the double-barreled drum that makes bhangra bang-- is hard to resist, especially in conjunction with the impassioned hollering of the non-Hov vocals. The Indian lyrics expound on the song's title",David Raposa,67,Pitchfork,The Top 100 Singles of 2000-04
Sean Paul,Like Glue,2003,"When Sean Paul first broke through to U.S. listeners on the singles ""Gimme the Light"" and ""Get Busy"", his voice was a fiery robotic lockstep. The tracks were grim, stentorian dancefloor bangers, and his flow was just one element in the mix rather than the force at its center. But he's a revelation on ""Like Glue"", growling bleary-eyed hungover hangdog charm over warm, burbling electro soul. The track is simply gorgeous; the skidding organ riffs and walking bassline and humming synths gel perfectly into a wistful morning glow. Sean Paul may just be singing about how much he loves to fuck, but with that grinning baritone growl, he could be talking about chopping up old ladies and it would still sound like the prettiest little love song you ever heard.",Tom Breihan,66,Pitchfork,The Top 100 Singles of 2000-04
Missy Elliott [ft. Ludacris],One Minute Man,2001,"""Get Ur Freak On"" was the aesthetic manifesto, the statement of warped intent, the dizzy alien futuristic banger, the invitation to another universe. The first time you heard it, you knew the world was a completely different place. ""One Minute Man"" has a different purpose. It doesn't carry the burden of changing music; it's just a murder-hot club jam about dudes who blow it, and so it's free to be light and playful and frisky in ways that ""Get Ur Freak On"" couldn't be. Timbaland's science fiction sunburst lope leaves room Missy to layer creepy, sexy hooks on top of each other, harmonizing with herself with robotic, multitracked panache. And Ludacris stops by with possibly the best guest appearance of his entire career, clamping down on every syllable like a rabid pitbull, just bursting with horny joy: ""Enough of tips and advice and thangs/ I'm big dog, having women seeing stripes and thangs/ They go to bed, start snoring, counting sheep and shit / They so wet that they body started leakin' shit!"" Just nasty.",Tom Breihan,65,Pitchfork,The Top 100 Singles of 2000-04
New Pornographers,The Laws Have Changed,2003,"When I hear this song, I picture a video that finds the group participating in some Frankie and Annette beach blanket bongo party with the radiant Neko Case in the oh-so-crucial Ann-Margaret role: Everyone's young and shiny, doing the mashed potato and the other 9,999 dances in demure bikinis and flattering swim trunks (with A.C. Newman, of course, wearing peroxide on his schnozz), kicking back with some dogs and pop, having a grand old time in the sun as the song's perpetual motion machine chugs along. Of course, the actual video for this song does have the dance moves down, and features a fair amount of sand, but-- in true rockin' indie fashion-- it's a dour ""thoughtful"" affair and doesn't actually bother featuring any of the band members on screen (excepting part-time Pornographer/fulltime Destroyer Dan Bejar as a mute bartender). And, of course, a quick scan of the lyrics while listening to a report on the goings-on in the U.S. government can give one a bit of topical whiplash: ""Pharaoh, all your methods have taught me is to/ Separate my blood from bone"". But maybe it's not a song about de-evolution, but about revolution: ""Alone in the chain, it remains to be seen how/ How well you can play when the pawn takes a queen now"". Or maybe it's just about Neko Case putting her foot up the ass of a combustible pop song and kicking it into the stratosphere where it becomes the sun and Earth becomes its loving satellite until the next Big Bang. For the record, escape velocity is achieved at the point where Neko starts forming a line and the rest of the band turn into her doo-dooing Pips. Would any of you wallflowers care to join in?",David Raposa,64,Pitchfork,The Top 100 Singles of 2000-04
Roots [ft. Cody Chestnutt],The Seed 2.0,2002,"Under Statute 402.3 of the Critic's Code, we're required to mention in every piece about The Roots how they perform their own music and play their own instruments, so that everyone knows just how much more ""authentic"" they are than all those other hip-hop groups. ""The Seed 2.0"" might be the first time that's really been a relevant point, as it's their only single to really sound like it was made by a traditional band, a slinky remake of Chestnutt's ode to pollination. The Roots' take is more than just a fidelity upgrade; Black Thought's verses smooth out Chestnutt's unfortunate views on sexual relations, while ?uestlove whips up a tidy beat to keep that drunken guitar riff upright. All told, ""The Seed"" ends up being a photo-negative take on the rap-rock that scourged the century's early years, with hip-hop's house band showing the mongrel genre can be full of sensual swagger instead of Neanderthal catharsis.",Rob Mitchum,63,Pitchfork,The Top 100 Singles of 2000-04
Spoon,The Way We Get By,2003,"Girls Can Tell catapulted Spoon from being an American Supergrass in the bad way (meaning: they were also-rans) to being an American Supergrass in the good way (meaning: they reliably delivered intense grit-pop). This one song from Kill the Moonlight would earn them such mainstream love-debris as a cellphone ringtone and a spot on a soundtrack to something called ""The O.C."" Unapologetic and unjudgmental, this brief bit of skeletal rock rubs Billy Joel piano-pop up against classic streetlife confessions by the Misfits, Cramps, Make-Up, and, yah, Supergrass. Even straight edge theologians are susceptible to humming along with this tune's drug-dropping and vague convictions. Like religion, though, the song uses simple repetition to achieve sneaky cognitive effects. When indie goes Broadway, expect this track to be featured in the revue, prior to intermission, as an enticement to stick around.",William Bowers,62,Pitchfork,The Top 100 Singles of 2000-04
Justin Timberlake,Like I Love You,2002,"JT's first solo single didn't waste much time in setting up his career as a superstar. Of course, he had a lot of help: The Neptunes' track is one of their best and most distinctive, with muscle-bound funk drums, matador guitar and strategically placed synth blips. Timberlake, for his part, recognized that the world had been without a listenable Michael Jackson song for too long. You know, I really don't want to undersell him, but can you imagine what kind of mega-smash this song would have been had it actually been recorded by Jackson? Anyway, good for JT, good for the legacy of the boy bands, good for pop radio, good for the Neptunes, good for us. With any luck, Timberlake plays his cards this well in the second half of the decade.",Dominique Leone,61,Pitchfork,The Top 100 Singles of 2000-04
Electric Six,Danger! High Voltage!,2003,"Oh god, how can I possibly sum up this song? Here, the dancing-about-architecture divide between music and words seems most unbridgeable, and the task of trying to convey all the silly fun, the unabashed disco-ness, the shameless sax solo, the way singer Dick Valentine punctuates a line with an exclamation of ""lover!"" seems daunting for a stuffy rock critic like myself...or maybe it's the bottle of wine I just drank while dancing around the room and asking the wife, ""Don't you wanna know how I keep starting fires?!"" This is the song that made me order a burrito from Taco Bell. Thankfully, Valentine and Jack ""no recording equipment before 1963"" White didn't make fun of disco",Joe Tangari,60,Pitchfork,The Top 100 Singles of 2000-04
The Flaming Lips,Do You Realize??,2002,"My inner cynic sure had fun with the first single from Yoshimi Battles the Pink Robots. I found myself sitting in a graduate school class listening to a daily newspaper rock crit explicate the song's barely earned key changes as an adjunct professor compared the opening acoustic guitar to early Plastic Ono Band. Quoth my cynic: If Wilco was ""dad rock,"" what did that make this once-cacophonous Oklahoma ensemble? What's lamer than appearing in an AOL commercial? Why was I here? Fortunately, I'd first heard the song during a dreamlike drive to a river near California's Sierra Nevada, and I could never again hear its joyful overproduction without visualizing that region's vivid, almost hyper-real hues. ""Do You Realize??"" offers childlike lyrics (""Do you realize/ Happiness makes you cry""), congregation-moving arrangements, and bold, Sharpie-on-a-tie-dye-shirt melodies. But unlike other tunes of its ilk, ""Do You Realize??"" can bring even the most hardened Wicker Park hipsters to tears. (Alas, I was only cool enough to live in Evanston.) Sure, its theme is shopworn, but so are love songs. Then again, this track is something of a love song to the here and now",Marc Hogan,59,Pitchfork,The Top 100 Singles of 2000-04
Eminem,Stan,2001,"Same old same old-- lightweight misanthropic potty-mouthed hip-hop artist known for controversially goofing on pop culture, social mores, and himself releases single that deals with a serious topic in an intelligent, harrowing fashion. Of course, that's all reductive garbage-- there's plenty of evidence prior to ""Stan"" of Slim Shady's wit and wisdom, and it's not as if this track is free of the button-pushing that poisons his more notorious work. That is, unless you don't consider the way Em disposes of Stan and his wife-to-be anything less than sensational. And let's not forget subverting Dido's tra-la-la chirp for some manipulative ironic counterpointing. Also, Em isn't discovering the new world with this track-- there are plenty of examples of hip-hop shucking its jive for a more serious countenance (cf. um, almost all of it). So what separates ""Stan"" from other attempts is what separates Eminem, at his best, from the rest of the pack",David Raposa,58,Pitchfork,The Top 100 Singles of 2000-04
Le Tigre,Deceptacon (DFA Remix),2002,"Eric Carr panned the poopflakes out of this song in 2002: ""It puts the disco before the discussion...the DFA's remix of 'Deceptacon' sucks out all of the original's Joy Division-ish bassy goodness in favor of a simplistic funk pattern looped ad nauseam."" Woof. Where to begin? That simplistic funk pattern-- the one with eight kinds of handclaps and dense synths and that sparse sub-bass thwok on the ones-- that ""pattern"" gave punkies a chance to actually dance, not that bullshit half-skank side-stepping they'd been doing for 20-plus to Wanna Buy A Bridge? Equally sympathetic to dance and punk, the DFA had found its signature remix sound here, and everyone from Junior Senior to Britney wanted a piece. Oh, and fuck all does the groove depoliticize the rhyme. Quite the opposite: Hannah's rant is still here, but with the bigger beat, she's less bratty, more compelling",Nick Sylvester,57,Pitchfork,The Top 100 Singles of 2000-04
The Hives,Hate to Say I Told You So,2002,"Whether or not the Hives are the best band in the world-- as they readily claim-- is unimportant; what's crucial is the fact that they play like they are. Riding the crest of the garage-rock wave behind the Strokes and the Vines (remember them?), the Hives set themselves apart from so many trend-jumping upstarts with this calling card, the deadliest WMD in their nuclear arsenal known as Vini Vidi Vicious . Nicholaus Arson's chugging guitar riff provides a perfect soundtrack for webslinging, and Howlin' Pelle Almqvist delivers a screaming stump speech full of campaign promises: ""Gonna get through your head what the mystery man said...Gonna call all the shots, all the no's and the not's..."" Not because he has to, but ""because I wanna!"" Ultimately, ""Hate to Say I Told You So"" not only lives up to the band's notorious self-proclamations (they titled a singles collection Your New Favorite Band), but spanks you for not believing them in the first place.",Joe Tangari,56,Pitchfork,The Top 100 Singles of 2000-04
Jürgen Paape,So Weit Wie Noch Nie,2002,"I've never been able to figure out what the hell is happening here. Scratchy vocal samples from what sounds like an ancient German cabaret record combined with a fiber-optic tech-house beat to make something that sounds neo-New Romantic. But then, maybe the latter quality is my own baggage. With the vaguely Nena-esque cast to the voice, the wordless vocal on the bridge (an almost unbearable heart-rending cry that deserves to echo forever inside some empty ballroom) evokes the soaring break on ""99 Luftballons"". At least, to these Yankee ears it does. Beyond the mysterious vocals and the weird threads stretching through several eras of pop, this song also has a surface beauty: Too slow to dance to, the icy music of ""So Weit Wie Noch Nie"" is designed to be admired from the outside, like an elegant and precise fetish object.",Mark Richardson,55,Pitchfork,The Top 100 Singles of 2000-04
Animal Collective,Who Could Win A Rabbit?,2004,"Put any kid of a certain age in the vicinity of a drum and he's going to start pounding on it with all his might: ""Must...make...noise!"" This innate biological reflex happens at a pre-conscious level and is thus not to be punished; if we're lucky, we hold on to some of that spirit and learn how to channel it at appropriate times, like when a club filled with people has paid money to watch you. When people describe Animal Collective as existing in relationship to childhood, this is what they're talking about: combining Boredoms' Joy of Noise with Langley Schools' Joy of Song. ""Who Could Win a Rabbit"" is the catchiest melody they've written but the real key to its appeal is that it ends so soon, dropping out just as it reaches it's peak. At that point all you can do is repeat.",Mark Richardson,54,Pitchfork,The Top 100 Singles of 2000-04
Eminem,Lose Yourself,2002,"Rewind: ""Menime...""-- Barbra Streisand's eyebrows return to their natural level-- ""...ot seog Racso eht dna""-- past the two full years of clutching trinkets on various podia, past the morning-zoo parodies, past the stilted, hagiographic 8 Mile itself-- did the same guy really direct Wonder Boys ?-- and stop. There it is: less a rap song than a talking rocker, with its weirdly indie guitar figure, its dumbass fake-choir backup (""Opportunity!""), its Vegas piano. An odd, gangly composition, ""Lose Yourself"" towers over 2002 for one reason and one reason only: It contains Eminem's best rhyme scheme ever. Something in my throat still clenches up when the first verse kicks off in earnest: ""Snap/ Back to reality."" The barrage that follows-- 12 lines with each accented syllable rhyming throughout",Michael Idov,53,Pitchfork,The Top 100 Singles of 2000-04
New Pornographers,Letter From an Occupant,2000,"Perhaps the only song in my lifetime that could have appeared in Help!, ""Letter From an Occupant"" is an endlessly turning kaleidoscope, the same handful of chords falling together in progressively prettier combinations. The Lennon-MacCartney moment arrives when a seemingly unstoppable chorus is immediately, effortlessly one-upped by an even catchier whoo-ee-oo section. Neko Case's voice radiates such sheer delectation with each phoneme that it took me a week of shouting along to realize I wasn't singing any real words. Whatever the lyrics may have been, a tumble cycle in Neko's larynx turns them to sparkling doggerel: one dutiful online transcriber hears ""Where the hell'd I send these you bought me"" where another divines ""Where the hell have the 70s brought me?"" One line everyone seems to agree on: ""This tune you'll be humming forever.""",Joe Tangari,52,Pitchfork,The Top 100 Singles of 2000-04
OutKast,"So Fresh, So Clean",2001,"Eff a Southern drawl and a Teddy Pendergrass-- that stuff has built-in sex appeal. Try rounding first base with patty melts and Anne Frank, and then you got something to send to Penthouse. Then again, on top of this slip-dippin', disco-stringin' beat even wood-paneled sex-ed films could turn blue and run hot, so why not make things challenging? This dynamic duo's not so clean that they squeak, and their freshness is more like the stuff that gets mothers to reach out and touch someone with wooden spoons. Indeed, Big Boi gets a bit rambunctious (""Might lick you like a lizard when I'm slizzard or sober""), and Andre lets all you fine ladies know that ""the boy next door"" (the one that loves who you are and who you ain't) ""is a freak"". However, when Dre dubs OutKast ""the coolest motherfunkers on the planet,"" you have to recognize. After all, this is a duo that made leprechaun green overalls into haute couture, turned ""stank"" into a sweet-smelling verb, and sold the world on poot-tootin' Polaroid-shakin' indie pop a million times over. In light of those achievements, pitching some scatological afro-futuristic woo is like taking a nap.",David Raposa,51,Pitchfork,The Top 100 Singles of 2000-04
Avalanches,Frontier Psychiatrist,2001,"Swept up in the unrelenting flow of Since I Left You, the track is more pastiche than song: various, unrelated vocal samples are festooned over a sturdy beat and a mishmash of bucking bronco horns and found melodies. Somehow the samples, strung together, tell the story of a cathected young boy's struggle with authority on the American Frontier. But you're not paying attention because the beat is so urgent and the samples so weird and abundant. Soon the music wanders off someplace-- its focus is stolen by a bouncier, bongo-popping beat-- where it's joined by a jolly ukulele line. Only seconds removed from its original incarnation, ""Frontier Psychiatrist"" feels like a puzzling memory from a maybe-dream. Over repeat listens, the details don't become any clearer, but they're every bit as mesmerizing.",Sam Ubl,50,Pitchfork,The Top 100 Singles of 2000-04
Boards of Canada,n a Beautiful Place Out in the Countr,2000,"Sandwiched between the uneasy lucidity of 1998's Music Has the Right To Children and 2002's Geogaddi, 2001's In a Beautiful Place Out In the Country affords Boards Of Canada an opportunity to stretch its limbs, breathe deeply and zone out for a bit. Standing in stark contrast to BoC's usual output, there's an even-tempered, weightless vibe at work; at first, everything sounds a little too composed, Xanexed into sweet oblivion, but with repeated listens, this EP reveals itself to be every bit as insidious as the duo's full-length material. With three of its four songs clocking in at more than six minutes, In a Beautiful Place registers as significantly trackier than anything else they've done, but its not wanting for the duo's attention to detail. The end result",Mark Pytlik,49,Pitchfork,The Top 100 Singles of 2000-04
Sugababes,Freak Like Me,2002,"Once that ding signals the start of the ride, brace yourself-- you are about to enter a robo-sexy world where the world's canniest efficiency expert presents to you Adina Howard's self-explanatory ""Freak Like Me"" melded with the exploding silicon inevitable of Gary Numan's "" Are Friends Electric?"" as essayed by three British post-teen pop stars. Let's ignore the scandalous ramifications of these winsome lasses belting out lines like ""I need a roughneck brother that can satisfy me just for me"" or ""it's all about the dog in me"" and focus on the matter at hand-- this is a remarkable piece of engineering. While the bits cobbled together here seem like strange bedfellows, Howard's booty call plugs-and-plays nicely with Numan's binary quandary. As for the Sugababes...well, it's no surprise that The Best Group to Not Go Pop In the United States owns this track-- at the very least, they bring a bit of class and restraint to this little shindig, playing just enough hard-to-get to make the fight seem fair. This isn't to say the state of the art experienced a coup d'etat when this track dropped-- sure, it helped legitimized the bootlegging ""fad"" (which is still going strong, by the way), and it gave producer Richard X some well-deserved exposure, but giving R&amp;B a case of the bleeps, sweeps, and creeps was (and is) the MO for many a producer. In this light, consider ""Freak Like Me"" a refinement, not an innovation. The Sugababes don't make new-wave hip-pop; they make new-wave hip-pop better.",David Raposa,48,Pitchfork,The Top 100 Singles of 2000-04
Dizzee Rascal,Fix Up Look Sharp,2003,"Don't say Dizzee didn't warn you-- he lets out a rather loud ""Oi!"" before those Billy Squier drums drop out of the sky like airplane engines. It's not like Captain Rascal's going to scurry off, though. Indeed, he sets his feet and meets this big beat head on, answering the piledrivers by spitting percussive syllables that sound less like words and more like jabs and uppercuts. Bob and weave, stick and move, never in one spot for too long, always moving, always talking. Dizzee's even got Muhammad Ali's sly sense of humor to go with the dexterity and speed-- ""I fight old school, bring your bike and your chopper/ And a first aid kit, and some antiseptic, this could get hectic."" It doesn't matter where this came from, doesn't matter what scene birthed it",David Raposa,47,Pitchfork,The Top 100 Singles of 2000-04
Twista [ft. Kanye West and Jamie Foxx],Slow Jamz,2004,"Pharrell set the standard for neck vein-popping, can't-quite-hit-that-high-note crooning in mainstream hip-hop, but Twista and Kanye West raised the bar, stuffing 2004's most popular ""love ballad"" with enough vocal pole vaults to keep its chart position airborne all the way through the Athens games. ""Slow Jamz"" proved hip-hop wrong in so many ways, fearlessly taking Jamie Foxx under its velour smoking jacket and sitting back as Twista kicked out the most beloved machine-gun verses since ""The Crossroads"". If ""Jesus Walks"" and ""New Workout Plan"" earned Kanye a rep for simmering, gospel-tinged jamborees, ""Slow Jamz"" proved him jack of all trades-not-yet-invented. The track's success lied in its wedding of opposites: Seldom before has the line between goofball humor and seduction been whittled so thin. With enough charm to secure a lifetime's worth of dates",Sam Ubl,46,Pitchfork,The Top 100 Singles of 2000-04
!!!,Me and Giuliani Down By the Schoolyard,2003,"Sometimes the greatness of a song is measured by the disbelief with which it is greeted. By that yardstick, we must regard ""Me and Giuliani"" as an unmitigated triumph. When !!! dropped this locomotive H-bomb in summer 2003, it prompted a virtual nationwide spit-take, with stupefied listeners shaking their heads in incredulity as they wove their way to the dancefloor. Sure, the band's self-titled 2000 debut had mildly hinted at big things, but nobody really had any rational reason to expect this dancepunk masterstroke. Clocking in at nearly 10 minutes, ""Giuliani"" glides fluidly between mini-episodes of cowbell-riding funk among shimmering urban skylines, forcing us all the while to move muscles we had forgotten we had. And though Nic Offer and crew have yet to prove themselves capable of sustaining this single's headlong momentum, all that's needed to relive that initial rush of astonishment is to cue it up yet again.",Matthew Murphy,45,Pitchfork,The Top 100 Singles of 2000-04
Sigur Rós,Svefn-G-Englar,2000,"The first Sigur Rós song anyone noticed isn't drug music, exactly; it's more like an addictive drug in itself. Every subsequent listen to ""Svefn-G-Englar"" is an attempt to recapture the spine-tingling awe that came with first hearing Jon Thor Birgisson's androgynous falsetto",Mark Richardson,44,Pitchfork,The Top 100 Singles of 2000-04
The Streets,Weak Become Heroes,2002,"Pop songs with a strong narrative thrust go back forever, but lyrics that knock you flat with the power of their storytelling are rare. Mike Skinner's ""Weak Become Heroes"" is wordy but never wasteful as it gazes at E-ed up club culture immersion from several angles. The snapshot of the initial excitement is spot on, sketching just enough small details to make the familiar scene come alive, and ""Me and you are same/ I known you all my life/ I don't know your name"" captures everything great and tragic about ecstasy in 16 words. The cinematic dissolve to the present day and the weary crowd that refuses to move on is equally well rendered. Beneath it all, the same piano that loops ovah and ovah is neutral enough to reinforce each side of the story. and the chorus hook kills. This ranks with ""Tangled Up in Blue"" as an epoch-defining impressionist narrative.",Mark Richardson,43,Pitchfork,The Top 100 Singles of 2000-04
Annie,Chewing Gum,2004,"First you have Annie's painstakingly exhaustive exploration of chewing gum's metaphorical possibilities. Boys are twisted in Annie's fingers-- just another bubble to blow, really-- fated to be spit onto the sidewalk once their flavor has gone. At which point they're likely to stick to another gal's clogs and the cycle begins anew. Once Annie tours the States she'll throw in something about slapping a guy underneath a table in Hardee's. For now there's ""You think you're chocolate but you're chewing gum,"" the best pop diss since Sukpatch's ""You think you're platforms and tanks but you're wool socks."" Half of Annie's day-glo synths lunge cartoonishly, half stomp out the rhythm with a surprising crunch, and pop singles don't get much catchier.",Mark Richardson,42,Pitchfork,The Top 100 Singles of 2000-04
The Shins,New Slang,2001,"Slang is nuanced, elliptical. The token black guy on an 80s sitcom might explain: Sometimes bad means good, sometimes bad means bad, and sometimes bad means really, really fucking good. ""New Slang"" is like the last of these, and it's also like its namesake. One of the subtlest breakup songs ever to make its way onto furtive mixtapes for summer-camp crushes, James Mercer's organic, mesa-top masterpiece also features the most striking studio fade-in since U2 stepped up the bombast for ""Where the Streets Have No Name"". Meanwhile, McDonald's may have noticed the stripes, but ""the dirt in your fries"" somehow slipped through. For this, the Shins were called sell-outs even as they simply adapted to the reality that commercials are one of the last remaining forums for undiscovered pop to reach a mass audience. Hell, ""New Slang"" might have been this generation's ""The Sound of Silence"" if Garden State hadn't been balls.",Marc Hogan,41,Pitchfork,The Top 100 Singles of 2000-04
Belle and Sebastian,ook,2004,"Few bands have taken our new century as a mandate for change more than Belle and Sebastian. All the bottles of Twee-Be-Gone in the world couldn't break up their fey, literary core (and we're grateful for that), but if you had told me five years ago that they'd release a funky, swaggering suite like ""Your Cover's Blown"", I'd have told you to buy a new set of tarot cards. But on that track the guitars scritch and scratch like they know Nile Rodgers personally and Stuart Murdoch's svelte melody drags his schoolboy voice on a sweaty nightclub crawl over bumping bass and lockstep drums. If that's not enough, they time warp to the 60s with whistling Farfisa and Murdoch gets all Ray Davies on your ass, moreso than usual. The middle of the EP is stuff you can trace more logically back to the band's loping chamber pop origins-- ""Wrapped Up in Books"" and ""Your Secrets"" have that simultaneous gentleness and drive that made records like If You're Feeling Sinister and Tigermilk such pleasing enigmas-- and great backing harmonies to boot. And we come full circle as Stuart goes to the disco on ""Cover (Version)"", a swirling electro-dub reprise of the lead track that whizzes and bings like a 1984 arcade. The title may be a tease for old fans hoping for a return to their old sound, but this blows their cover and reveals them as the accomplished swingers they are.",Joe Tangari,40,Pitchfork,The Top 100 Singles of 2000-04
Mu,"Chair Girl"" / ""Let's Get Sick",2003,"I first heard this gem on the DFA mix CD for Parisian record store Colette, and promptly ripped the file, burnt a CDR, and started DJing with the excerpt. It's just that good. When other people use live drums on top of sequencers they end up stranded in the National Geographic Deep (Shit) Forest of ethnotribal house muzak, but Maurice Fulton fakes left, cuts right, and hits a disco jackpot of drumline chugga-chugga left untouched since the extended mix of Boney M's ""Nightflight to Venus"". Meanwhile, Matsumi Kanamori effortlessly clears all levels and racks up bonus rounds of Garbo-cool, slinking in and out of the spotlight with a haughty ""Leave me alone."" Look up the word ""sprezzatura"" and there they are, the mutant disco Captain &amp; Tennille, manic and fabulous.",Drew Daniel,39,Pitchfork,The Top 100 Singles of 2000-04
Jay-Z,Izzo (H.O.V.A.),2001,"You know, just another effortlessly great single from Jay-Z, easily surmounting its use of the increasingly dated-- izzle slang and the umpteenth hip-hop Jackson 5 sample. So confident is his flow that Jay triggers a chorus whenever he damn feels like it, conjuring up a great hook with just a little syncopation and some spelling over Kanye West's four-bar pocket-Motown. The first two verses might deal with his standard Blueprint-era obsessions of legal Houdinism and industry dominance, but the third verse towers above, a vivid still life flashback of drug-dealing life with a young (and scared!) Shawn Carter merely cast as a bit character. Rap is no stranger to literary moments, but rarely are narratives this nuanced snuck into the middle of celebratory singalong club bangas.",Rob Mitchum,38,Pitchfork,The Top 100 Singles of 2000-04
Aaliyah,Try Again,2000,"Aaliyah's first great single of the new millennium, ""Try Again"" is a cornerstone of the producerly renaissance that revived popular R&amp;B in the early noughties. It's that much more astonishing when considered in the context of the abundance of incredible music that Timbaland would go on to create from here. A lesser producer might attempt to parlay one of its many ideas into another track altogether, but Timbaland never suffered from lack of inspiration. From its squelching 303 bassline and backwards synth loops to its syncopated rhythms and plosive background sounds, ""Try Again"" served the perfect background to Aaliyah's cooly detached vocal delivery, and helped re-position her as R&amp;B's resident futurist.",Mark Pytlik,37,Pitchfork,The Top 100 Singles of 2000-04
Daft Punk,Harder Better Faster Stronger,2001,"I met my third wife Arcadia because of this song. Each of us was doing the robot dance on twelve-foot pillars of ice, on opposing sides of the room. I noted her movements were more fluid than mine, which is to say, I was the better dancer but maybe that's just the bitter divorce talking. Our once-friendly competition suddenly grew fierce. Arcadia launched into a malfunction sequence-- deft and pink, like a stamp-- to which I responded with a Jetsons-style cake-from-stomach move I had seen on MTV's ""Amp"". Our pillars melted, and we kissed. At that very moment I understood a fundamental truth about dance music: it's good when it's silly, better when it makes us do silly things, best when the silly things it makes us do include imitating robots, pirates, apes with laser beams instead of eyes, and combinations thereof. Another thing I realized: never marry a Gemini.",Nick Sylvester,36,Pitchfork,The Top 100 Singles of 2000-04
Dntel,(This Is) The Dream of Evan and Chan,2002,"I'm not going to state the obvious here. Yes I am: The whole of the Postal Service's album combined pales to the graceful glitch-pop of Dntel's initial collaboration with Ben Gibbard, ""(This Is) Dream of Evan and Chan"". Both artists brought their A-game to this track, as Dntel (a.k.a. Jimmy Tamborello) builds melodrama with tasteful beats and swooning moogs that rise and fall like mercury. Gibbard carries the melody and delivers some of his most evocative lyrics, before ending with his nostalgic, gender-confused vision of bliss. Gibbard's voice was made to sing fey, charming melodies like this, and Tamborello's gift is turning ones and zeros into romance. You won't hear it on a soundtrack or at your local USPS branch, but it remains a gorgeous example of melancholy pop.",Jason Crock,35,Pitchfork,The Top 100 Singles of 2000-04
Nelly,Hot In Herre,2002,"This is by far the most logical song I've ever heard: It's getting hot in here, so take off all your clothes. Why did it take us until 2002 to figure this one out?",Nick Sylvester,34,Pitchfork,The Top 100 Singles of 2000-04
The Walkmen,The Rat,2004,"""The Rat"" proved the Walkmen could rock, but they didn't shake the elements that make them distinctive: more shouting and mumbling than singing, more drifting structure than verse-chours-verse. For some bands, those might be weaknesses; to the Walkmen, they're strengths. All pounding drums, sweeping organ, and relentless strumming, the song's grandeur seems nearly unstoppable until singer Hamilton Leithauser, still casting himself as a tempermental drunk, becomes introspective during the song's well-earned lull. But even at his most vulnerable moments, Leithauser is full of snarling menace. As the band matches his mix of emotion and aplomb, Leithauser bobs and weaves through this song like a boxer while the band plays both the coach and the roaring crowd.",Jason Crock,33,Pitchfork,The Top 100 Singles of 2000-04
Interpol,nterpo,2002,"My favorite moment in any Interpol song is the bit near the end of ""PDA"" where the guitars latch onto the beat-- no distortion, just airy strumming-- and you figure the song will just fade out, but instead this distant voice comes in high and lonesome. Up to that point, the song sounds like it could be played by very talented punk robots but, man, that voice just ices it, puts the emotion through the roof. For ""PDA"" to be the first Interpol song most people ever heard is basically a perfect arrangement-- it's a powerful song, even with odd lyrics about ""200 couches where you can sleep tonight."" Of course, for the emotional meat of Interpol's first widely distributed release, you have to go to the majestic ballad ""NYC"", which is the sonic equivalent of the red-and-black austerity of the Turn on the Bright Lights album cover-- spacious and dark but sumptuously layered with mournful guitars and, of course, Paul Banks' suavely dejected vocal, which starts out contemplative and becomes soul-scouring by the song's beatific climax.",Joe Tangari,32,Pitchfork,The Top 100 Singles of 2000-04
Modest Mouse,Float On,2004,"My favorite Internet radio station played ""Float On"" somewhere between 9:02 and 9:13 CST every morning for about a month before Good News for People Who Love Bad News hit the local Virgin Megastore. I usually slipped into the office somewhere between 9:08 and 9:16. The Moon &amp; Antarctica changed my college years, but ""Float On"" held my workday aloft and drove it to the hoop like a showboating point guard in that league no one watches anymore. If I caught a snippet of Isaac Brock's gloriously weird vocals as I waded through my morning blogs, my day would be all sunshine and lollipops. If that strangely uplifting ""Come on Eileen"" coda somehow missed me like that damn Red Line train pulling out at Belmont, no amount of doppio espressos could ease my withdrawal. It's the kind of song that demands to be shared with all humanity, whether via workplace-shared drives, illicit file-sharing networks, or ESPN montages. ""Float On"" may not be as otherworldly as some of the M.M. tunes that preceded it, but it's a strangled celebration of all it means to be alive: losing the job you always thought you didn't want, bruised purple by Murphy's Law and its corollaries, but still inexplicably eager to face another miserable day, when if nothing else the sun'll come out and turn your pit-staining sweat to vapor, floating on, all right.",Marc Hogan,31,Pitchfork,The Top 100 Singles of 2000-04
