Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Porches,“Be Apart”,2016,"When he first started Porches, the New York musician Aaron Maine played charming indie rock only really set apart by his insouciant tenor. On this year’s Pool, his first album on Domino, he almost completely ditched the guitars to make an off-kilter, laconic dance record, one in which his minimalist approach yielded to a new intimacy and lyrical sparsity. Like all good synthpop songs, “Be Apart” is immediately catchy, its keyboard line bouncing off like a poolside volleyball no one can be bothered to chase. “I wanna be apart/Of it all,” Maine croons, stuck in limbo between the exuberant discovery and blasé isolationism of youth. You can't get much more bedroom-pop than a song literally about not leaving home, and the anxious melancholy that seeps out of “Be Apart” is palpable.",Cameron Cook,64,Pitchfork,The 100 Best Songs of 2016
Cass McCombs,“Bum Bum Bum”,2016,"A good Cass McCombs song is like a locked door: mysterious, resolute, matter-of-fact, inaccessible. Whether there’s anything behind it or not is irrelevant. “I’m not here to convince anyone to like what I do,” McCombs said about his most recent album, Mangy Love. “I’m really comfortable with people disliking it,” he went on hermetically, adding that he wasn’t sure he liked it himself. “Sent a letter to my congressman, the Ku Klux Klan, from my pierced hands,” he sings on “Bum Bum Bum.” “They sent me back an Apple phone, a fine-hair comb and a bell tolled.” In one line, he plays the cynic, the satirist, the surrealist, the citizen of disgust—in other words, an authentic Californian, wise to bullshit but still up for the occasional smudge stick. The band grooves behind him like soft-rock scarred by an indigestible truth. Never the kind of guy for whom people start fan clubs, McCombs continues to find his purpose outside comfort, in the lost art of questioning everything.",Mike Powell,63,Pitchfork,The 100 Best Songs of 2016
Drake,“Controlla”,2016,"In an era when Drake songs about women feel colder than a Toronto winter—callous, hardened, without optimism—“Controlla” is a reminder that he can still turn on the charm when he wants to. Rather than stew in his usual contempt, Drake spends the duration of the VIEWS hit attempting to prove his worthiness, emphasizing his dedication (“I made plans with you, and I won’t let them fall through”) and willingness to take her needs seriously (“I do it how you say you want it”). And, because it’s Drake, being a little bit extra: “I think I’d die for you/Jodeci ‘Cry for You.’” The music slinks down the Jamaican coastline, painting in reds and oranges rather than his usual muted blues and grays. “My last girl would tear me apart, but she never wanna split a ting with me,” he sings, yearning for true collaboration. It low-key might be the most romantic thing Drake has ever sung.",Renato Pagnani,62,Pitchfork,The 100 Best Songs of 2016
Sampha,“Blood on Me”,2016,"London’s Sampha has made his name so far as a guest vocalist, singing on tracks by SBTRKT, Drake, Jessie Ware, and more. His ability to blend in with such different surroundings speaks to his flexibility and expressive range; his great skill is to find the essential feeling at the heart of a song and amplify it. “Blood on Me,” a single from his forthcoming debut album (due early next year), is a song built around a single emotion: fear. As Sampha moves through the breathless set-up, we follow him as he flees nameless and faceless pursuers down dark alleyways. Somehow he manages to convey paranoia, anxiety, panic, and desperation while never losing sight of the melody, and when the chorus arrives and the tension explodes, it’s pure catharsis.",Mark Richardson,61,Pitchfork,The 100 Best Songs of 2016
Maxwell,“1990x”,2016,"This was another boundary-bulging year for R&B, but every experiment needs a control group. Maxwell played that role beautifully with “1990x,” a song that sounds old but doesn’t feel it. The gleaming chamber-funk arrangement is zippered together with contemporary tightness, while the music is both hard and soft, as if made of the glares and glints of a revolving diamond. All this incandescence is faintly ironic: Though he now often sports perfectly tailored suits, in the ’90s Maxwell was part of a countercurrent to the shiny suit era, dousing R&B in oceanic cool, beatific consciousness, and earthy threads alongside the likes of Erykah Badu and D’Angelo. He’s always been a little out of time and off-trend, which is apt of his music’s fundamental appeal—an insistence on revving up weathered musical modes with fresh insight and an evolving perspective. In a year when R&B was ruled by youthful passions and roiling politics, Maxwell brought back classic soul with lyrics that weren’t about protest, predation, or property, but about what it’s really like to be in love, a bubble he has a rare talent for pausing and thinking inside of. “1990x” is sex music for grown people who’ve gotten past all that conquest and insecurity stuff, somehow capturing the silence of the romantic moment in lush, vivid sound. It’s music for having, not for wanting; a song for knowing who you are, not searching for it.",Brian Howe,60,Pitchfork,The 100 Best Songs of 2016
Whitney,“No Woman”,2016,"Drop “L.A.” into a song lyric (as Whitney do in the third line of “No Woman”) and it will generally establish a few basics—announcing the song as part of a long pop continuum of songs about Los Angeles, evoking a mindset and a myth as well as the actual city. A brief mention of L.A. is the only concrete detail in “No Woman,” and it acts as a floating emotional signpost as much as a physical place. Starring Max Kakacek and Julien Ehrlich, both ex-Smith Westerns, and drawn from their affable debut Light Upon the Lake, the song is a tale of lost love and wandering, with no fixed narrative and a distinct lack of resolution. The “haze” Ehrlich sings about pervades “No Woman” like both California sunshine and the unnamed presence Ehrlich mourns. Produced by Foxygen’s Jonathan Rado, it also fogs over a cleverly unfolding arrangement that achieves density without drama, light percussion never quite succumbing to melodrama while horns and strings sway like props in the gentle breeze of the stage-set version of L.A., the one that lives most vividly in the imagination*.*",Jesse Jarnow,59,Pitchfork,The 100 Best Songs of 2016
Young Thug,“Digits”,2016,"Young Thug is rap’s enigma wrapped in contradiction—an ATLien swathed in Greek mythology, an androgynous fashion cognoscente who packs a pistol. And the paradoxes continue on “Digits.” Thugger counts his cash and flashes his ice on the song, but this is no gaudy show of strength. Over London on Da Track’s creeping keyboard riff, the rapper sounds mournful as he contemplates the unbreakable patterns facing all hustlers: “You can lose your life but it gon’ keep goin’.” But it’s the virtuosity of the performance—his nimble, infinitely melodic flow at its most tuneful—that makes this a standout moment from an artist who takes joy in eluding any type of final form.",Dean Van Nguyen,58,Pitchfork,The 100 Best Songs of 2016
Jamila Woods,“VRY BLK” [ft. Noname],2016,"As I type this, another police officer has gotten away with killing a black man. This time, in Charlotte, North Carolina, where a prosecutor has determined Brentley Vinson’s actions were justified in the September shooting of Keith L. Scott. It’s the latest in what feels like a brutal assault on black people at the hands of law enforcement: Eric Garner, Philando Castile, Sandra Bland, and the list goes on. On “VRY BLK,” singer Jamila Woods fights racial oppression with a regal sense of purpose, declaring her blackness with the utmost pride and nobility. Woods asks bold questions, holding cops accountable for their actions. “If I say that I can’t breathe, will I become a chalk line?” she wonders. “Your serving and protecting is stealing babies’ lives.” This song—like others from her excellent debut album, HEAVN—outlines the beauty of being black, using cavernous soul to punctuate the theme. It speaks to the connection you feel with fellow people of color. No matter who you are, you’re still family.",Marcus J. Moore,57,Pitchfork,The 100 Best Songs of 2016
Desiigner,“Panda”,2016,"If you had to name the most ubiquitous debut of 2016, it would likely be Desiigner with his mega-hit “Panda.” While the general public’s introduction to the song came through Kanye’s The Life of Pablo, “Panda” quickly took on a life of its own and became unavoidable—it got played in the club, blasted on the street, and stuck in your head for hours at a time. “Panda” is ominous but also great fun thanks to its knocking drums, lurching strings, and constant stream of ad-libs. It’s a case study in the modern conglomeration of rap: A New York rapper buys a beat from a London producer he’s never met and crafts a Southern hip-hop song that ends up topping the charts.",Noah Yoo,56,Pitchfork,The 100 Best Songs of 2016
Gucci Mane,“1st Day Out tha Feds”,2016,"“First Day Out Tha Feds” is a homecoming anthem in the truest sense. Gucci Mane wrote the lyrics during a three-year stint in federal prison, recorded the vocal within an hour of returning home, and released the song less than 24 hours after his release. But even though this song introduced the world to Gucci Mane 2.0—trim, self-possessed, exacting in his delivery—it’s hardly triumphant. The new Gucci is sober in more ways than one: Off alcohol and drugs for the first time in 17 years, he’s now taking an unflinching look at his former life. The track’s accounts of prison life are harrowing, but its most striking moments occur when Gucci turns his focus inward. “I did some things to some people that was downright evil,” he raps, before admitting, “My own mama turned her back on me/And that’s my mama.” Thankfully, the story has a happy ending: Gucci has never looked better, often appearing so grateful to be on earth that he’s downright beaming. But as “First Day Out Tha Feds” reminds us, this happiness was hard won.",Mehan Jayasuriya,55,Pitchfork,The 100 Best Songs of 2016
dvsn,“Hallucinations”,2016,"“Hallucinations” solidified dvsn. It was the fourth and final single released ahead of Sept. 5th, the debut from the once-mysterious Toronto duo of Daniel Daley and Nineteen85, who up to that point had specialized in slow jams. While the song didn’t rewrite dvsn’s entire ethos, it finally showcased Daley’s impressive vocal capabilities, reaching higher places with newfound verve. Nineteen85’s production chops were never in question—he’s the architect behind some of Drake’s greatest pop hits—but instead of providing atmosphere, “Hallucinations” builds with Daley’s falsetto in mind. Lyrically, Daley conveys only necessary details, leaving enough room for listeners to fill in with their own memories. Most who’ve endured heartbreak can understand how disorienting it feels to now only see the one you love in dreams. dvsn capture the haunting accurately, with wounded beauty rather than gut-wrenching pain.",Matthew Strauss,54,Pitchfork,The 100 Best Songs of 2016
Kaytranada,“Glowed Up” [ft. Anderson .Paak],2016,"The lines between hip-hop, house, R&B, and bass music have never felt as blurred as they have in the past few years, with 2016’s most compelling example arriving via Kaytranada. The Montreal-based, Haitian-born producer’s debut, 99.9%, shows off so many different ways to build a groove that singling out a centerpiece feels reductive. “Glowed Up” is a standout in part because it powerfully contrasts the slippery elasticity of the upbeat dance cuts. Consider it a dizzy comedown after a steady dose of stimulants, a mid-album respite of E-funk that’s halfway between L.A. Reid and L.A. beats. That latter factor is not just Anderson .Paak-driven, though the obvious charm comes from his wiseass strut-drawl—half toilet jokes (“No bullshit in mi casa/Laxatives in your chowder”), half resilient artistry in the face of fame’s looming pressures (“Even when you’re far out there in the sun/You’re still in the hands of the one who cares for you”). It’s also the fact that the beat’s air-suspension glide really does shine like a full-spectrum light, warm chords where Brian Wilson’s theremin meets Junie Morrison’s ARP. That it finds an extra gear to rev low in during the left-turn third verse is just showing off, and the best kind of it.",Nate Patrin,53,Pitchfork,The 100 Best Songs of 2016
YG,“Who Shot Me?”,2016,"On June 12, 2015, a still-unknown assailant opened fire on YG outside an apartment complex in Studio City, California. One bullet hit the rapper in the hip; YG and his friends drove to the hospital. He refused to cooperate with the cops and checked himself out after less than 24 hours. For a year after the shooting, YG’s only comment of substance on the incident was an aside in his song “Twist My Fingaz”: “I tried to pop first, got popped at/Got hit in the hip, couldn’t pop back.” But “Who Shot Me?,” the second song from his superb Still Brazy, deals with the psychological fallout. The color of his would-be killer’s pistol sticks in his brain, beside a list of suspects and designs for potential R.I.P. t-shirts. Through it all, YG’s more concerned with the mental states of his friends and family than he is with beating his chest. He’s cool and calm, unnervingly so. You learn a lot about yourself in a crisis.",Paul A. Thompson,52,Pitchfork,The 100 Best Songs of 2016
Esperanza Spalding,“Earth to Heaven”,2016,"Emily’s D+Evolution, Esperanza Spalding’s first album since besting Justin Bieber at the Grammys, has finally earned the jazz musician plaudits beyond the world’s music students and academy elders. “Earth to Heaven” isn't the most surprising cut on the album—see the plunging vocals of “Good Lava” or the cover from the Willy Wonk**a soundtrack—but it’s the most indicative. There’s funk and art-rock in the hopper, but also Joni Mitchell and Stephen Sondheim. Spalding’s phrasing is that of an actress, flipping nimbly from coy to blunt in the space of one line. There’s plenty of material to work with here: Spalding’s pilgrim’s prog moves dispassionately from Ecclesiastes to science to earthy self-help. It always returns to the same idea, though: getting to heaven, maybe, but in the meantime driving a groove into the ground. “All legacies end here,” Spalding sings. Theologically, perhaps. Musically? Not remotely.",Katherine St. Asaph,51,Pitchfork,The 100 Best Songs of 2016
Parquet Courts,“Human Performance”,2016,"Parquet Courts have a reputation as the kind of obtuse, smirking lit-punks that built the indie rock pyramids of yore, so it’s notable that “Human Performance” is about pop music’s most basic-ever sentiment: grieving lost love. The song contains no double entendres or glancing witticisms; even the central conceit—that, minus love, singer Andrew Savage is a husk merely acting as a human—is well-trodden ground. The change in tone makes you realize how Savage’s lyrical jigsaws can be affecting instead of dazzling, how he’s able to turn familiar sentiment into striking lines by breaking in odd places and lovingly positioning his syllables. It is the first Parquet Courts song I have walked away from feeling that Savage is not smarter than me, but sadder.",Andrew Gaerig,50,Pitchfork,The 100 Best Songs of 2016
Aphex Twin,“CHEETAHT2 [Ld spectrum]”,2016,"We’re not used to hearing Aphex Twin dole out slow-motion, four-to-the-floor beats—and at just 100 BPM, “CHEETAHT2 [Ld spectrum]” dips about as low as techno is inclined to go. But that sullen andante trudge allows the British electronic musician to get the most out of the unusual instrument that the song pays homage to, and which he presumably used to record it: the Cheetah MS800, a digital synthesizer known for its woozy timbres (and once described as “the most difficult instrument to program on the planet”). Here, that translates to background pads that shimmer like a heat mirage, and a midrange bass melody that writhes like a greased pig on ice. It’s unusual to hear Aphex Twin strip his tracks down like this, but that focus on the texture of his sounds—and few producers know how to program a synthesizer quite like he does—ends up making this no-frills record one of his most immediately satisfying releases in ages.",Philip Sherburne,49,Pitchfork,The 100 Best Songs of 2016
Blood Orange,“E.V.P.”,2016,"“E.V.P.” starts with a fat synth belch, like rubber boots squawking on wet linoleum. A studio rat as well as a solo act, Dev Hynes is especially good with evocative noises, and that synth seems to arrive straight from New York’s Danceteria circa-1982, still draped in scarves and trailing glitter. The song it announces is the centerpiece of his luminous and compassionate album Freetown Sound, and it pulls all of that album’s various threads—yearning for freedom, awareness of injustice, unbridled joy at the presence of the body, fear for its vulnerability—into one dense, breathing heat of tangled limbs and yearning. On an album containing a metropolis of characters, cameos, and sonic details, “E.V.P.” is the most populous: Every sound, from the neener-neener synth whines and stiff funk guitars evoking “Slippery People” to the scratchy Arthur Russell strings, impart some indescribable flavor to the broth. It all resolves into a melody so generous it nearly overflows the borders of the song. No one wrote a chorus of this scale all year, or even seemed to try. In “E.V.P.” Hynes is alone, soaring unaccompanied in the sky.",Jayson Greene,48,Pitchfork,The 100 Best Songs of 2016
Chance the Rapper,“All Night” [ft. Knox Fortune],2016,"Chance the Rapper does not want you to ride home in his car. To hear Knox Fortune, the Chicago singer and producer who lilts the song’s boozy hook, tell it, this ungenerous theme was the original concept behind “All Night.” But Chance is nothing if not magnanimous. The reasons he gives for refusing to chauffeur our drunk asses—we talk politics, we falsely claim to be his cousin, we fart—are amusing enough to be worth the rejection. Kaytranada’s tipsy instrumental, which posits Chance snugly within Chicago’s deep house legacy, also evokes SaveMoney crew founder Vic Mensa’s 2014 house love letter “Down on My Luck” (previously remixed by the Montreal producer). But like Chance’s gleefully eccentric, shape-shifting lyrical observations, the strobe-lit four-on-the-floor thump here is irresistibly inviting. Turns out, the most extroverted song on Coloring Book was a sly curmudgeon’s plea for privacy.",Marc Hogan,47,Pitchfork,The 100 Best Songs of 2016
Hamilton Leithauser / Rostam,“A 1000 Times”,2016,"Hamilton Leithauser didn’t need Rostam Batmanglij’s help to go pop—fans of the singer’s old band, the Walkmen, know that his voice alone can convey the urgency of a radio jam. So just short of the 30-second mark on the tragic “A 1000 Times,” when Leithauser uncorks his signature yelp, it doesn’t feel like something new. It feels like rediscovery, a welcome return. That sensation is a perfect fit for a song that drifts through the past as it charts the winter to come, acknowledging both the constant temptation of unrequited love and the hard reality that it’s all an overbaked fantasy. Meanwhile, Batmanglij’s touches—the playful keys, the harmonies, a carnival atmosphere reminiscent of Vampire Weekend’s best—offer the type of subtle accompaniment that takes a song from good to great, forging a wistful epic that’s in line with the hurt at the song’s heart.",Jonah Bromwich,46,Pitchfork,The 100 Best Songs of 2016
Kevin Morby,“I Have Been to the Mountain”,2016,"“I Have Been to the Mountain” is a misleadingly upbeat track that’s actually about the death of Eric Garner, killed by police after repeatedly saying, “I can’t breathe.” The song, built on a tense bass line, guitar skronk, a horn section, and a choir, is also an explicit rejection of cynicism. Kevin Morby’s voice has settled into a curved and pockmarked take on young Bob Dylan, humming with wisdom and, because it’s necessary, some spite too. “I Have Been to the Mountain” is about injustice, and helplessness in the face of injustice, but it’s also about that feeling that when things go inexorably wrong, the only thing anyone can do is work to make them better.",Sam Hockley-Smith,45,Pitchfork,The 100 Best Songs of 2016
Anderson .Paak,“Come Down”,2016,"“Come Down” is equal parts celebration and warning. Anchored by a fat G-funk bassline, the standout track from Anderson .Paak’s solo breakthrough Malibu sways under the weight of the artist’s hard-earned braggadocio. Even though he knows ascending to greater heights could lead to a longer, harder fall, he can’t help but flirt with the edge. One moment, a group of onlookers taunts, “You might not ever come down!”; the next, he flips it and channels James Brown, shouting, “Wanna get down!” The Hi-Tek production is remarkably spacious, but .Paak finds a way to fill out that space by imagining the people and sounds in it, including rowdy crowds, his own multiple personas, and—why not—a clip from the 1978 Malibu surf movie Big Wednesday. It’s his world, after all. He can get as high as he wants. —Minna Zhou",Unknown,44,Pitchfork,The 100 Best Songs of 2016
Joey Purp,“Girls @” [ft. Chance the Rapper],2016,"Save Money crew-member Joey Purp’s latest, iiiDrops, tackles the multitudes of his native Chicago, veering between frustration and frivolity, political verve and spiritual angst. One of a few excursions is standout jam “Girls @,” buoyed on a Neptunes-catchy Knox Fortune beat and heaps of irreverent glee. Purp spends half of it winking to the camera, seemingly fretting over “Where the girls at?” while playfully notching up his date demands: credit cards, heels, Birkin bags, and a topless Benz. In truth, he sounds more impish than self-serious, like a cruising bachelor giggling to his buddy in the passenger seat, indiscriminately firing champagne emoji into their address books. When Chance chimes in, he’s all lovable chutzpah: He eyes a bookworm “reading Ta-Nehisi Coates, humming ‘SpottieOttieDope’” then goofily asks to borrow a girl’s iPhone and car. His absurd charm—“Where the mid-sized girls? You bad!”—should make Purp’s flash ridiculous; instead, they sync like a glorious double act.",Jazz Monroe,43,Pitchfork,The 100 Best Songs of 2016
French Montana,“Lockjaw” [ft. Kodak Black],2016,"French Montana has made a career out of being upstaged. On song after song, he has charmingly brought someone more popular to the party, like Nicki Minaj or Drake, and proceeded to bask in their glow. But the Bronx-raised MC has quirks and chops worthy of a main attraction, and on “Lockjaw,” he graduates to big-brother status and invites upstart Kodak Black to shine on his dime. They’re not an obvious pair—Kodak slurs out in croaks, French mumbles in a conversational sing-song—but the duo are entirely complementary in the moment, boasting through gritted, MDMA-addled teeth. The beat’s hard drums make it instantly familiar as its eerie background echoes ensure this song never grows old. It’s an anthem that demands open car windows and doors, an invitation to bite down and stunt.",Jay Balfour,42,Pitchfork,The 100 Best Songs of 2016
Beyoncé,“Sorry”,2016,"“Sorry” is not sorry. Not even close. Beyoncé’s most flagrant kiss-off of the year is cold as fuck, but there’s no angst, no furrowed brows, no lashing out. She glides through her revenge as effortlessly as a figure skater, carving an outline of her oppressor’s severed head into ice. She flips the bird for fun. She has the balls to grab her crotch. She turns two words—“boy” and “bye”—into a devastating GIF factory. The essential video only goes deeper, as she expands the song’s meaning across time and place. The interiors were shot at Louisiana’s Madewood Plantation, a grand locale that once hosted brutal beatings of slaves and now hosts Queen Bey in a throne and Serena Williams as her twerking accomplice. Beyoncé and her chorus line of ancient spirits also sport body paint from the Yoruba tradition, white ink imbued with a lasting sacredness. And then there’s Becky and her good hair—a throwaway whodunit wrapped in pointed racial signifiers. At the end of the video, Beyoncé lets out a photo-ready smile before quickly turning deadly serious and delivering that guillotine chop of a final line. She’s in complete control. She’s having a great time, but she’s not kidding around.",Ryan Dombal,41,Pitchfork,The 100 Best Songs of 2016
Young Thug,“Kanye West”,2016,"Hip-hop has always been mercurial, but in 2016, fluidity itself—from form, to function, to delivery—became rap’s defining trait. Young Thug’s “Kanye West” is this trend crystallized, melted down, and imbibed via ayahuasca ceremony in an Atlanta club basement. The track went through several working titles—“Elton John,” “Wet Wet,” “Pop Man”—but the final is most fitting. Just as The Life of Pablo tried to turn the idea of an album into an ever-changing endeavor, Thugger sees music as a product of the moment; titles matter little, albums less, and songs gush from the internet like water from a spigot. The production is almost totally removed from a traditional trap sound, filled with humid tones, booming 808s, and childlike flourishes—it’s as if Phil Collins, circa Disney’s Tarzan soundtrack, made a song about anal sex and female ejaculation. Then there’s Wyclef laying down dad-rap couplets goofy enough to soften Young Thug’s filthiest metaphors: “Play truth or dare/Jumpin’ in the pool with no swim wear gear,” he sings. That the two vastly different artists collaborated at all boggles the mind, but the result is Young Thug at his most fully realized and fully weird.",Nathan Reese,40,Pitchfork,The 100 Best Songs of 2016
Jessy Lanza,“It Means I Love You”,2016,"You’d be hard pressed to assign a single genre signifier to what Jessy Lanza does in this song. Somehow, she crams Yellow Magic Orchestra, Mariah Carey, feverish footwork, and an infectious South African tabla beat into a terse and tightly compressed floor-filler. The more time you spend with it, the more it opens up and the more its composite pieces become mysterious. Her voice is just as coolly inscrutable as the beat as she hammers away at a few simple phrases: “When you look into my eyes boy/Then it means I love you.” Even when she disappears into the song’s thick shroud of beats, her confident presence remains palpable, and the song lingers in the ears like a fresh secret.",Kevin Lozano,39,Pitchfork,The 100 Best Songs of 2016
Weyes Blood,“Do You Need My Love”,2016,"The soft-rock melancholy of Weyes Blood’s “Do You Need My Love” has the faded feel of a lost classic—a ’70s AM-radio gem unearthed from a box of dusty 45s. The easiest comparison to make is to the bittersweet ballads of the Carpenters, and judged on that scale, Natalie Mering holds up well. Her wistful voice and the music’s richly textured arrangement strike a tone both soothing and sobering. She even adds a chorus of “ba-ba-ba”s to remind us this is pop music, not Sylvia Plath poetry. Still, “Do You Need My Love” exudes a darkness that even Karen Carpenter didn’t touch often. Mering’s opening sentiment—“tired of feeling so bad”—pervades the song. She sounds weary and lost, stuck in an eternal limbo of unrequited love. “Passion is the only thing/Passion must mean everything,” she insists, rationalizing her inability to think about anything else. As her doubts gather over swelling chords, “Do You Need My Love” starts to sound as much about our modern problems as hers. Like many people alive right now, Mering is caught in a land of questions without answers; hearing her give that feeling a voice is pretty inspiring.",Marc Masters,38,Pitchfork,The 100 Best Songs of 2016
Noname,“Yesterday”,2016,"Noname is here to remind us of Chicago’s most lasting hip-hop tradition, one that provides a throughline from Chance to Kanye to Common to No I.D., leading all the way back to the city’s history as an incubator for jazz and soul. Her debut mixtape, Telephone, hearkens back to these roots; its sound is warm and sepia-toned. Fittingly, the album’s opening number, “Yesterday,” is all about remembrance. Noname memorializes a departed grandmother and brother, longs for her own childhood, and wonders who will remember her when she’s gone. The song’s chorus is simple, direct, and utterly heartbreaking: “When the sun is going down/When the dark is out to stay/I picture your smile, like it was yesterday.” As always, the future of Chicago rap remains inextricably bound to the city’s rich musical past.",Mehan Jayasuriya,37,Pitchfork,The 100 Best Songs of 2016
Kendrick Lamar,“untitled 02 | 06.23.2014.”,2016,"According to the entry dates on his demo/diary collection, untitled unmastered., Kendrick Lamar recorded this track just six days after he turned 27—an age that’s assumed grave significance in the annals of pop history. Fittingly, “untitled 02” represents the purest, most potent distillation of the survivor’s guilt that wracks so many of his rhymes. It may not have made the cut for his 2015 masterpiece To Pimp a Butterfly, but in its Compton-via-Cotton Club trap-jazz sprawl and the conflicted ruminations on what it means to be a successful black man in modern America, “untitled 02” retroactively previews Lamar’s next album. It’s part Top Dawg Entertainment office party, part funeral for the friends who got locked up or gunned down. And nowhere is that inner tension and turmoil felt more acutely than in the line where TDE president Dave Free rolls up to show off his brand new Porsche 911, and all Lamar can think of is planes crashing into buildings.",Stuart Berman,36,Pitchfork,The 100 Best Songs of 2016
Kevin Gates,“2 Phones”,2016,"Plug, load, bitches, dough: Judging by the evidence of “2 Phones,” Kevin Gates’ life is more complicated than most. But on the song of his career (so far), he juggles the difficulties just fine. “2 Phones” is a song about distrust and near-paranoia, yet it feels fearless. The chorus is so catchy it invites mimicry, even parody—try replacing “phones” with two of whatever happens to be lying around you—but Gates isn’t joking, and the song is an anthem of desperation. His multiple phones are a necessity, as an alternate means for survival had music not panned out. Fortunately for Gates, that urgency manifested into a triumphant performance. Whatever the reason, the phone keeps ring ring ringing.",Matthew Strauss,35,Pitchfork,The 100 Best Songs of 2016
Chance the Rapper,“Summer Friends” [ft. Jeremih and Francis and the Lights],2016,"Chance the Rapper’s “Summer Friends” packs an astonishing amount of detail into less than five minutes. By the time the Chicago rapper runs down the people, places, and things that surrounded him as a kid—from JJ and Mikey and Lil Derek to day camp to the dollar bills he folded like lawn chairs after mowing yards—you feel like you’re watching a film with wide shots and saturated colors, eyes darting from one image to the next. Chance’s rapid, uninflected sing-song delivery jumps from section to section in order to get everything in; he’s sitting with us in the present moment, while the ghostly vocals carry the ache of the past. His story juxtaposes the simple innocence of childhood with the danger and complexity that, for those who grow up in a certain time and place, is always lurking just outside the frame.",Mark Richardson,34,Pitchfork,The 100 Best Songs of 2016
D.R.A.M.,“Broccoli” [ft. Lil Yachty],2016,"People love an underdog story. We also seem to love goofy songs about weed. “Broccoli” is both. Virginian font of sing-song hip-hop euphoria, D.R.A.M., in his joyful warble, recounts with touching matter-of-factness how he went from a precocious preschooler to the 26-year-old owner of an unlikely 2015 hit called, of all things, “Cha Cha,” and then on to noshing on lox and capers at a restaurant as strangers gawk. Now 28, he has another sleeper success in this collaboration with likeminded Atlanta rapper Lil Yachty. Released first on SoundCloud, consisting of little more than Yachty flirting around and D.R.A.M. braying infectiously (also “sleazily,” “greasily”) about pesos and Alfredo, all over a cheerful keys-and-claps loop, “Broccoli” ended up going top five. In February, it will vie for a Grammy against Drake’s “Cha Cha”-indebted “Hotline Bling.” If grinningly ridiculously ear to ear for almost four minutes is therapeutic, then loving “Broccoli” may actually be good for you, too. —Marc Hogan",Unknown,33,Pitchfork,The 100 Best Songs of 2016
Kanye West,“No More Parties in LA” [ft. Kendrick Lamar],2016,"Essentially a microcosm track of The Life of Pablo, “No More Parties in L.A.” may just be Kanye West’s most urgently scatterbrained banger. Despite 12 songwriter credits, it seems nearly accidental, like West’s real-time fever dream jammed between conference calls, gym sets, and Twitter bouts. So swathes of Walter Morrison, Ghostface Killah, Larry Graham, and Johnny “Guitar” Watson cuts are accordioned into tangled, thorny funk; so guest MC Kendrick Lamar, reveling in his recent triumphs, is at his punniest here. (“Come Erykah Badu me/Well, let’s make a movie.”) “No More Parties” feels vital and alive because West seems to have more thoughts percolating than he can express. All is breathless shorthand: the gesticulated self-mythology surveying, the Glamorama SparkNotes, the over-specific sex-talk, that cock-eyed callback to “Real Friends,” the unmistakable impression that West’s got more creative irons in the fire than there are hours in the day. “Pink fur, got Nori dressing like Cam/Thank God for me” segues neatly into “Whole family getting money/Thank God for E!” The lyric, like the song as a whole, links West’s past, present, and future—he is rapping like we never thought he would again, even though he’s light-years removed from the baller with a backpack who used to wear bear costumes on his album sleeves.",Raymond Cummings,32,Pitchfork,The 100 Best Songs of 2016
A Tribe Called Quest,“Dis Generation”,2016,"We Got It From Here...Thank You 4 Your service operates on several levels: It is a revival and a requiem, an affirmation and a farewell. “Dis Generation” functions as its fulcrum, providing a pivot between A Tribe Called Quest’s past and a hip-hop that will exist without them. To that end, Q-Tip nods at Joey Badas$$, Earl Sweatshirt, Kendrick Lamar, and J. Cole, but he’s not so much passing the torch as placing the new guard into a continuum that predates him. Even so, the hazy, soulful shimmer of “Dis Generation” deliberately evokes A Tribe Called Quest’s prime. In sampling Musical Youth’s “Pass the Dutchie” for its hook, they draw a direct line back to 1992, when the same song provided a rhythm for the “Vampire Mix” of “I Left My Wallet in El Segundo”—and the group revels in the lush production, trading jokes, devoting a large passage to compatriot Busta Rhymes, and looking at the present with clear eyes. In “Dis Generation,” A Tribe Called Quest bridge eras with poignant joy, writing with a sense of middle-aged wisdom about what’s been gained and lost, still hopeful for what’s to come. Even if things won’t be like they once were, culture is built upon the passing of generations.",Stephen Thomas Erlewine,31,Pitchfork,The 100 Best Songs of 2016
Drake,“One Dance” [ft. Wizkid and Kyla],2016,"Drake’s business model has proven to be very successful. It’s basic licensing: When he hears something he likes, he stamps his name on it, adds a few verses from his tried-and-tested playbook, and calls it a hit. So it goes with “One Dance,” arguably the earworm of the year. The song includes two features: one of them a sample of the all-but-unknown singer Kyla Reid, whose velvety voice provides an essential hook, along with echoey punctuations by Nigerian artist Wizkid. These valuable outsiders provide the foundation to which “One Dance” returns whenever Drake’s stock melodicism needs a jolt of momentum. But is Drake’s strategy canny tastemaking or stealth exploitation? Kyla was thrilled when the song was released with her name on it; she pissed off her neighbors by blasting it 20 times in a row. “Once Dance” has since hit No. 1 in over 10 countries. It became the most streamed song in Spotify’s history. The business model works again. Everyone’s happy. —Jonah Bromwich",Unknown,30,Pitchfork,The 100 Best Songs of 2016
