Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Kurt Vile,Loading Zones”,2018,"In the space of a few seconds, Kurt Vile blends several feel-good guitar textures on “Loading Zones.” When the opening wah-wah flourish gives way to more intricate acoustic fingerpicking, the singer-songwriter shows an ability to channel artists as different as Peter Frampton and Fleet Foxes. In the first verse, his droll voice unspools in lines of uneven length—telling a fractured, dreamlike story about an improbable small-town power broker—suggesting a sincere love for vintage talking blues. Happily, none of this weaving of popular traditions sounds forced; the song’s distractible journey is the work of a mellow, lightly perplexed narrator. By now, though, Vile’s more committed listeners likely understand the narrative haze as the work of a deceptively purposeful songwriter, one who knows exactly where he wants to lead them.",Seth Colter Walls,64,Pitchfork,The 100 Best Songs of 2018
Snail Mail,Heat Wave”,2018,"Snail Mail’s “Heat Wave” is built atop contradictions. The song begins as a delicate ballad before unleashing triumphant, devil-may-care bursts of fuzzy indie rock. All the while, Lindsey Jordan displays both a tonal brattiness appropriate of her 19 years and a worldly wisdom, as she addresses a green-eyed ex who’s decided to move on: “I hope whoever it is holds their breath around you, ’cause I know I did.” Toward the end of the song, the rhythm section quiets and Jordan introduces a bold refrain—“I’m not intosometimes”—that turns into an anthemic distillation of unrequited young love. “Heat Wave” is neither acerbic farewell nor mopey retrospective, but a clear admission of the pain of rejection, and the hope that we’ll all eventually find whatever it is we’re searching for.",Noah Yoo,63,Pitchfork,The 100 Best Songs of 2018
Octavian,Hands”,2018,"How do you follow up a sleeper rap hit? That was the question faced by London MC Octavian after “Party Here” catapulted him into the mainstream (thanks to one Aubrey Drake Graham). The answer: An idiosyncratic slice of dreamy electro-R&B. “Hands” does away with anything resembling traditional song structure. Instead, twinkling synths, pitch-shifted lyric snippets, and a driving bassline are brought together in experimental, James Blake-esque interplay. In all its genre-bending oddity, “Hands” serves as a clear sign that this young artist has ambitions that go way beyond a Drake co-sign.",Will Pritchard,62,Pitchfork,The 100 Best Songs of 2018
Jeff Tweedy,Having Been Is No Way to Be”,2018,"Jeff Tweedy has been around long enough to know that any song he releases is a song that he'll have to live with for the rest of his life. So “Having Been Is No Way to Be,” off his memoiristic solo albumWARM, sounds like he’s keeping his future self in check, crafting a surefire live staple that will force him to confront his urges and addictions night after night. The music is low-key, humble even: a loping acoustic strum; a low and sympathetic bass, like a steadying hand on his shoulder; a room-spinning guitar solo. But the lyrics are some of the most probing he’s ever written—in particular when he’s confronting the fact that some fans prefer the music he made while addicted to painkillers to the songs he wrote after he got clean: “But they’re not my friends/And if I was dead/What difference would it ever make to them?” With startling honesty, “Having Been Is No Way to Be” celebrates the fact that Tweedy gets to keep on living.",Stephen Deusner,61,Pitchfork,The 100 Best Songs of 2018
The 1975,It’s Not Living (If It’s Not With You)”,2018,"Of the many, many insults Matty Healy served himself on the 1975’s last LP, none dug deeper than “I’ve been romanticizing heroin.” Whatever countercultural cachet opioids once held has been negated by the undignified deaths of Tom Petty and Prince, along with the suffering of guys like Danny, the physically broken gas station employee that Healy uses as a stand-in for himself on “It’s Not Living (If It’s Not With You).” Though it’s a dark meditation on drug use, the song could anchor a crushed-out mix if you ignore its lyrics—a decent likelihood, since it’s one of those ruthlessly efficient pop machines that merges hair metal and ’80s stadium synth-pop. But “It’s Not Living” devastates because it presents Healy—a guy who’s scrutinized every aspect of our modern existence—as someone who knows he can never satisfactorily answer the one question that tortures anyone close to an addict:Why?",Ian Cohen,60,Pitchfork,The 100 Best Songs of 2018
Arctic Monkeys,Four Out of Five”,2018,"After a dozen years, six albums, and more success than anyone expected, Alex Turner is bragging about Yelp reviews on the damn moon. WithTranquility Base Hotel & Casino—and this track, its centerpiece, in particular—Arctic Monkeys present a ’70s rock lounge-lizard homage to future problems: What happens when we also ruin outer space with aggressive capitalism, gentrification, and information overload? It’s a scary, funny thought, and Turner, ever the deft vocalist, plays up both qualities in equal measure. His pitch-blackBowiecroon shows a flash of conviction when he boasts of a four-star user review for his lunar taqueria—“And that’s unheard of!” At first, the song starts and stops in fits, like a latter-dayJack Whitetrack that can’t quite figure out if it has a rock rhythm or a rap one, before taking on a dreamy psychedelic quality. Maybe the moon’s marketing creeps are lulling listeners into a fake sense of security, which makes you wonder: Who’s vetting all these glowing reviews, anyway?",Jillian Mapes,59,Pitchfork,The 100 Best Songs of 2018
MorMor,Heaven’s Only Wishful”,2018,"The debut single from Toronto’s Seth Nyquist bears all the hallmarks of a homespun indie-pop project: the sullen jangly guitars, the vacuum-sealed production, the skeletal “Billie Jean” beat that sounds like an outline for some pro drummer to embellish later on. And this is to say nothing of the open-ended yet intensely introspective lyrical confessions of a “poor boy” who’s “waiting for answers” and “hoping to find meaning” so that he can “break this feeling.” But despite its greyscale mood, “Heaven’s Only Wishful” nonetheless bottles up the thrill of a DIY producer realizing his potential in real time. While the song’s tempo never changes, the temperature certainly does: As Nyquist piles on Morse code squeals and grinding guitar solos, his understated cool gives way to unrestrained anger. “Some say/You’re the reason I feel this way,” he screams at an unspecified target in the song’s dying moments—an emotional breakthrough as dramatic and revelatory as his musical one.",Stuart Berman,58,Pitchfork,The 100 Best Songs of 2018
BlocBoy JB,Look Alive” [ft. Drake],2018,"There’s a running joke that getting a feature from Drake is like handing him the keys to a vehicle that won’t be returned: When he hops on a young artist’s track, he can’t help but steal their shine. But BlocBoy JB’s breakout single “Look Alive” bucks this trend—not only does JB manage to hold his own throughout the song, he actually draws attention away from Drizzy. Over ominous production that mixes the lowest of piano notes with bulky bass, JB breathlessly jumps in as Drake’s verse ends, radiating confidence with rapid rushes of goofy punchlines that are as witty as they are amusing (“I’ma spray ’em, just like Febreze”). After this track, JB’s career is on a fast climb, and it’s not hard to see why.",Trey Alston,57,Pitchfork,The 100 Best Songs of 2018
Amen Dunes,Miki Dora”,2018,"Amen Dunes’ “Miki Dora” is a wave that never breaks, a cosmic surf beat that pulses for five minutes as singer-songwriter Damon McMahon’s reassuring voice and oceanic lyrics hover above the swell. All of the song’s basic information—melody, groove, texture—arrives in the first 30 seconds, a compact and transcendental good feeling. Then the small shifts keep coming: ever-widening guitar parts around the central thump, miniature drama with a vocal modulation about halfway through, a pile of stacked self-harmonies near the end alongside guitar lines that sound like they’ve been run through a warbling cassette tape. It’s a long way from the discombobulated constructions of McMahon’s earliest work nearly 10 years ago, with the haze now transmuted into a gentle glow, the sun sinking into the digital surf.",Jesse Jarnow,56,Pitchfork,The 100 Best Songs of 2018
Yaeji,One More”,2018,"Polyglot club phenom Yaeji spent 2017 offering up track after track of deep house filtered through the minimalist insouciance of modern R&B. She was strong enough to blow through electronic music’s biases and remix nightlife in her own image, all the while launching lyrical doozies like “I don’t fuck with family planning.” But the rolling bullshit of this year left her personally betrayed, frustrated with the industry, and rationally furious. So Yaeji returned this fall with “One More,” a self-made and self-released middle finger to men who expect women to do all the work. It is amood, tossing and turning from gauzy quiet storm to Björk-y drum breaks and heartbreak, where even a quick turn towards euphoria ends up twitchy. It not only moves the body, it surely moveson.",Jesse Dorris,55,Pitchfork,The 100 Best Songs of 2018
Cardi B,I Do” [ft. SZA],2018,"Flipping a phrase commonly associated with matrimony, “I Do” drastically shifts the narrative with just three little words: “I dowhat I like.” The closing track from Cardi B’sInvasion of Privacy, it finds the rapper taking back power in the face of hearsay—all while reaping the benefits of her self-made empire. With nods to Gucci and YSL, “I Do” can seem at times like a shopping list for Barneys, but it endures above all as a celebration of financial autonomy and sexual empowerment. Cardi and SZA stalk the foreboding beat, flexing atop skittering hi-hats and something like detuned church bells. They count out their cash and accomplishments without a scrap of shame; Cardi feels so sexually superior, she claims to shout her own name in the sack. They don’t shy away from naming their desires, but as usual, they’re not asking others to provide for them—they’ve got that part handled.",Madison Bloom,54,Pitchfork,The 100 Best Songs of 2018
Sheck Wes,Wanted”,2018,"For many teenagers in New York—whose days are spent wandering through the city being ignored by adults and stalked by cops—nowhere ever really feels like home. On “Wanted,” Harlem’s Sheck Wes embodies that nomadic lifestyle as he tries to maneuver through a place where everyone just wishes he would go away, convinced he’s only up to no good. Realizing that he won’t be accepted no matter what, he opts to wreak havoc: boosting items from downtown to sell uptown and wilding on the subway, carving out some control wherever he can. It’s why Sheck Wes has become the voice of the unheard youth in NYC, and beyond.",Alphonse Pierre,53,Pitchfork,The 100 Best Songs of 2018
Sons of Kemet,My Queen Is Harriet Tubman”,2018,"Sons of Kemet’s “My Queen Is Harriet Tubman” is a standout from a strong year for London’s burgeoning jazz scene. The song was written as an interpretation of the famed abolitionist’s initial escape from slavery via the Underground Railroad. Tubman’s bid for freedom is brought to life in an urgent, relentless, and tightly wound melee of sax, drums, and tuba; players weave in and out like those moving along a loosely defined network of routes. The song is reflective of more contemporary times as well. Over five-and-a-half minutes, the track plumbs the UK capital’s rich, diasporic mesh of cultures: Afrobeat rhythms and freeform sax playing with an energy that resembles the golden era of pirate radio grime sets, typified by huddles of MCs passing a microphone around. Exclamatory stabs from the sax sound like reactive ad libs, and there’s a sense of unbridled joy running throughout. “My Queen Is Harriet Tubman” ends as abruptly as it began, leaving pure adrenaline coursing from ear to aorta.",Will Pritchard,52,Pitchfork,The 100 Best Songs of 2018
Sandro Perri,In Another Life”,2018,"Over a bubbling synth beat and lyrical guitar fills, Canadian singer-songwriter Sandro Perri vividly imagines a better place, one where “the seed of greed dissolved in thirst.” But by walking us step-by-step through his impossible dream, steadily unfolding one verse after another for 24 patient minutes, Perri offers an additional experience that enlivens his description of this weary utopia. This parallel existence isn’t just in our imaginations: By taking the song in and following its gentle curves, we start to become one with its rhythms, syncing with its gurgling, ceaseless flow. “In Another Life” isn’t a perfect prescription—many lines don’t make sense—but rather a space to inhabit, one that can be transformational in the right headspace. As we so often find ourselves struggling to cram in every last piece of crucial data, here is a song that has all the time in the world.",Mark Richardson,51,Pitchfork,The 100 Best Songs of 2018
Lucy Dacus,Night Shift”,2018,"It’s called the graveyard shift for a reason. Night can bring terrors, but moments of lucidity can also lurk within its quiet shadows. Lucy Dacus knows this duality all too well in “Night Shift,” a strung-out swamp of feelings about a breakup and the ensuing attempts to trying to hack away at the emotional cartilage that binds you to an ex-lover. The nearly-seven-minute track portrays a person flung off her axis and haunted by specters. Its racked, exquisite agony—and teeth-gritting determination to face the future without that loser ex—marks it as one of Dacus’ greatest songs to date. After a hushed opening, the song ignites as a chugging guitar riff cedes to Dacus screaming, in a bludgeoning wail, that she’s settled for second-rate treatment for the last time. They say that you learn something, good or bad, from every relationship. Dacus’ emotional purging feels like a much-needed vomit after a night of excess. The taste lingers, but wipe your mouth and keep on walking.",Owen Myers,50,Pitchfork,The 100 Best Songs of 2018
Low,Always Trying to Work It Out”,2018,"As the two vocalists of Low, the experimental rock project they’ve helmed since the early 1990s, Alan Sparhawk and Mimi Parker play to their differences. Sparhawk’s voice has a rough, earthy grain that makes him the perfect foil to Parker’s crystal vibrato; the contrast in texture between the two lends depth to their slow, simple arrangements. On “Always Trying to Work It Out,” from the desolate landscape ofDouble Negative, Parker and Sparhawk add a new element to their vocal dynamics, texturing their voices with prismatic studio effects. Each singer’s voice fractures into pitch-shifted strands; they’re harmonizing with each other, as they usually do, but they’re also singing against alternate visions of themselves over the steady chug of a bass drum. Their voices fray and unravel, sounding as if they’re just missing each other. “Always Trying to Work It Out” stands as one of the loneliest and most poignant cuts off an album consumed with the feeling of isolation. Singing to someone and not knowing if they’ll hear you can be harder than singing to no one at all.",Sasha Geffen,49,Pitchfork,The 100 Best Songs of 2018
Soccer Mommy,Your Dog”,2018,"Soccer Mommy’s Sophie Allison wastes no time stating her thesis here: “I don’t wanna be your fucking dog.” The ultimate kiss-off to unhealthy power dynamics, “Your Dog” seethes with resentment, as Allison recounts a partner’s offenses: emotional neglect, using her like a “prop,” choking her with a metaphorical collar and leash. Though her voice falters into tender, multi-tracked murmurs when she describes the forehead kisses that keep her coming back for more—mimicking the confusing cycle of forgiveness in a toxic relationship—Allison’s delivery throughout the song is determined and self-possessed. “I want a love that lets me breathe,” she exclaims as the track deteriorates into a squall of noisy guitar feedback. This isn’t a bruised confession about an emotionally manipulative ex: It’s a declaration of sovereignty. –Braudie Blais",Billie,48,Pitchfork,The 100 Best Songs of 2018
Empath,The Eye”,2018,"West Philly noise-pop quartet Empath’s best song yet is named for a phrase plucked from feminist poet Adrienne Rich: “the tear that washes out the eye.” Despite its literary origins, the reference is far from overwrought—Catherine Elicson, who sings, plays guitar, and writes for the group, tends to let intuition guide her lyrics, deciphering their meaning after the fact. Instead of overthinking things, Elicson doubles down on the pop form here, concocting an infectious hook while throwing in a few “baby”s for sexy punctuation and treating the poet’s words like decorative wallpaper. This subversion—de-escalating high art and lifting up the low—is a delicious twist that tops off the anarchic fun of “The Eye,” a hurtling three-minute endeavor in which drones collide with wind chimes and birdsong and indecipherable crew vocals tease juicy secrets.",Olivia Horn,47,Pitchfork,The 100 Best Songs of 2018
Kacey Musgraves,High Horse”,2018,"Of all the stinging one-liners on “High Horse,” the most revealing is when Kacey Musgraves declares, “You’re classic in the wrong way.” Musgraves, by contrast, has built a career out of being classic in therightway. The singer made her name on vintage, pedal-steel country with a fiercely contemporary perspective, and this song turns toward the dancefloor by reaching back for a sultry Bee Gees strut. And yet, “High Horse” is no nostalgia play. The sleek production sounds every bit as timely as the 2018 indie disco-pop of Mitski’s “Nobody” or U.S. Girls’ “Rosebud,” while the lyrical horseplay—this self-impressed loudmouth clearly won’t come off it, so he better just “giddy-up, giddy-up”—is a perfect chef’s kiss of a kiss-off.",Marc Hogan,46,Pitchfork,The 100 Best Songs of 2018
Tierra Whack,Hungry Hippo”,2018,"“Hungry Hippo” is a manifesto from a hip-hop chameleon. Tierra Whack tells us we’ll never get a long look at her, someone whose interior life moves so fast, we’re lucky just to hear a flash of it. The song begins with a plinking melody, like a sophisticated ice cream truck coming down the block, before Whack’s voice arrives, dripping with glamour. “He likes my diamonds and my pearls,” she sings, preening, “I said,Thank you, I designed it.” In this way, “Hungry Hippo” gets closest to Whack showing herself as the artist behind her concealing designs. It’s one of the most flirtatious reveals onWhack World, an album of one-minute songs that Whack rolls out to us like gems before quickly snatching them back.",Maggie Lange,45,Pitchfork,The 100 Best Songs of 2018
Jessica Pratt,This Time Around”,2018,"Like all of Jessica Pratt’s best songs, “This Time Around” puts equal emphasis on the familiar and the fadeout. It’s like a gorgeous, muffled refrain from the radio of a passing car, just brief enough to get stuck in your head but too fleeting to make out the words. Pratt’s psychedelic folk music is strikingly solitary, with little more than her vocals and guitar; it doesn’t suck the listener in so much as wave them forward, to be immersed at their own pace. It’s easy to take for granted when an artist is able to conjure such strange atmospheres with such simple sounds. While the world has gotten much louder in the three years since her last album, “This Time Around” promises her sanctuary of song remains intact—as cozy and addictively alien as ever.",Sam Sodomsky,44,Pitchfork,The 100 Best Songs of 2018
Rico Nasty,Rage”,2018,"“Rage” evokes an immersive world in which women’s anger is as thrilling as it is cathartic. Channeling her inner berserker, Rico Nasty’s prickly rasp does wonders here, puncturing producer Kenny Beats’ thick walls of crunch and bass. Like a chain mace, Rico’s flow can be nimble or dense, swinging with the beat or smashing against it. On “Rage,” every punch lands; every shriek pierces. Rico’s rage here is deft but not directionless. As she mows down biters, doubters, challengers—basically anyone in her way—she raps with cutting precision. And as Rico channels her own fury, she also shouts out the bad bitches who rage just as hard. Any schmuck can get upset; rage, Rico shows, is a commitment.",Stephen Kearse,43,Pitchfork,The 100 Best Songs of 2018
Mitski,Geyser”,2018,"“Geyser” may depict intense, undeniable devotion, but it rejects the elation typical of love songs. On the track, Mitski doesn’t recount the specific joys of being with another person. Rather, she turns inward, singing about her desire more broadly, as a force that brews like a geyser about to erupt. Mitski has explained that “Geyser” is about her relationship to music rather than romance, about how there is a certain desperation in the music made by people who know they couldn’t possibly do anything else. This sense of passion, swirling with the gravitational pull of a whirlpool, is bigger than any one person or situation.",Vrinda Jagota,42,Pitchfork,The 100 Best Songs of 2018
Lady Gaga / Bradley Cooper,Shallow”,2018,"InA Star Is Born, Lady Gaga’s character Ally sits in a grocery store parking lot with Bradley Cooper’s Jackson Maine, who inspires her to spontaneously write and sing a verse from what would become “Shallow.” Within a week, the pair are singing a full-band version of the song to a crazed live crowd (apparently, Maine telepathically learned the rest of it). The film proselytizes that kind of organic, meant-to-be songwriting over processed pop, though in real life, composing “Shallow” involved four different writers, including Mark Ronson and the guy from Miike Snow. If it takes that much work to make something sound so natural, it’s worth it: When Gaga hits her deep-throated yelp in the song’s back third, it’s a true punch-the-air moment of triumph. It sounds like something out of the movies. And then you realize it is.",Matthew Schnipper,41,Pitchfork,The 100 Best Songs of 2018
Rae Sremmurd,Powerglide” [ft. Juicy J],2018,"On “Powerglide,” Rae Sremmurd and Juicy J assert their status as some of the most successful stars in rap by invoking all the familiar tropes: fast cars, fine jewelry, fashionable women. But while Swae Lee and Slim Jxmmi are bigger than ever, some things in the Rae Sremmurd universe remain unchanged, going all the way back to their “No Flex Zone” days: Mike-WiLL made it (again), and the Mississippi duo still couldn’t care less about any of their various luxuries, warbling about the byproducts of their prosperity with blithe indifference. “I don’t care if she take all of mine, like it ain’t shit but a dollar sign,” Swae Lee proclaims at the end of the chorus. Weird flex, but OK.",Noah Yoo,40,Pitchfork,The 100 Best Songs of 2018
Earl Sweatshirt,December 24”,2018,"The beat of “December 24” is woozy and warm. It has no edges. It sounds like what would happen if you tickled a Mobb Deep instrumental until it broke out giggling. It never comes into focus, no matter how you squint—if it were an eye test, you would fail it. Earl Sweatshirt keeps things blurry on purpose throughout his albumSome Rap Songs, and the decision suggests a lot of things about his worldview: False clarity is inimical to truth; metrical perfection crowds out life. He doesn’t worry about his voice syncing perfectly with the beat on this song—he just dances above it. Muffled explosions detonate in his lyrics, which reverberate with death, sickness, grief. His grandmother, eulogized on his previous albums, appears as a memory here, “on a drip drink” of morphine at the hospital. Hearts and limbs break, and Earl wonders who will help him when his own bones turn brittle. He’s 24. At that age, your bones are young, springy, quick to heal. But he sounds deeply unconvinced, as if he has intuited somewhere just how little it takes to shatter.",Jayson Greene,39,Pitchfork,The 100 Best Songs of 2018
Vince Staples,FUN!”,2018,"What stands out on “FUN!” is Vince Staples’ deliberate patience as an MC as he searches for a connective rhyme with each syllable. Even when it doesn’t work out, the attempt creates sonic pleasure. Vince is one of the best reporters working today, which is why his songs often feel like spectacular, inviting world-building. This song, which lifts its sound from the Bay Area’s hyphy scene and features E-40, is like the night after the last day of school, with nothing but warmth and endless possibilities ahead. Amid spacey and bounceable production, Vince charts the geography of a neighborhood, both at ease in it and not. There’s something special about the way he is able to unfold these spaces in a song that runs under three minutes. Nothing is wasted; everything flourishes.",Hanif Abdurraqib,38,Pitchfork,The 100 Best Songs of 2018
Lana Del Rey,Venice Bitch”,2018,"Over the course of the last seven years, Lana Del Rey has transformed herself from a viral phenomenon to the center of her own sad-girl artistic universe. She’s not above mainstream friendly moves, but she’s also long shown a willingness to follow her Americana muse wherever it might lead. On “Venice Bitch,” she head-fakes toward the middle of the road but ends up someplace gloriously bonkers. Lana worked on the song with Jack Antonoff, whose hits with Taylor Swift and Lorde could’ve forecast it to be streamlined Top 40 fare. Instead, “Venice Bitch” is almost 10 minutes of folk-rock introspection, as Lana mashes up decades of cultural signposts—Hallmark, a Father John Misty album name, a favorite Robert Frost line—into her own nü-Laurel Canyon epic. This is Lana doubling down on her Lana-ness: Lana squared, Lana rebootingBeing John Malkovich. Perhaps she’s commenting on the supposed stability of small-town, pre-rock’n’roll living—the album “Venice Bitch” precedes is titledNorman Fucking Rockwell—amid the gentle plucks and bleary solos of rock’s post-hippie comedown. Or maybe she’s just cracking herself up.",Marc Hogan,37,Pitchfork,The 100 Best Songs of 2018
Yves Tumor,Lifetime”,2018,"The drums on “Lifetime” feel like being pulled under the ocean. Recalling the explosive fills of the Smashing Pumpkins’ Jimmy Chamberlin or the fluid, ecstatic musicality of Liturgy’s Greg Fox, they seem to be battering you from every angle, possibly moving in several directions at once. The little hi-hats feel like sharp gasps for air. Above and around this clattering mass of sound, Yves Tumor demonstrates how unusual a rock anthem can be. The song’s chorus soars upward with all the chest-beating angst of Bono circa “New Year’s Day,” but the words make no sense, or they make such a hyper-specific kind of sense that we are left entirely out of the equation. The only thing that is clear is we are being given a startling keyhole into a howling emotional storm.",Jayson Greene,36,Pitchfork,The 100 Best Songs of 2018
U.S. Girls,Rosebud”,2018,"Whether calling out Obama for drone killings over punchy brass or depicting the reaches of the patriarchy all the way to heaven over hiccuping record scratches, U.S. Girls’In a Poem Unlimitedis an examination of the personal, political, and purely unconventional. “Rosebud” is the album’s gorgeous centerpiece, a catchy, disco-infused jaunt cut with Meg Remy’s piercing vocals. Yet the song’s shimmering background—anchored by a smooth bassline, programmed drums, and strings—is something of a ruse. Here, Remy’s lyrics are imploring and complex, making a reference to themystery at the heart ofCitizen Kaneand flipping it to ask a meditative question:Who holds the key to who you are?Remy doesn’t offer up any simple answers, but she makes it clear that we sometimes need to dig deep to identify which factors—our upbringing, our partners, our friends—have molded us into who we are today.",Eric Torres,35,Pitchfork,The 100 Best Songs of 2018
Blood Orange,Charcoal Baby”,2018,"The word “charcoal” conjures images of residue, used both as an exfoliate in beauty masks and as makeup for blackface. But “Charcoal Baby,” the highlight ofBlood Orange’sNegro Swan, is a celebration of black skin amid its many negative connotations. The song finds both beauty and exclusion in having to permanently wear blackness, in all its otherness. “No one wants to be the odd one out at times/No one wants to be the negro swan,” Dev Hynes sighs. “Can you break sometimes?” There is no freedom from the ugliness of the world, but Hynes suggests there is some deliverance in the embrace of the unchanging. His feathery tone, met at various points by a talented and barely noticeable supporting cast, wisps between an unfastening guitar riff, washed-out synths, and shimmering keys. His delicate touch brings warmth to a place of near isolation; his cooing falsetto communicates comfort. The song—in its gorgeous, understated display of beauty—is an embrace.",Sheldon Pearce,34,Pitchfork,The 100 Best Songs of 2018
Julia Holter,I Shall Love 2”,2018,"At the start of “I Shall Love 2,”Julia Holteris suspended in a permanent daze. “I am in love/What can I do?” she asks over rudimentary keyboards and drum machines, so distracted by this odd feeling that all she seeminglycando is sit beside a window and stare at the world outside. But suddenly, strings, horns, bass, and drums cozy up to her. “I shall love,” sings a choir, emerging from the ether. She takes up their credo, singing it without interruption or hesitation for the next two minutes, as the band morphs into a symphony. The mantra becomes her flashlight through an unknown dark, a way of navigating the unseen terror of the future. Holter doesn’t try to simplify love or the complexity it entails; she embraces its significance, letting the power lift her to a new plane of strength and clarity. It’s a hard lesson to remember on our best days—and a far more necessary one during our worst.",Grayson Haver Currin,33,Pitchfork,The 100 Best Songs of 2018
Westerman,Confirmation”,2018,"In “Confirmation,” a balmy and left-field pop gem, Westerman puts his overactive mind on pause. With reverb-shrouded vocals that drift by like puffs of cumulus, the London songwriter radiates a near-spiritual faith in the power of art, offering mindful encouragement to move forward even when it feels impossible. That pathway is mirrored by sirens symbolizing inner tumult, which fade to make way for a bright patina of ’80s synths. Westerman’s optimistic vision is far from naïve, though. He clocks that life in a noisy world can lead to creative impasse but refuses to make that a scapegoat for inaction. (“Blame it on the establishment,” he offers as an option, before reconsidering that excuse as “so boring.”) Tethering grounded awareness with a welcome sense of escape, “Confirmation” marks the arrival of a songwriter who soothes.",Owen Myers,32,Pitchfork,The 100 Best Songs of 2018
Pusha-T,The Story of Adidon”,2018,"“You are hiding a child.” The line is so deflating, so uncouth, so petty that it’s beautiful. Pusha-T’s feud with Drake began as an outgrowth of his long-running tiffs with Lil Wayne and Baby, and there was no need for it to ever evolve further. But on “The Story of Adidon,” Pusha doesn’t just diss Drake; he diagnoses him, reading his charts slowly and sinisterly. The Drake he conjures is not just a lesser MC: he’s a sad, deadbeat hypocrite embroiled in generational dysfunction that plays out in his music, in his relationships, and on his scalp. Though Pusha’s rapping is more rushed than usual, his writing less artful, it’s clear his energy was concentrated on staging. The song’s artwork, an image of Drake in blackface, is unforgettable. No I.D.’s beautiful production, hijacked from JAY-Z’s “The Story of O.J.,” is made caustic. Each time Nina Simone coos “My skin is black,” there’s a readymade image of Drake missing the power of that statement by a mile. Whereas JAY-Z used O.J. Simpson as a foil, Pusha holds Drake at a comic distance, turning his foe’s story into a slapstick riot that’s as cruel as it is insulting. This dissonance is the brutal brilliance of “The Story of Adidon,” and perhaps all rap beef. As Pusha chuckles in the outro—his satisfaction unabashed, the surgery complete—it’s hard not to notice all the blood on the operation table.",Stephen Kearse,31,Pitchfork,The 100 Best Songs of 2018
Janelle Monáe,Make Me Feel”,2018,"As ever, Janelle Monáe’s image and creative vision are meticulously controlled on “Make Me Feel,” but the single ditches restraint in favor of one of the greatest subjects in music: uncontainable feelings that become uncontained over the course of a song. The crisp minimalist backdrop—which may or may not directly involve a synth by Prince—gives way to vocal and guitar outbursts, as Monáe teases “don’t make me spell it out for you” before doing exactly that withNational Spelling Bee shouts. By the end, she’s ripping holes in the song, belting “I can’t help it!” and sounding utterly free. “Make Me Feel” was co-written by prolific pop hitmakers Julia Michaels and Justin Tranter, who have been making this same sort of zipped-up funk song for about two years now (think Selena Gomez’s “Hands to Myself”). But Monáe is self-possessed enough of a performer to elevate it from its workaday beginnings to someplace joyous and potentially boundless. And in thisglum, gray year for pop, it’s a relief to hear love sound so good, so fuckingreal.",Katherine St. Asaph,30,Pitchfork,The 100 Best Songs of 2018
Let’s Eat Grandma,Falling Into Me”,2018,"On paper, Let’s Eat Grandma’s “Falling Into Me” shouldn’t work. But the duo of Jenny Hollingworth and Rosa Walton are masters of streamlining a host of strange elements to create immersive universes for their glossy pop songs. For this nearly six-minute track, they manage to blend together pounding ’80s drum fills, fingerpicked classical guitar, a sea of sawtooth synths, syncopated cowbell, and an epic saxophone solo… and somehow make it not sound like the corniest thing in the world. Instead, it emerges as a sleek track with the danceability of a Lorde song. The lyrics here describe the thrilling uncertainty of getting to know a new lover, coded in cryptic imagery, from misted backstreets and night-blooming violets to dented phone screens and handprints against windows. But in the chorus, they cast off any obliqueness and distill the feeling in just three words: “You/Me/This.”",Michelle Kim,29,Pitchfork,The 100 Best Songs of 2018
Peggy Gou,It Makes You Forget (Itgehane)”,2018,"Just two years ago, Peggy Gou dropped out of fashion school to focus full-time on music production. The Berlin-based producer’s early singles flashed a gift for balancing house, techno, and electro, and she soon became the first female Korean DJ to make a BBC Essential Mix. But with “It Makes You Forget (Itgehane),” Gou makes a quantum leap. Daydreaming about the chaotic state of the world in her native Korean, she taps into dance music’s underlying emotions. Amid acid squelches and a spot-on ’90s house beat, topped off with a dulcet vibraphone line and Gou’s own murmurs, “It Makes You Forget (Itgehane)” channels those feelings of wistfulness, of finding comfort among strangers. She captures that singular dancefloor sensation of shaking off the world’s troubles and giving in to the total euphoria of the moment.",Andy Beta,28,Pitchfork,The 100 Best Songs of 2018
Drake,In My Feelings”,2018,"In May, it looked like Drake hadlostthe most important rap beef since Nas vs. Jay-Z. But soon after, he quieted all that noise with one of the catchiest tracks of his career. “In My Feelings” is a New Orleans bounce-indebted No. 1 hit with production from that scene’s legendary producer, BlaqNmilD, sliced-up vocals courtesy of the city’s own Lil Wayne, and a hook so effective that it scarred every person named Kiki worldwide. The contagious track also inspired the most genuinely spontaneous viral dance challenge the music industry has ever seen—one that saw grandmasmaking heart handsalongside moving cars. Drake went from roadkill under Pusha-T’s tire to making a song that was so good, it made people risk becoming roadkill themselves. That’s power.",Alphonse Pierre,27,Pitchfork,The 100 Best Songs of 2018
