Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Scott Walker,A Lover Loves,2006,"Buoyed by Scott Walker's dark-eyed operatics, The Drift is a harrowing rattle. Stripped of percussion, keyboards, and echoplex, this whispered coda finds Walker handling barely there guitar, slightly crooning: ""This is/ A waltz/ For a/ Dodo/ A samba/ For Bambi."" It's that, as well as a cornea-damp love song for ""A hand/ That is/ Cold/ In another/ Colder."" He repeatedly divides sentences and sounds with a whispered tick. If Samuel Beckett turned ""Ping"" into a frozen ballad, the sentiments might knock like this; but where the nameless Beckett protagonist ostensibly remains trapped, Walker notes that ""everything"" is ""within reach."" If only all teen idols turned out this transcendent. -",Brandon Stosuy,51,Pitchfork,The 100 Best Songs of 2016
Voxtrot,"Mothers, Sisters, Daughters & Wives",2006,"Voxtrot don't sound original by any stretch of the imagination, a fact that the Austin quintet doesn't really seem to have a complex about. Like so many indie pop bands before them, they worship in the chapel of the Smiths, genuflecting at Morrissey's wry offhandedness and Johnny Marr's room-filling effects. But Voxtrot offset this devotion by piling up choruses like a wedding cake, spending enough hook capital for four songs in four minutes. Ramesh Srivastava's wordy delivery, and the crisp tightness of his band, only serve to amplify the frenzy the song works itself into around the second and third choruses, their manners disrupted by a reverb-sopped guitar in the left channel that goes from setting a wet pace at the song's intro to elbowing out the rest of the instruments with a giddy solo-- pure melody rendering novelty unnecessary. -",Rob Mitchum,50,Pitchfork,The 100 Best Songs of 2016
The Game,It's Okay (One Blood),2006,"RZA already used the sample of reggae vet Junior Reid screaming at the sky on the Wu-Tang Clan's ""One Blood Under W"". But here, producer Reefa turns that sample into a host of angels, relentlessly swarming the track with that gravelly moan until it becomes a desperate wordless chant. Accompanied by titanic drums and sweeping strings, the voices steadily help build the song to a diamond-hard operatic banger. It's the perfect way for Game to reintroduce himself as a vengeful lone wolf, spraying anger in all directions after 50 Cent backstabbed him and Dr. Dre abandoned him. Game sounds like rage is eating him from the inside out; he extends olive branches to 50 and Jay-Z before snatching them right back, lashing out against legions of prominent rappers without spelling out the names for us. The video makes the image literal: Game walking through decaying California streets by himself, chin jutted out, chest puffed up, one guy against the world. -",Tom Breihan,49,Pitchfork,The 100 Best Songs of 2016
Cassie,Me & U,2006,"Actress, dancer, and easy-on-the-eyes protégé of Tommy Mottola and Diddy, you might expect Cassie to be just another multitasking, melismatic diva in the tradition of Mariah or Beyoncé. But ""Me & U"", put together by Ryan Leslie out of not much more than a few bleeps, some synthesised handclaps, and an auto-tuner, features one of the blankest, most holographic vocals since Chet Baker stepped front stage. Hardly hindered by a low-budget video (intended only for the ""European audience,"" according to the label) which left little of the middle eight suggestion-- ""Baby, I'll love you all the way down""-- to the imagination, ""Me & U"" recalled the crypto-emotional coolness of Cameo circa ""Single Life"", and proved the most refreshingly minimal r&b hit of the year. -",Stephen Troussé,48,Pitchfork,The 100 Best Songs of 2016
The Rapture,Whoo! Alright-Yeah...Uh-Huh,2006,"Right off the top, everything appears to be just as they left it on 2003's Echoes : 4/4 hi-hat beat? Check. Stacatto guitar riff? Yup. Cowbell? Of course. But eight seconds in, it's ""House of Jealous Lovers: Extreme Makeover Edition"": The stark funk of the Rapture's 2002 breakout 12-inch has been given a radiant, lipstick-cherry-glossed polish by producer Paul Epworth, while Mattie Safer's effete vocal sounds much less Gang of Four than ""Girls on Film"". But the title's exclamations are overshadowed by Safer's bummed rap: ""People don't dance more/ They just stand there like this."" It's a sentiment that felt truer in 1996 than it does in 2006 (maybe he's been hanging out at too many Black Dice shows?), but the back-up rocksteady crew of b-girls responding to his call make Safer's petty complaint feel like a cause still worth rallying around. And just when you think they've run out of breath, Safer asks, ""Y'all ready girls?""-- and it turns into a ballroom blitz. -",Stuart Berman,47,Pitchfork,The 100 Best Songs of 2016
Liars,The Other Side of Mt. Heart Attack,2006,"Almost every critic who reviewed Liars' third album, Drum's Not Dead, claimed it was a heady concept about two characters named Mt. Heart Attack and Drum. On that map, album closer ""The Other Side of Mt. Heart Attack"" would be the denouement, a careful and conclusive slope that lets plaintive melody surface above vanquished noise. That's not the case, but ""The Other Side"" is as completely beautiful and resplendent as that suggests: On a record where thrust is the axiom, and dense textures and their dismal moods are its corollaries, this is an eloquent, perfect rebuttal, like the redolent and forgiving closing score for a film busy with urgency and abrasion. -",Grayson Currin,46,Pitchfork,The 100 Best Songs of 2016
Beyoncé,Irreplaceable,2006,"In the January 2007 issue of Vanity Fair, Christopher Hitchens writes a column titled ""Why Women Aren't Funny"", claiming it's because there are more obstacles for men in the ongoing quest to charm, amuse, and romance the opposite sex; men depend on the art of humor for seduction, and apparently, women aren't. Hitchens clearly doesn't listen to Beyoncé. While ""Irreplaceable"" has a steely tone and traditionalist themes, it's pretty damn hilarious. Naturally, when the song opens ""To the left, to the left"" from a diva known for her swiveling, thoughts wander to instructive dancing. On the contrary-- Beyoncé, more restrained than ever, simply put ""everything you own in a box to the left."" That's funny. Toying with expectation and convention, she's taken what could have been typical and made it smart and droll. Now if only her man could relocate his sense of humor. -",Sean Fennessey,45,Pitchfork,The 100 Best Songs of 2016
Arthur Russell,Springfield (DFA Remix),2006,"Without Arthur Russell's approach to disco-- reinventing it from the inside out, wielding a single cello line in an elegantly minimalist display of extrapolation-- we almost certainly would not have James Murphy and DFA. It's difficult to imagine either Murphy's sense of rhythm or his sense of space without the generous, introverted productions of the late chamber-disco savant. Murphy's mix strips Russell's already spare original down to the kind of clubfoot thud that once might have anchored a Depeche Mode edit; he proceeds to thread that rickety lattice with winding counterpoints-- voices, stubby Rhodes, perhaps a clarinet?-- and lays tingly synth chords over it all like a protective canopy. The last two minutes are Russell's alone, as he falsettos his way from blossom to blossom, as ghostly as he ever was. -",Philip Sherburne,44,Pitchfork,The 100 Best Songs of 2016
Fujiya & Miyagi,Collarbone,2006,"If Can had built a career from Ege Bamyasi's pop moments they would have come up with this song eventually, but Fujiya & Miyagi make the wait worthwhile and Damo was never this coherent. For a song so laidback, subtle, and swinging, it sure dominates its environment, almost to the point of bullying. If it comes up on shuffle, it either enhances whatever else you have going on or it shoves it out of the way and demands to be moved to. As weightless and easy to inhabit as anything released this year. -",Mark Richardson,43,Pitchfork,The 100 Best Songs of 2016
Ciara,Promise,2006,"A defining moment in Ciara's career and an instant theme song for freaks everywhere, this smouldering, space-storm slowburner was the song equivalent of sensual massage, wherein your favorite producer's favorite producer, Polow da Don, fashioned a talkbox and glossy-ass ping-pong beats, and Ciara's dewy-eyed love devotional never seemed to stop. At this moment, the studio was the sexiest place on earth (word to Janet and Aaliyah without whom this would not be possible). Ciara sang about her heart opening, but the subtext was more that of her legs: As humpy as Prince's pre-JW days, ""Promise"" is a prime example of a song that barely grazes the concept of campiness, without going so over the top you can't release it on the radio. But with Polow's synth churning over on itself, the song was almost too much, waves crashing its own climax. Donna Summer and Giorgio Moroder had to make ""Love to Love You Baby"" like, 17 minutes long to achieve this, and Ciara didn't even have to fake an orgasm. -",Julianne Shepherd,42,Pitchfork,The 100 Best Songs of 2016
Ghostface Killah [ft. Trife],Be Easy,2006,"My friend and fellow rock critic Michaelangelo Matos recently compared Fishscale to Mama Said Knock You Out, an I-haven't-fallen-off-yet-motherfuckers move by a guy who only really fell off in terms of sales, which were never quintuple-platinum to begin with. In this equation, ""Be Easy"" is the face-busting title track. Pete Rock's rock hard, rock simple drums fuse seamlessly with Ghost's I-AM-QUITE-WORKED-UP flow for a boneheaded, driving track that distills a whole bunch of what's good about hip-hop into less than four minutes: shouting, shit-talking, snares to crack skulls, and some more shit-talking. But even if the beat didn't knock, the way Ghost ends every line with a concussed ""UH"" like a linebacker Mark E. Smith means the acapella bangs just as hard. -",Jess Harvell,41,Pitchfork,The 100 Best Songs of 2016
Lily Allen,LDN,2006,"Remember the video for Len's 1999 teenybopper fuzz-rap opus ""Steal My Sunshine""? The one where a bunch of smiling kids in wifebeaters and Matrix sunglasses and paperboy caps ride scooters around Southern California on a blissfully sunny day, renting jet skis and eating popcorn and mugging for the camera? ""LDN"" snatches one of those kids up and plunks her down in the middle of London. The day is just as gorgeous, but now she's riding past rotting tenements and crack dealers and black-hearted juvenile thieves. She's still got that dazed smile, but now it comes with a vicious mean streak and a mercilessly sharp eye. -",Tom Breihan,40,Pitchfork,The 100 Best Songs of 2016
Lil Wayne,Georgia...Bush,2006,"If nothing else, Lil' Wayne's foray into politics gave more people a reason to listen to him. No other artist, and almost no other public figure, spoke as vehemently and incisively in response to the government's failures in post-Katrina New Orleans. Yes, ""George Bush doesn't care about black people,"" but the President already knew that. Wayne said something new and deep, and, as a result, appealed to those who shared his frustration.For those who followed Wayne regularly, though, ""Georgia…Bush"" was something more. It was a chance to hear Wayne's brains coherent after a year of his free-associative logorrhea. And by giving us a tiny glimpse of his spine, Wayne showed he was more than a talking head. -",Pete Macia,39,Pitchfork,The 100 Best Songs of 2016
Brightblack Morning Light,Everybody Daylight,2006,"""Dark blackness"" is a redundant sci-fi cliché, usually referring to outer space or interior rot. The only degrees of lighter blackness that I can imagine being worth citing would have to do with faded rock-band t-shirts, and of course, matters of skin complexion. The term ""Brightblack"" stopped bugging me with this track, during which this band dipped their hippie-plink into imposing soul for a sound that suggested Isaac Hayes and Canned Heat swapping drugs, or Tricky hijacking a Mazzy Star reel. The whomping organ, slinking flute, and antsy high-hat combined to make ""Everybody Daylight"" suggestive not just of tie-dyed sarongs, but of a classic tune that would have gotten sampled on Marley Marl's Cold Chillin' records back in the day. -",William Bowers,38,Pitchfork,The 100 Best Songs of 2016
Jarvis Cocker,Running the World,2006,"Back in the day, specificity was Jarvis Cocker's thing. When he had some sweeping point to make, he'd keep it hidden: false downward mobility as a rich chick from St. Martin's College, the emptiness of fame as the porn on his hotel-room TV. That's over. On ""Running the World"", only hamfisted sarcasm stands between us and the blunt force of Cocker's fatalism and despair-- and it still kills, mostly because nobody else does hamfisted sarcasm quite so well: ""Now the working classes are obsolete/ They are surplus to society's needs/ So let them all kill each other/ And get it made overseas."" In Cocker's hands, all that pessimism is anthem material, and the way his bitchy Bowie swoon floats over the track's shivering pianos and airy strings, you'd think he was wondering if they know it's Christmas after all. -",Tom Breihan,37,Pitchfork,The 100 Best Songs of 2016
Love Is All,Busy Doing Nothing,2006,"Only in a socialist haven like Sweden could you live a life like Josephine Olausson's. According to ""Busy Doing Nothing"", the Love is All frontwoman spends about seven hours a day watching DVDs (""five movie marathon!""), another 30 minutes with her iPod on repeat (""nine times the same song!""), 10 hours in bed, 12 hours on the phone, an hour in the shower, and two more shining her shoes (even though she could probably pay a guy at the train station to do it in two minutes), which leaves her about, oh, three minutes and 20 seconds to brag about her sedentary existence while pogoing to a strobe-lit sax-punk groove. But even if it's a life of privilege that few of us can afford, ""Busy Doing Nothing"" lets us live it out in the privacy of our own rec-room discotheques-- just like Tom Cruise in Risky Business, but with the button-downs and briefs replaced by safety-pinned sweats and ripped stockings. -",Stuart Berman,36,Pitchfork,The 100 Best Songs of 2016
Justice,Waters of Nazareth,2006,"French electro-house duo Justice incorporate heavy metal imagery into their presentation, often in ways that don't make sense. But ""Waters of Nazareth"", their first non-remix single, stands as a true cross-genre monster. At its core is a disfigured riff that sounds like a garbled distress signal from some distant colony and a blinker so distorted its original source could be synth, guitar, or virtually any other malfunctioning appliance. A solitary, submerged organ emerges midway through to give the gnarled rhythms a bit of a melancholic tug. But the track retains such a destructive edge that it can't help but summon visions of an apocalyptic future, as though it's all some lingering impression of rave culture as remembered by the few surviving machines that were able to outlast the humans. -",Matthew Murphy,35,Pitchfork,The 100 Best Songs of 2016
Kelis,Bossy (Alan Braxe & Fred Falke Remix),2006,"While making a case for the better-known, slinky single version of ""Bossy"", Pitchfork writer Julianne Sheperd told me this fluffed-up redo from French disco dudes Braxe & Falke ""siphoned the gravity from the original."" She's not wrong. The dance duo remove the song's off-kilter creep and crush in a few dozen caffeine pills, speeding the vocals double-time to fit their four-down Prince-isms. Kelis' sinister dominatrix vibe is sacrificed, but it's a heavenly sacrifice. Without Bangladesh's original leering beat tugging at her heels, Kelis goes superhero, soaring triumphant through puffy-cloud synths. Especially for an artist known for dissonance and confrontation, it's exhilarating to hear her flow with the wind squarely at her back. And Too $hort's guest verse-- which sounds utterly braindead on the original-- is given fresh life, with lines like ""It's about time that she get with me/ Can't stop staring, she's fine and she's pretty"" sounding way better than ever thought possible. -",Ryan Dombal,34,Pitchfork,The 100 Best Songs of 2016
Turbulence,Notorious,2006,"Touted by Diplo on his late 2005 FabricLive mix and later by Thom Yorke as part of the pre-show intro music for Radiohead's 2006 world tour, this long-waylaid single from Jamaica's Turbulence found new life this year as the crown jewel in XL's solid Jamaican music compilation, Serious Times. Tasked with toppling the relentless semi-automatic spatters of the magnificently vicious Scallawah riddim, ""Notorious"" finds Turbulence delivering a fiery vocal performance, complete with laser-sharp backing harmonies. If you didn't know the lyrics, you'd be content to stop at calling it an incredibly bracing dancehall track. But once you realize it's actually about the sheer joy of salvation (""I could have been one of the most notorious/ I got saved by the king/ And his grace is so glorious"") ""Notorious"" becomes something else entirely: The most incredible hymn you've heard in years. -",Mark Pytlik,33,Pitchfork,The 100 Best Songs of 2016
Christina Aguilera,Ain't No Other Man,2006,"The word here is ""tight."" DJ Premier brings in the funk and does his best to keep Christina from doing anything that a diva with her sort of brass and pipes is prone to do. And Aguilera obliges, keeping the vocal flourishes to a minimum, and her sentiment short and sweet. She might be leaning on the moon/spoon/June crutch a bit, but it's how she's saying what she says that tells her story about her man. And if you think you hear Bobby Byrd yelling ""yeah"" in the background between horn blasts, that just means you're buying what she's selling. -",David Raposa,32,Pitchfork,The 100 Best Songs of 2016
Matmos,Steam and Sequins for Larry Levan,2006,"Boasting both the best hand-clapping and the sickest cowbell break on this list, Matmos' tribute to legendary DJ Larry Levan is five minutes of great beats, musique concrète (dig Drew Daniel on the sequins and sewing machine), and owl-like hoots that evoke bigger crowds and louder cheers from the past. Full disclosure: Daniel, a Pitchfork contributor, had a chance to vote this song onto this list. He didn't, but would you have blamed him? -",Chris Dahlen,31,Pitchfork,The 100 Best Songs of 2016
Cat Power,Lived in Bars,2006,"At first you think you know the drill: slow tempo, sad piano figure, and that husky Southern plaint. But when Chan Marshall sings, ""There's nothing like living in a bottle/ And nothing like ending it all for the world,"" she's not just winking at her trauma-junkie fanbase while delivering the suicidal melancholic goods. By the end of this tune, she's serving notice that things have changed personally and aesthetically, and here she cleans house over Memphis soul horns and some gleeful, shit-kickin' ""shoo-ba-doos."" To the crabby miserabilists who find the most recent Cat Power album a little too musically ""mature"" and respectable (quelle horreur!), I would ask them to listen a little more closely. This song is a lot weirder than you think, but when she hits the final chorus she sounds thrillingly, shockingly sane. A new woman. -",Drew Daniel,30,Pitchfork,The 100 Best Songs of 2016
Beirut,Postcards from Italy,2006,"This song sells a nostalgia that Zach Condon should be too young to understand. While he gets novelty points for opening the track with a ukulele, the strongest parts are Elephant 6 veteran Jeremy Barnes' Eastern European drumming and Condon's evocative vocals-- easily compared to Rufus Wainwright's, but far less pompous. Though the rhythm is brisk, the song takes a leisurely pace with lengthy horn solos and plenty of room for the sentiment to cool off. It's just the right detachment to take when eulogizing someone else's memories. -",Chris Dahlen,29,Pitchfork,The 100 Best Songs of 2016
Man Man,Van Helsing Boombox,2006,"Man Man's lovesick lament takes this year's prize for most golden melancholy. Honus Honus bays about sleeping at her feet and howling at the moon, sounding every inch the wounded mutt too stubborn to die. The song's self-negating chorus-- ""When anything that's anything becomes nothing/ That's everything/ And nothing is the only thing you ever seem to have""-- gains emotional depth with each weary repetition. The bassline stumbles around barrelhouse piano, while a distant melodica wafts like a suppressed memory seeping into a drunken stupor. Honus has nothing, which explains the song's dejection. But if nothing is everything, as he insists, in a sense he's got it all, explaining his stubborn exuberance. Emo bands who rejoice in their pain could learn a thing or two from Man Man, who rejoice in spite of it. -",Brian Howe,28,Pitchfork,The 100 Best Songs of 2016
Sally Shapiro,I'll Be By Your Side,2006,"Disco has been the music of chance encounters at least since Larry Levan was DJ at the Continental Baths. Even so, ""I'll Be By Your Side"" makes for an unlikely meeting: a Swedish producer who rekindles the cold flame of 1980s italo disco, and a pseudonymous chanteuse who brings out the genre's inner shyness. While Johan Agebjörn's four-on-the-floor beats and faraway synths make for beautifully nostalgic trappings, it's Sally Shapiro's soft voice that gives the song its fragile strength. ""I'm with you all the time,"" Shapiro promises, but in so doing admits the possibility she might not be for long. Meanwhile, the singer's real name remains under wraps. Her poignancy and publicity-averseness has prompted Pitchfork's Tom Breihan to declare her ""the new Belle & Sebastian,"" after Stuart Murdoch's famous early reticence. An electronic renaissance has probably made stranger bedfellows. -",Marc Hogan,27,Pitchfork,The 100 Best Songs of 2016
Camera Obscura,"Lloyd, I'm Ready to Be Heartbroken",2006,"A loving rejoinder to Lloyd Cole & the Commotions' 1984 ballad ""Are You Ready to Be Heartbroken?"", the opening track from Camera Obscura's third album opens with a dirge-y organ intro and an endearingly awkward rhythmic chug that belies the terrifically massive hook that's about to swoop down for the chorus. ""Heeeeeeeey Lloyd!"" booms Tracyanne Campbell, at once demonstrating the difference between singing your heart out and singing about having your heart ripped out, ""I'm ready to be heartbroken!"" And, like a great soul singer laying waste to the microphone in the name of heartache, you love her all the more for it. -",Mark Pytlik,26,Pitchfork,The 100 Best Songs of 2016
Guillemots,Trains to Brazil,2006,"Nobody can do the ""leaving your flat and marching down the street to a bright new day"" beat like the British, and echoing ELO's ""Mr. Blue Sky"", ""Trains to Brazil"" turns a walk through a dark night into something surprisingly fantastic. The lyrics start dark, and the title pays tribute to the victim of a police shooting. But the song chokes down tragedy and spits out joy. Fyfe Dangerfield's soaring, gnarly vocals keep getting away from him, and even when he starts to sneer, he doesn't have the heart for it. As the horns swirl to the finish, you feel like traffic lights should start blinking and people should hug on the sidewalk. Like the best British pop, it even makes London look a shade less grey. -",Chris Dahlen,25,Pitchfork,The 100 Best Songs of 2016
Califone,The Orchids,2006,"Tim Rutili is drawn to rust and decay. His characters are troubled by frayed nerve endings and sour livers, and live constantly on the verge of doing something they'll regret. So he uses cover songs to give the warmth that exists as an undercurrent in his own music an opportunity to flower. Psychic TV's ""The Orchids"" is difficult to parse, with typically ambiguous references to the body, but Califone focuses on the song's simple beauty, its yearning to be a quiet anthem. The chorus, which mentions falling in love with the light, is an epiphany frozen and preserved, always ready for future access, the kind of thing you can return to the next time the walls start closing in. -",Mark Richardson,24,Pitchfork,The 100 Best Songs of 2016
Phoenix,Long Distance Call,2006,"Phoenix's 2006 incarnation sounded like a band of OCD neat-freaks fighting to overcome their phobias, as they pushed themselves to incorporate a measured amount of sloppiness into their squeaky-clean sound, ""Long Distance Call"" was the closest they came to having a breakthrough. At first cautiously dipping their toes into Strokes-lite slacker jangle, then quickly retreating to safely airtight drums and shimmery keyboards, Phoenix forced these two oppositional elements to coexist in the choruses. You can hear a combination of fear and thrills in the way Thomas Mars' loses his icy cool demeanor, the mocking chortles of his verses replaced by fevered ""OH!""s. -",Rob Mitchum,23,Pitchfork,The 100 Best Songs of 2016
Luomo,Really Don't Mind (Radio Edit),2006,"With The Present Lover, Luomo conjured visions of voluptuous German house music soundtracking the latest in glittering chart pop (paging Kylie). But his new album, Paper Tigers, mostly dodged the issue, with the exception of ""Really Don't Mind"", perhaps the Finnish techno producer's most focused pop track yet. In its truncated radio version, the song encapsulates the artist's considerable arsenal of tricks in under four minutes: Swishing snares, dub echoes, and springloaded, fractured drums are present and correct, of course, but all ears are trained to the melancholy bass riffs, the achingly emotional clusters of synth chords, and the sweet but deliciously conflicted vocals (""You make me do wrong/ But I do what feels right""). Pushed forward by restless, senseless desire, ""Really Don't Mind"" spirals in on itself, culminating in a perfect tremor of lust that's as good as anything in ""Can't Get You Out of My Head"". -",Tim Finney,22,Pitchfork,The 100 Best Songs of 2016
The Pipettes,Pull Shapes,2006,"Happy, innocent songs about dancing are few and far between these days; happy, innocent songs about dancing that aren't annoying are even rarer. ""Pull Shapes"" begs to be replayed not just for pure enjoyment, but to discover all the little quirks that punch heart-shaped holes in the song's shiny girl-group façade. Quirks like the usages of ""rock'n'roll"" and ""hip-hop"" as verbs, the faint crowd noise at the end, the half-time record skip after ""I like to hip-hop."" And, of course, the hint of a feminist agenda behind the song's premise: a girl asking a ""pretty boy"" to dance. Because the personal is always political, and a dance is always more than just a dance-- even if you just wanna move-- you don't care what the song's about. -",Amy Phillips,21,Pitchfork,The 100 Best Songs of 2016
Clipse [ft. Pharrell],Mr. Me Too,2006,"For a group that was essentially non-existent for three years to re-emerge with a song that indicts people they believe are biting them takes some nerve. Such is the audacity of Pusha T and Malice. Sonically, it's a fairly terrible choice as lead single (to say nothing of Pharrell opening the song rapping), but ""Mr. Me Too"" was thrilling because it was the opposite of everything We Got It 4 Cheap Vol. 2 predicted. Sedate and disarming while still provocative. Pusha ends his verse with the now oft-recited: ""These are the days of our lives/ And I'm sorry to the fans, but them crackers won't play 'em fair-- Jive."" Though their album's now arrived, few serious rap fans will trust the label ever again. And whether they were unloading on Lil Wayne or their man on the corner is of little concern. In the end, did they win? Yeah... us, too. -",Sean Fennessey,20,Pitchfork,The 100 Best Songs of 2016
Ghostface Killah,Shakey Dog,2006,"Ghostface is renowned for his next-level quipping and Rosetta Stone metaphors, but this is an example of his excellence as a storyteller: George Pelecanos couldn't have done a better job with ""Shakey Dog"", a realistic, fine-print-detail play-by-play which Ghost rapped like the storyboards for an episode of ""The Wire"". Only the shit was in real time, as he took us on a journey from a cab uptown to the middle of a bloody shoot-out. On a dramatic, car-chase-invoking sample of the Dells' ""I Can Sing a Rainbow/Love Is Blue"", Ghost begins as the protagonist in the back of a car, eating fries, smoking joints, and loading a gun, ready to rob some drug dealers uptown, Omar-style. ""Back seat with my leg all stiff,"" he says. ""Push the fuckin' seat up, tartar sauce on my S Dot kicks."" He switches voices more than once, barely pausing for breath as he raps from the perspectives of different characters, but never leaves out the details that make this track so immediate. As he spies on his targets, he considers his own hunger: ""These fuckin' maricons on the couch watchin' 'Sanford and Son'/ Passin' they rum, fried plantains and rice/ Big round onions on a T-bone steak, my stomach growling/ Yo I want some."" Before long, the dealer's wife starts screaming in Spanish, the pitbull is let loose, and the apartment is overtaken by plumes of gunsmoke. ""To be continued,"" is the last line. A rap so cinematic it needs a commercial break! -",Julianne Shepherd,19,Pitchfork,The 100 Best Songs of 2016
Band of Horses,The Funeral,2006,"I'm one of maybe three people in the world who actually liked the fuzzy, black-and-white, traffic-school video for this anthem from Everything All the Time. Really it's a nonvideo, neither distracting from nor adding to the song itself. Which was a smart move: ""The Funeral"" is the supreme weeper of the year, proof that indie guitars can be tender and gentle and that indie songwriting doesn't have to sacrifice intimacy for size. To leash the song to visuals would resolve the lyrics' conflicted empathy, lessen the impact of Ben Bridwell's ghostly ooohs, and sever the listener's personal connection to it. And ""The Funeral"" is a song that people connect to, as reader emails continue to attest. So long as it doesn't end up soundtracking some crummy indie movie, it'll be ours forever. -",Stephen M. Deusner,18,Pitchfork,The 100 Best Songs of 2016
Herbert,Something Isn't Right,2006,"In a cruel bit of self-reflexive judo, Matthew Herbert turns the very gloss and sophistication of his own disco-jazz production chops into a foil for a narrative of romantic failure and collapse. Herbert's music has never sounded more glamorous and widescreen: He's going to town with tricky horn charts, tightly picked funk guitar bridges, and luscious orchestral arrangements. This is a song wearing pop history on its sleeve, with cleverly nestled references to hooks past; I hear overt nods to Quincy Jones, Stephanie Mills, and Earth, Wind and Fire. But there's a terrible sorrow and frustration coiled within. When Dani Siciliano's breathy voice coos the blunt chorus, ""There must be something wrong/ I don't feel love,"" you feel both clued in to the ""friendly torture"" the song describes and enacts. When you get past the increasingly dubious chant that ""I'm all over this"" to the final cliffhanger strings, you don't know whether to dance or cry. -",Drew Daniel,17,Pitchfork,The 100 Best Songs of 2016
Hot Chip,Over and Over,2006,"Sometime during this decade, indie music opened a window for awkward white boys to dominate dancefloors to previously unimaginable extents. And though that window has significantly narrowed over the past couple years, bands like Hot Chip keep squeezing through. Honoring the LCD Soundsystem formula of rock-crit as song concept, ""Over and Over"" mocks repetitive arrangements while building a microdot groove of its own, keyboards and one-note guitar piling atop each other like hands in a huddle. Just when you start to think they might be hypocrites, the song unexpectedly scuttles the momentum, if only to show off their ability to rebuild the beat from scratch. Just when you think these guys must be pretty damn cool, their sex-jam spelling-bee is interrupted by a synthesizer brand name, a momentary reminder of the tech-geek handicap Hot Chip triumphantly overcame to bring you this seething banger. -",Rob Mitchum,16,Pitchfork,The 100 Best Songs of 2016
Lupe Fiasco,Kick Push,2006,"Six months ago, when a friend of mine-- someone who's felt burnt by hip-hop ever since Phife hung up his New Balances-- called to ask if I'd heard the ""hip-hop skateboard single,"" I knew this was something special. And I'm not so afraid of looking like the corniest man in Corntown that I won't say that this song found its way onto more than a few personal mixtapes as I was falling in love earlier this year. (Irony of ironies: She's now moving to icy Chicago, where this perfect summer single inexplicably came from.) Both musically and lyrically, the way this song so purposefully plays up to saps is indefensible, but you can't knock those strings, some of the prettiest to ever grace a pop single. -",Jess Harvell,15,Pitchfork,The 100 Best Songs of 2016
The Knife,We Share Our Mothers' Health,2006,"The Knife's Silent Shout offered a fantasyland as elaborately detailed as any record's all year, and plenty has already been written about how flat-out otherworldly it was-- a haunted houseful of demented voices, rusted-out music boxes, creepy familial tensions, even paranoid refugees and anti-Communist purges. Yeah, it's spooky. But let's not forget that it's also, in spots, mind-bogglingly fierce-- and for a catchy, danceable synth track, ""We Share Our Mothers' Health"" is about as intense as it gets. The beat clangs like hardcore; the bass synth sounds like an evil inner tube; and Karin Dreijer's voice, which starts off sounding painfully human, turns into some kind of vacuum-cleaner demon halfway through, and then starts accompanying itself with the insistent keening of some killer bird with enormous claws that lives out in the snow. This is pretty much the grimmest theatrical production to come out of Scandinavia since Ibsen, only a lot more fun. -",Nitsuh Abebe,14,Pitchfork,The 100 Best Songs of 2016
Junior Boys [ft. Andi Toma],In the Morning,2006,"The production is rock solid: all the yearning and innocence of 1980s new wave brought intact into the present without a scratch, yet somehow updated to sound completely of the moment. And the melody bounces along like a small white ball over the words, sounding like it was written years ago and was just waiting to be discovered. But the magic of the thing is in Jeremy Greenspan's voice, rhythmic and punctuated despite a tone that can only be described by invoking whispers and coos. He's always up against your ear, and you can almost feel his breath on your neck; it'd be creepy if he wasn't so warm, articulating longing and confusion with a smoothness that says music is the one thing we can control, the tool to make everything all right. -",Mark Richardson,13,Pitchfork,The 100 Best Songs of 2016
Killer Mike,That's Life,2006,"FEMA's still juking the stats, and everytime you see edutainer-cum-bullshitter Common hawking hoodies between scenes of ""Heroes"" in the name of peace, I hope you think of Killer Mike, who, on ""That's Life"", delivers his Cornel West-conversating/Michael Eric Dyson-debating knowledge in a screed so passionate you'll be screaming church by the time the final Sinatra sample hits. An exasperated defense of rappers against the bourgeoisie a-holes who vilify them, this Purple Ribbon All-Star was motivated by pure teeth-baring emotion, his sardonic disillusionment bitter and real: ""Pipe dreams/ Crack fiends/ Cars look like ice cream/ Kids see the bling bling/ And they want them nice things/ All cause of tennis shoes/ Our kids drop out of high school/ They said 'Be Like Mike'/ So ball, nigga!/ That's life."" He calls out hypocrites who boycotted Ludacris but forgave Martha Stewart: ""If I actually do time, I can come back out and have a TV show with an all-white audience? But if I RAP about getting some money on the block, it's a problem? ARE YOU FUCKING RETARDED?"" Andrew Hacker wrote this book in 1992 called Two Nations: Black and White, Separate, Hostile, Unequal. It's still relevant. ""We wear our fuckin' pants big because our mothers were too poor to buy our size,"" Mike levels. ""Call it what it is, nigga: It's fucking poverty."" In a year full of crap, Killer Mike cut right through it. -",Julianne Shepherd,12,Pitchfork,The 100 Best Songs of 2016
