Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
The Dodos,Fools,2008,"Sounding like they're auditioning for a spot in the Animal Collective, Dodos here build a swaying psychedelic house on a foundation of polyrhythmic West African ewe drumming. The arrangement swings back and forth between acoustic strumming and electric guitar outbursts, creating a constantly shifted backdrop for the even, melodious vocals. If all that wasn't plenty to keep you off balance, you also get sudden, rhythmic shouts to spike the rhythm in later verses, ghostly backing vocals, and an out-of-nowhere harmony vocal on the song's last note. It's enough to leave you as breathless as the drummer, and one of the most subtle and accomplished integrations of a global folk style in a year seemingly more indie bands than ever looked abroad for inspiration. -",Joe Tangari,59,Pitchfork,The 100 Best Tracks of 2008
Annie,I Know UR Girlfriend Hates Me,2008,"Yet another excellent single from the Scandinavian pop starlet with a difference (that difference being that she's never charted in America; no, whoops, it's that she's got dance and indie cred). It's an immaculately constructed bonbon of a song: Note the way the first line of the verse seems to complete the 10-bar chorus's progression, the ""ringy dingy ding"" nonsense syllables at the beginning returning for a bridge about a ringing phone (in a song with a txty ""ur"" in its title, no less), the cliché-inversion of ""life's too long for you to get it wrong"", the ingenious way every section of the song secretly harmonizes with every other section. The whole thing, in fact, is a lemon-peel twist on the I'm-hotter-than-your-girlfriend trope: What makes the girlfriend deserved to be dumped for Annie is that she's unreasonably jealous. -",Douglas Wolk,58,Pitchfork,The 100 Best Tracks of 2008
High Places,From Stardust to Sentience,2008,"Mary Pearson's vocals seem to emerge out of the ether of Rob Barber's clattering, clanking percussion. Their debut album's closing track, ""From Stardust to Sentience"", begins with some heavily phased bell tones and the distorted ticking of a cosmic clock-- yet the most striking thing about the High Places' heavily clipped and processed beats is how organic they manage to feel. ""Millions of forces of physics and providence teamed up and brought us all here,"" Pearson lilts, imbuing a spiritual sweetness to the Carl Sagan-esque thematic expansiveness of the song's title. High places indeed. -",Tyler Grisham,57,Pitchfork,The 100 Best Tracks of 2008
Vampire Weekend,Oxford Comma,2008,"""Oxford Comma"" is the pinnacle of Vampire Weekend frontman Ezra Koenig's casual vulgarities. For all of the song's idiosyncrasies-- Lil' Jon in the chorus, that line about the United Nations (building?), an implied debate about the merits of commas-in-a-series-- the song's real appeal lies in Koenig's conversational sing-song. Less about slang or pop culture references and more about meter and tone, ""Why would you lie about something dumb like that?"" is the year's best approximation of the chip that sits on every young, educated, sweatered shoulder. Kanye West may have declared himself the voice of this generation of this decade-- hell, maybe he is-- but few artists sound more like their Whole-Foods-shoppin', Red Bull-drinkin' peers than Koenig. -",Andrew Gaerig,56,Pitchfork,The 100 Best Tracks of 2008
Usher [ft. Young Jeezy],Love in This Club,2008,"As far as pick-up lines go, ""I want to make love in this club"" is about two drinks away from, ""Let's fuck in the bathroom."" But it's not about the line, it's about the delivery, and ""Love in This Club""'s delivery is impeccable. Just he like did on Ciara's ""Promise"", producer Polow da Don creates a musical backdrop that sounds like it's in slow motion, this time thanks to a stuttering synth figure that hangs behind the beat. Like the musical equivalent of a disco ball, the song is shimmering and seemingly suspended in mid-air. For four and a half minutes, Usher almost makes it seem not ridiculous to ""get undressed right here,"" and what higher goal is there for R&B than to make the ridiculous sublime? -",Dave Maher,55,Pitchfork,The 100 Best Tracks of 2008
Lykke Li,Little Bit,2008,"A shy-voiced Scandinavian pop songstress? Our hearts have been stolen before. With debut album Youth Novels and seamless live shows, Lykke Li showed she was for real, but it was ""Little Bit"" (originally from last year's Little Bit EP) that suggested she could be more than another stranger in the night. If you haven't had your ""I Think I Love You"" moment with this song yet-- if maybe Li's vulnerable/eccentric persona reads too much like shtick for stoking feverish blogger-boy fantasies-- listen again. Producer Björn Yttling, of Peter Bjorn and John, does a lot with a little (bit): steel pan-like percussion, mandolin, a gently distorted beat. Li's voice, like a meaningful whisper in a mostly vacant room, completes the seduction; she barely needs words to get from ""too proud for love"" to jumping off cliffs for it. Ooh, ooh, la-la-la-la: Let's forget about our tainted hearts. -",Marc Hogan,54,Pitchfork,The 100 Best Tracks of 2008
Be Your Own Pet,Becky,2008,"""Becky"" is a fun and infectious grrl-powered story of teenage jealousy and revenge that ends in ass-kicking and murder. As the boys in the band rev up the engine and run a comb through their pomade, Jemina Pearl belts out the sordid details of this best-friend breakup as only she can. However, when she hollers about her former friend making a friendship bracelet for Becky Facelift, or demands that borrowed clothes be returned (""no bullshit""), there's actually a hint of sadness behind her angry glee that humanizes her song-long fit. Unfortunately, this song's probably best-known for getting booted (along with two other tracks) from the U.S. version of Get Awkward because of ""violent"" content concerns. That the offending tracks were repackaged as a stand-alone EP not three months later isn't the worst part. The real tragedy is that the EP featuring ""Becky"" was the final Be Your Own Pet release. -",David Raposa,53,Pitchfork,The 100 Best Tracks of 2008
Ricardo Villalobos,Enfants (Chants),2008,"Having inaugurated his first label, the vinyl-only Sei Es Drum, with selections from his Fabric mix, Ricardo Villalobos chose one hell of a follow-up. ""Enfants"" was essentially an extended edit of the introduction to ""Baba Yaga La Sorciere"", Chrisitan Vander's 1995 recreation of his group Magma's Mekanïk Destruktïw Kommandöh, from 1973. But Villalobos' mildly accelerated loop-- a chugging piano line recalling Nina Simone's ""Sinnerman"" and a children's choir that sounds like the Langley Schools Project speaking in tongues-- somehow captured the Zeitgeist. Whether heard amidst the throng at DC-10 or accessed via YouTube while reading interminable blog posts about the future of dance music, the song's combination of innocence and melancholy was just the reality check needed. -",Philip Sherburne,52,Pitchfork,The 100 Best Tracks of 2008
TV on the Radio,Golden Age,2008,"No American band has captured the tension, fear, and defeatism of the Dubya era as vividly as TV on the Radio, so when ""Golden Age"" was first unveiled on the band's website this past summer, it provided an exhilarating reintroduction to a group for whom Election Day couldn't come fast enough. Never mind ""Yes We Can""; ""Golden Age"" was the true theme song for the season of Obama, the taut robo-funk groove and increasingly anxious vocal from Kyp Malone mirroring our collective pre-election jitters and anticipation, before the song's victorious, cloud-parting chorus-- complete with heaven-bound harmonies and brass fanfares-- gets the party started in earnest. And of course it helped that, for all of the band's previous experiments with texture and rhythm, this was the first TV on the Radio song you could actually dance to. -",Stuart Berman,51,Pitchfork,The 100 Best Tracks of 2008
Invisible Conga People,Cable Dazed,2008,"The music on Mike Simonetti's Italians Do It Better label has always had a spectral quality, but on their debut single Invisible Conga People may as well be conducting a séance. Their expansive kraut-disco grooves act as a medium for a host of eerie stylistic visitations: We hear bleached Chic guitar scratch and gently disintegrating synths weaving in and out of hushed, reverent close harmony vocals, like Low offering a tribute to Visage's ""Fade to Grey"". Halfway through, everything drops away other than a lugubrious keyboard loop and a distant train rattle, and for a moment you feel an icy hand on your shoulder. Then the ghosts move on, the fade-in of a sullen one-note bass pulse and hissing techno hi-hats signaling the arrival of yet more uninvited guests. It's dance music, but you don't dare move a muscle. -",Tim Finney,50,Pitchfork,The 100 Best Tracks of 2008
Jay Reatard,Always Wanting More,2008,"Having released and compiled two-dozen singles this year, much of the trouble wasn't in finding Reatard's jams, but picking a favorite. Motored by a typically Reatard-ian (read: zippy) running time of just two minutes and change, ""Always Wanting More"" felt more brawny and colossal than the rest of his pop-punk progeny. It arrives on the back of another mighty riff, but the monster chorus seems to explain the Memphis singer's recent sonic shift-- it sounds like he's gnashing his teeth at the punk scene he's left behind. -",David Bevan,49,Pitchfork,The 100 Best Tracks of 2008
Spiritualized,Soul on Fire,2008,"Whether coaxing drone rock from Spacemen 3 or combining all manner of strings, electronics, horns, and choirs in Spiritualized, Jason Pierce has long aimed for grandiosity. But, both to his bands' payoff and detriment, the restless experimenter's intentions often distract from the song itself, either by layering too many sounds in too small a space or distending the action into tedium. But ""Soul on Fire""-- the pop gem Pierce nearly cut from Spiritualized's sixth album, Songs in A&E, because it seemed too catchy-- makes good on magnitude with newfound concision. In four minutes, we get it all: strings that sweep, guitars that snarl, drums that swing, and a choir that drives yet another resplendent Pierce chorus straight into memory. And that the hook's plea for immortality (""I've got a hurricane inside my veins/ And I want to stay forever"") comes from the man who almost died while writing this album only reinforces its majesty. -",Grayson Currin,48,Pitchfork,The 100 Best Tracks of 2008
Alphabeat,Fascination,2008,"You'll hate this song: ""Fascination"" comes straight from Patrick Bateman's guidebook to great pop, its manicured and springloaded mid-1980s pop-rock groove falling somewhere between ""Footloose"" and Huey Lewis & the News, shot through with euphoric perkiness. ""Passion is our passion,"" the punchably sincere boy/girl vocals squeal, before launching into skyscraping woah-ohs that light up like a garish shop display at Christmas.You'll love this song: no tune this year parades its pop craft so openly and gleefully, or puts so much on the line in the name of pure giddiness. Danish group Alphabeat know you want to hit them, but they don't flinch: They're confident that by the time they reach the end of their interminable but brilliant ""The word is on your lips/ Say the word!"" call and response, the hand that was raised to smack will have turned itself into an enthusiastic fist-pump. -",Tim Finney,47,Pitchfork,The 100 Best Tracks of 2008
M83,Graveyard Girl,2008,"Being a teenager sucks. You hate everybody. Nobody gets you. You want to die. Yet through the magic of florid melodies and sweet, rushing guitars, M83's Anthony Gonzalez makes the teen years seem idyllic, a time in life when all emotion is pure and beautiful. ""Graveyard Girl"" is a tale of a young goth who ""collects crowns made of black roses, but her heart is made of bubble gum."" When the stadium-rock drums and widescreen synths stop to make way for Morgan Kibby's mid-song monologue, and she whispers, ""I'm 15 years old and I feel it's already too late to live. Don't you?"", what former misfit couldn't relate? It's melodramatic, overblown, and even a little bit silly. But then again, so is high school. -",Amy Phillips,46,Pitchfork,The 100 Best Tracks of 2008
Antony and the Johnsons,Shake That Devil,2008,"On ""Shake That Devil"", Antony Hegarty's piano falls silent to make way for a cavernous drones-and-drums arrangement; it's leaner and tauter than anything he's done before. Gone, too, are his jazzy cabaret inclinations; this free-form jag of energy has more in common with Xiu Xiu than Nina Simone. But in other ways, it's textbook Antony. It's an especially intimate song by a musician known for them, so intense and quiet during its simmering build-up that you can hear salivary noises as he sings. And as always, he's hell-bent on self-actualization. He calls upon his malevolent spirits-- a dog, a bird, a pig-- isolating each in its own tense verse. Then he gathers them all up and flings them out in raucous gospel climax. The verses are identical, yet the tone of the music and Antony's singing changes them immensely-- a fearful prayer suddenly becomes a fearless exorcism. -",Brian Howe,45,Pitchfork,The 100 Best Tracks of 2008
Hot Chip,One Pure Thought,2008,"The problem with clever is that it can be cold. And the risk of pastiche, particularly on Hot Chip's ambitious scale, is joyless, overintellectualized calculation. But ""One Pure Thought"" blithely breezes by both roadblocks, cycling through rawk riffs, glassy analog synth, smooth beats, and a flipbook of neon new wave poses to arrive at its joyful destination. Leaning on the groan-inducing conceit of ""it was only a dream,"" the band nonsenses its way through forests and rail stations, namechecking both the cool (Chic guitarist/disco hero Nile Rogers) and the un- (the much-maligned Macarena) in pursuit of that elusive state of being. Eliminate thought from this equation: It's all about that catchy killer chorus and the way it makes you feel. -",Amy Granzin,44,Pitchfork,The 100 Best Tracks of 2008
Kelley Polar,Entropy Reigns (In the Celestial City),2008,"Kelley Polar's new-agey second record, I Need You to Hold on While the Sky Is Falling, left a lot of people cold, other than the zippy ""Entropy Reigns (In the Celestial City)""-- its most accessible and translatable moment. Earlier this year, I exuberantly compared this boy/girl duet to Human League's ""Don't You Want Me"" and it still feels cut from the same cloth. Between the syrupy strings, winding vocal melodies, frosty drum claps, and that big, straining chorus, ""Entropy Reigns"" hangs together perfectly. It's probably a stretch to hope that someone as academic and as art-minded as Polar would ever care to make overtures to the mainstream, but this is proof that if he ever decided to, he wouldn't be lacking for tunes. -",Mark Pytlik,43,Pitchfork,The 100 Best Tracks of 2008
Nick Cave and the Bad Seeds,"Dig!!! Lazarus, Dig!!!",2008,"In the gospel according to John, Lazarus is raised from the dead after four days spent moldering in the grave. And in Nick Cave's wry and wicked update ""Dig!!! Lazarus, Dig!!!"" it is all downhill from there. Returned to life and transported to America, Lazarus careens through a world of sex, fame, and weapons as Cave bears bemused witness, chronicling a journey that leads inevitably to ""prison, then the madhouse, then the grave."" Clearly reinvigorated by his raucous Grinderman side project, Cave is here joined by the Bad Seeds in a stripped-down garage rock mode, with multi-instrumentalist Warren Ellis punctuating Lazarus' tale with all manner of noises and back-alley sound effects. And lest it might appear that Cave is enjoying Lazarus' downfall a bit too much, he does offer up one final head-shaking ""Oh, poor Larry!"" as the Bad Seeds escort him from the scene, another valuable lesson apparently learned. -",Matthew Murphy,42,Pitchfork,The 100 Best Tracks of 2008
No Age,Sleeper Hold,2008,"Like Dinosaur Jr.'s ""Freak Scene"" with the slacker mope washed away, ""Sleeper Hold"" is an intoxicating mix of hurry up and wait, showcasing No Age's ability to make a song ebb and flow while never actually taking their feet off the gas. Many of Dean Spunt's lines here start with the phrase ""with passion,"" and that's key-- he and Randy Randall's belief in the urgency of what they're playing transforms the song from floating rave-up into chaotic bliss. It helps that No Age sound larger than life, like two guys in a tiny garage doing the work of five on a huge stage. But the magic of ""Sleeper Hold"" lies in the way the duo's frantic rushes and pregnant pauses sound like identical sides of the same coin. -",Marc Masters,41,Pitchfork,The 100 Best Tracks of 2008
T.I. [ft. Rihanna],Live Your Life,2008,"People usually save their moralizing for after they leave jail, or at least for during their stay. That T.I. uses the second verse of ""Live Your Life"" to dispense with life advice registers as just a little more ridiculous than its ""Dragostea din Tei"" (Numa Numa) sample, courtesy of Just Blaze. It's not the words though, it's the mood created by ""Live Your Life""-- all minor chords and choppy strings-- that makes T.I. sound wistful. And it's the music that, in Blaze's hands, morphs from novelty into melancholy, more so than T.I.'s words or Rihanna, who here is little more than Auto-Tune and a haircut. There's something so incredibly sad about the foaming keyboards, the organ line that appears halfway through the verses, but there's something about the chorus that inspires arms-around-shoulders swaying-- or at least some solo webcam lip-synching. -",Jessica Suarez,40,Pitchfork,The 100 Best Tracks of 2008
Kanye West,Love Lockdown,2008,"We know Kanye had a hard year because he publicized it well. He got arrested. He blamed himself for his mother's death in interviews. Wounded and lost, he set out to follow his heart, and it led him back to the free market: On September 8, his blog read, ""LOVE LOCKDOWN.... wrote a week and a half ago, it's my favorite song 2 date!!."" He streamed two studio versions over the following week. Days later, iTunes released it.As pop psychology, ""Love Lockdown"" is rich. He's healing deep wounds under bright lights. As a lyric about relationships, it's awful-- it's robotic, immature, and one-dimensional. But as a piece of music, it's his most deceptively ambitious: android vocals over expressive, soul-style piano; 20th-century drum machines underpinning 5th-century Japanese percussion; a pulse borrowed from Marvin Gaye and sense of space reminiscent of Spoon-- in short, strikingly contemporary. -",Mike Powell,39,Pitchfork,The 100 Best Tracks of 2008
TV on the Radio,DLZ,2008,"This song is an enigma: nonchalantly badass, effortlessly purposeful. That simple, lock-step beat, no-nonsense bass line, spare synths nipping at the edges-- it's unstoppable, and Tunde Adebimpe just rides it with his highly rhythmic vocal. For a band that uses so many synthetic sounds, TV on the Radio sound amazingly gritty here. And there's plenty of ear candy beneath the song's skeletal strut, from the distant thunder of the deep percussion to the spooky whistling that sneaks around in the background at the end. The chorus of ""la la las"" might sound incongruous in other hands. On ""DLZ"" it just drives home how casually cool these guys are, like they could do anything without their pulses rising above 80. -",Joe Tangari,38,Pitchfork,The 100 Best Tracks of 2008
Big Boi [ft. Raekwon and André 3000],Royal Flush,2008,"When Raekwon and Outkast last collaborated in 1998's ""Skew It on the Bar-B"", it was an audacious challenge to rappers stuck in their ways both artistically and geographically-- ""you gotta come provocative…with crazy, bust your shit open beats."" A decade later, its follow-up initially sounds mixtape-like: There's almost nothing to ""Royal Flush""-- no hook, a wallpapery sort of beat, and no groundbreaking album to attach itself. Which just shows how much of a premium there still is on superior rapping. In fact, it's actually more of a reprise of ""Git Up, Git Out""-- Big Boi and Chef alternating political disgust with burly flash talk, while Andre 3000 beautifully goes from playful to thoughtful to enraged to bemused. ""Royal Flush"" came out of nowhere and it's still difficult to say where it's going-- we've been promised three Outkast albums in 2009, the actual release of Only Built 4 Cuban Linx II...yeah, tell me more about that lakefront property in Idaho. But with ""Royal Flush"" as a teaser, we have all the more reason to hope against hope and wait. -",Ian Cohen,37,Pitchfork,The 100 Best Tracks of 2008
Arthur Russell,I Couldn't Say It to Your Face,2008,"We already know of Arthur Russell's astounding range, but it's still hard to believe he's responsible for ""I Couldn't Say It to Your Face"". Here's a guy who made his name on elaborate left-field disco and ethereal cello-and-voice experiments, chucking it all in favor of earthy vocals and an arrangement that wouldn't sound misplaced on an AM Gold compilation. This is his polite take on the mean break-up (getting dumped via song probably stings, but it beats a text message). ""It's my song/ Didn't ask you to sing along"" is as harsh as he gets, and his triumphant refrains feel more like relieved catharsis than genuine spite. -",Brian Howe,36,Pitchfork,The 100 Best Tracks of 2008
Shearwater,The Snow Leopard,2008,"Zoological fact: The snow leopard cannot actually roar, thanks to the formation of its feline larynx. Fortunately, Jonathan Meiburg, an ornithologist and frontman for Shearwater, ignores this genetic trait, making a lot of noise on ""The Snow Leopard"", the climax of Shearwater's fifth album. Rook marks the point when Meiburg finally climbed out of Okkervil River to create an album that could stand alongside that band's best work. He's been honing his otherworldly singing and pagan songwriting over several albums, and ""The Snow Leopard"" stands among his best compositions, full of glowering majesty and anthropomorphic lyrics. The band prowl at a death-march pace, growing more ominous and menacing with every beat, while Meiburg holds his notes inhumanly long and Scott Brackett's trumpet tops the mountain. -",Stephen M. Deusner,35,Pitchfork,The 100 Best Tracks of 2008
Fuck Buttons,Sweet Love for Planet Earth,2008,"When pop music listeners try to explain their love for the cacophony of Street Horrrsing, the debut from Bristol noise duo Fuck Buttons, they might mention melody and major chords. And while those non-noise notions contribute to its distorted bliss, the album's 10-minute launch pad, ""Sweet Love for Planet Earth"", establishes its magnetism with transition and tempo: Deliberate, patient sonic choices lift the listener to heights and sights unimagined just seconds before. The track's vocals-- almost black metal, almost cheerleader chants-- recharge the beat when needed, while the song's persistent forward throb recalls the Field working in an oil refinery rather than a laboratory. That is, fists pump just as often as heads nod. -",Grayson Currin,34,Pitchfork,The 100 Best Tracks of 2008
Animal Collective,Street Flash,2008,"Animal Collective ascended as a metropolitan band exploring imaginary worlds, and finished 2008 touring the globe with songs about moldy takeout and getting stoned after chores. I used to think they made everyday life look wild and tedium seem cataclysmic, but I was wrong-- they're just about appreciating your surroundings, which is neither weird nor disagreeable.Like ""Street Flash""-- a ballad about wandering the city at night. No orgiastic drums, no fluorescence, no hysteria; just inertia and echoes. Avey Tare sees loving couples behind windowpanes, fruit shimmering at the corner market, gummy bears, and the friend rotting on his couch because the city's too expensive-- and it is, if you need money to be entertained. -",Mike Powell,33,Pitchfork,The 100 Best Tracks of 2008
Crystal Castles,Untrust Us,2008,"Wisely siphoning off the ear-grabbing opening bits from Death From Above 1979's ""Dead Womb"", Crystal Castles disposes of the unremarkable remainder of the song and manages to turn a garbled little vocal loop into something ridiculously catchy and fascinating. Like many of their Nintendo-jocking fellow travelers, the group's glitchy product can grate over the course of a full-length, but for a few minutes these jokesters can dazzle. Almost every sound, instrument, and effect on ""Untrust Us"" seems like it's speaking, and-- irrepressible as it is-- there's something haunting about a symphony of lonely, computerized syllables we can't decipher or hope to understand. -",Joshua Love,32,Pitchfork,The 100 Best Tracks of 2008
Aeroplane [ft. Kathy Diamond],Whispers,2008,"Hercules and Love Affair were this year's champs of new disco, but Belgium-based production pair Aeroplane ran a close second. Without even a proper full-length to their name, Stephen Fasano and Vito Deluca were name-checked by heavyweights Lindstrøm and Prins Thomas and tapped to add their Balearic spin to songs by Cut Copy, MGMT, and Grace Jones. Even in their rich catalog, ""Whispers"", though, is in a class all its own. Built on a foundation of forceful synths, deep bass, and Olympic-timed handclaps, the instrumental alone is a runway freight train; it's kept from careening off the rails by UK crooner Kathy Diamond's tender coos. Diamond sings of a fractured relationship, but in this song there's no room for turning back, no time for repair. ""Whispers"" just keeps chugging along, full-steam ahead. -",Joe Colly,31,Pitchfork,The 100 Best Tracks of 2008
MGMT,Time to Pretend,2008,"MGMT's Alex VanWyngarden says ""Time to Pretend"" was originally about his pet praying mantis (original title: ""The Mantis Sailing Home""). He and partner Ben Goldwasser transformed it from a fantasy about an insect sailing on a pirate ship into a fantasy about becoming a rock star, all the better use for that warbly seven-note hook. Brash and dumb, sure, but its second verse, where VanWyngarden sings about leaving playgrounds and pets and his family behind, sounds like a kid boarding a spaceship, a ""Major Tom"" for coked-out child stars. That sense of loss colors the first verse's cartoonish fantasies; fame and excess become nighmarish film montages whose soundtracks are too fun to be tragic. -",Jessica Suarez,30,Pitchfork,The 100 Best Tracks of 2008
Vampire Weekend,M79,2008,"In the fuss made over the traces of Afropop in Vampire Weekend's sound, it's easy to miss that they're just as sly and nimble when swiping from Western traditions: the charming chamber music flurry that opens ""M79"", for instance. It's an amused nod to their presumed gentility whose brisk rhythm jumps from harpsichord, to strings, then to guitar and drums as the song opens out. Ezra Koenig has mastered the key indie pop skill of stringing phrases together that hint at deeper significance but are really just there to color the mood: Bus route 79, Jackson Crowder, French kids and the Khyber Pass-- these riddling specifics do wonders for the song's texture, but the emotional kick of ""M79"" is in the way the string refrain whirlpools down and then rushes delightedly back in the final minute. -",Tom Ewing,29,Pitchfork,The 100 Best Tracks of 2008
No Age,Eraser,2008,"Before Nouns, many wondered if No Age could make more of the instrumental noise passages and more immediate hooks that they split the difference between on the singles compiled on Weirdo Rippers. After ""Eraser"", it was pretty clear they'd figured it out. Everything this duo conjured on its earlier singles-- placid instrumentals, surging waves of noise, quick-fix melodies, and sweaty exuberance-- is here in less than three minutes. Even as the band's sound has expanded, No Age have retained a sort of innocence; the shrugging voice of drummer Dean Spunt is almost stunned by the sound summoned here and elsewhere on Nouns. -",Jason Crock,28,Pitchfork,The 100 Best Tracks of 2008
T.I.,No Matter What,2008,"Memorizing raps instead of writing them down is now a de rigueur studio practice for hip-hop's elite. Jay-Z, Lil Wayne, and Kanye West do it. And so did T.I., for a while. But, awaiting a year in jail on weapons charges and smarting from the deaths of a good friend and a child due to miscarriage, the Atlanta MC started jotting things down again. It seems safe to say ""No Matter What""-- with its moral depth, fluid continuity, and clear-eyed clarity-- is a product of some meticulous pad-and-paper work. ""Even when winning's illogical, losing's far from optional,"" reasons T.I., but it's not mere braggadocio -- it's self-help minus the flotsam, a stark-yet-triumphant look in the mirror. So when he concludes with, ""Wonder how I face years and I'm still chillin? Easy: Let go and let god deal with it,"" it doesn't sound like a cop-out as much as a confession. -",Ryan Dombal,27,Pitchfork,The 100 Best Tracks of 2008
The Walkmen,In the New Year,2008,"The title relates to time, but ""In the New Year"" is just as much about place. ""Oh, I'm still living/ At the old address,"" the Walkmen's Hamilton Leithauser rasps. When bass, drums, and a festive organ fill arrive to join the brittle central guitar figure and distant orchestration, the vexed space they share becomes somehow vivid. If You & Me's detractors wonder where the songs are, one of the New York band's best since Bows and Arrows is right here. How it starts: strings whimpering. How it ends: cymbals crashing. Where it lives: at the old address behind your sternum, like a memory of a lost love. ""I'm almost home,"" Leithauser concludes. ""I'll see you in the New Year."" Auld acquaintance isn't easily forgot. -",Marc Hogan,26,Pitchfork,The 100 Best Tracks of 2008
The Hold Steady,Constructive Summer,2008,"There's a lot in this song that sticks with what worked on the first couple of Hold Steady albums: classic rock tropes, stories of escapism through drinking, in-joke references to the Dillinger Four, invocations of religious upbringings. But the drinking on top of the water tower is a counter to the unhappy fate of working at the mill until you die, the D4 reference (""Me and my friends are like/ Doublewhiskeycokenoice"") namedrops one of their most broken-up lonely-drunk anthems, and icons-- secular or otherwise-- only prove to disappoint: ""I met your Savior, I knelt at his feet/ And he took my 10 bucks, and he went down the street."" Despite all that, the fact that Craig Finn is less concerned with the travails of a few specific characters than a generally inclusive ""us"" makes it one of the Hold Steady's clearest moments of epic, aspirational populism. As those familiar rock maneuvers are blown up into wall-of-sound monoliths, Finn declares: ""Let this be my annual reminder that we can all be something bigger."" -",Nate Patrin,25,Pitchfork,The 100 Best Tracks of 2008
Gang Gang Dance,House Jam,2008,"""House Jam"" is the kind of title you'd normally find scrawled on a band's practice-space CD-R demo, denoting some incomplete experiment or a one-off joke. But the one that appears in the middle of Gang Gang Dance's fourth and most accomplished album, Saint Dymphna, sounds like the moment these Brooklyn mystics have been working toward their entire career. With their hyperactive tribal rhythms harnessed into a steady 4/4, the psychedelic synth textures yielding a brain-massaging bliss, and Lizzi Bougatsos cooing ecstatically like the Cocteau Twins' Liz Fraser if she were zoning out at Danceteria in 1982, ""House Jam"" marks the point where Gang Gang Dance turn into the Dance Dance Gang. -",Stuart Berman,24,Pitchfork,The 100 Best Tracks of 2008
Beyoncé,Single Ladies (Put a Ring on It),2008,"The best song from Beyoncé's misguided I Am…Sasha Fierce album is half ""Get Me Bodied"", half ""Irreplaceable"": a break-up song in going-out shoes. Maybe it wouldn't be as good without the video choreography-- and maybe Beyoncé's superstardom is able to will anything into a hit-- but credit goes to the song's agitated claps and ticks, to its purring keyboard hums and squiggles. Credit also goes to Beyonce's realization of a nearly universal desire-- to project ourselves onto a screen, even if that screen is a person (or persona). Her screen is called Sasha Fierce. Ours is called Beyoncé. Don't believe me? Just ask the hundreds of YouTube stars in heels and cut-up leotards. -",Jessica Suarez,23,Pitchfork,The 100 Best Tracks of 2008
Santogold,Lights Out,2008,"Santogold tries on as many genres on her album as she does outfits in the video for ""Lights Out"", so there's perhaps a little irony to be had in this particular year-end list featuring her most indie-rockin' track. It's a strum-and-drum affair that works the loud-soft angle, and adds a generous helping of harmonized ah-ahs to the mix. You've probably heard those harmonies trying to sell you some low-calorie beer, if you haven't already heard the song by choice, and it's hard to un-hear it once you've been exposed. Tom Ewing wrote in his LP review that the track ""finds a fascinating middle ground between the Pixies and the Go-Go's,"" but though ""Lights Out"" sounds maddeningly familiar, and the checklist of obvious reference points might be on the tip of your tongue, it doesn't really sound like anything else other than a wizened, longtime industry vet finally writing songs for herself. -",David Raposa,22,Pitchfork,The 100 Best Tracks of 2008
Hercules and Love Affair,Hercules' Theme,2008,"Antony Hegarty and Kim Ann Foxman received loads of shine on the Hercules and Love Affair debut, and rightfully so, but ""Hercules' Theme"" shed light on the ensemble's linchpin, Andy Butler. Despite ratcheting the vocals down, Butler manages to weave primal dancefloor coolness with the insecure, almost melancholy Hercules persona more heavily featured on other tracks. The theme starts as an anthem, cocksure and tightly wound around a four-on-the-floor beat, though the facade unravels quicker than the character's lives in Boogie Nights. There's something vaguely unnerving about the pestering horns, and the breakdown towards the end smacks of drug trips and hook-ups gone awry. The best part? The frenzy sounds so fresh and new, not like some threadbare revival. -",Adam Moerder,21,Pitchfork,The 100 Best Tracks of 2008
The Juan MacLean,Happy House,2008,"""I think aggression in music is the domain of really young people,"" Juan Maclean said in an   interview earlier this year. He demonstrated an alternate way for older, more centered artists to display their power with this 12 and a half minute bliss-bomb. It's everything good about the DFA collective in one place, a track that sinks its roots deep into the history of dance music (the relentless piano riff that serves as its spine is jacked from Dubtribe Sound System's ""Do It Now"" by way of every Chicago house record of the 1980s, not to mention ""Din Daa Daa"") and extends in numerous directions at once. ""Thank you for just being so damn excellent,"" Nancy Whang declares, and she sings it like that's precisely what she means. ""Happy House"" is an in-your-face song, but it melts into your face. -",Douglas Wolk,20,Pitchfork,The 100 Best Tracks of 2008
Vivian Girls,Where Do You Run To,2008,"Vivian Girls appropriated an oft-referenced outsider-art touchstone for their band name, and nicked numerous well-worn tricks from your favorite lo-fi Phil Spector acolytes-- the cavernous reverb, the extra percussion, the rough-and-tumble harmonies-- for their first full-length. But possession is nine-tenths of the law, and when ""Where Do You Run To"" reaches the chorus, and the song's rumbling thunder starts sucking face with the girls' intermingled voices, it becomes pretty clear that these ladies are taking what's not necessarily theirs, and making it their own. -",David Raposa,19,Pitchfork,The 100 Best Tracks of 2008
