Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Björk,“Lionsong”,2015,"A nine-song play-by-play of the demise of her relationship with artist Matthew Barney, Vulnicura was one of 2015’s most emotionally rending releases—densely layered, meticulously produced, and as creatively ambitious as anything Björk has ever done (which is no small statement). ""Lionsong"" is not necessarily the most devastating track on the album, but it’s arguably the best. The song documents a painful limbo—the claustrophobia of being held hostage by someone else’s emotions. ""Maybe he will come out of this loving me/ Maybe he won't,"" she sings, as a cauldron of strings, electronic blips, and her own soaring, multi-tracked voice surges around her. The song is less of a plea for love as it is a request for respect. ""I demand clarity,"" she sings, before admitting, ""Somehow I'm not too bothered/ I'd just like to know."" Like the rest of Vulnicura, the song seems to exist in a realm beyond intimacy—the sound of an artist at her most stunningly vulnerable. By so fearlessly and meticulously cataloguing her own emotional anguish, Björk manages a rare trick. She explores one of the most primal and well trod of all human narratives—heartbreak, the collapse of family—and still ends up sounding strangely like the future.",T. Cole Rachel,68,Pitchfork,The 100 Best Songs of 2015
Rae Sremmurd,“This Could Be Us”,2015,"""This Could Be Us"" is the most irresistible track on Rae Sremmurd's relentlessly catchy debut album SremmLife. It's the record's ebullient light amid forceful club-ready bangers. While the Sremm brothers spend much of the album doubling up on the success of 2014 hits ""No Flex Zone"" and ""No Type"" with songs filled with heavy bass, scattered synth, and loudly chanted hooks, ""This Could Be Us"" finds younger brother Swae Lee free to sing his heart out. His high-pitched vocals are endearingly sweet, especially when combined with a consistent ""Chopsticks""-like piano melody and innocent one-liners like, ""I ball like Tracy McGrady."" Further, Rae Sremmurd take an otherwise ironic meme in #ThisCouldBeUsButYouPlayin—useful for scoffing at potential paramours’ lack of interest—and use it with complete sincerity to plea for a second chance at love. Such wide-eyed innocence and giddiness give the track a palpable joy. On tracks like this, Rae Sremmurd successfully turn hip-hop into pop. ""This Could Be Us"" is what happens when they focus hard on just the latter part of the equation.",Matthew Strauss,67,Pitchfork,The 100 Best Songs of 2015
Jazmine Sullivan,“Dumb” [ft. Meek Mill],2015,"R&B’s tradition of tell-off records runs deep. When the genre was last in the spotlight, in the late '90s, we saw some classics of the form, including Destiny’s Child's ""Bills Bills Bills"" and Blu Cantrell’s ""Hit ’Em Up Style (Oops!)"". But those looking for a more contemporary example of the staple should start with the track that kicked off Jazmine Sullivan’s album Reality Show. Sullivan had grown disenchanted with the music industry after slugging it out in the trenches since signing to Jive Records at 15. In 2011, she announced that she would be retiring. ""Dumb"" was a ferocious annunciation of her return to music, its drumline rhythms and foreboding Greek chorus supporting her fierce declaration of superiority over the song’s subject, a man foolish enough to cheat. Sullivan has said that the song wasn’t based on anything that had happened to her, but that she wanted to be sure to do ""a woman’s anthem"" for her first song back. It’s a fitting sentiment for an era where the voices of black women are finding new arenas in which they can be heard, dismissing any and all of those who would deny them that space.",Jonah Bromwich,66,Pitchfork,The 100 Best Songs of 2015
Deerhunter,“Living My Life”,2015,"""Live in the now!"" Garth so famously beseeched Wayne. That’s much easier said than done, particularly from the dark side of 30. Deerhunter attempt to make this bitterest of pills easier to swallow with maximum yacht pop creaminess on ""Living My Life"", a languid grudge match between pure mindfulness and past and future ghosts. If ""will you tell me how to conquer all this fear?"" is a riddle Bradford Cox poses to himself, ""living my life"" is the mantra-like answer he incessantly chants in reply. Couched in a gauzy, anesthetized splash of guitars and electronics, this dilemma achieves the sort of wary, anthemic grandeur we demand of our high-grade rock'n'roll: a sad song that feels happy, or at the very least capably anesthetizing. Yet no matter how many times any of us listen to ""Living My Life"" on repeat, a moment will arrive where headphones or earbuds must be cast aside to confront the very frightening, very tense world beyond ourselves, with all its attendant fear and loathing.",Raymond Cummings,65,Pitchfork,The 100 Best Songs of 2015
Chance the Rapper,“Angels” [ft. Saba],2015,"On ""Angels""—the rumored first single from Chance the Rapper’s next mixtape—which debuted on ""Colbert"", Chance addresses the flimsy narrative that he’s the conscious pop star ego to Chief Keef’s guttural id head-on, confidently telling the world, ""Oooh, I might share my next one with Keef/ Got the industry in disbelief/ They be asking for beef."" Take these lyrics to heart: Kill the drill vs. conscious mentality you have about Chicago’s rap scene. Norwegian producer Lido (Halsey, Banks) channels a sunny day driving down Lake Shore Drive with equal parts gospel harmony and kettledrum, while Donnie Trumpet and the Social Experiment provide a big, cushioned horn section. Not just a feel-good throwaway in a year that needed some sunshine, ""Angels"" also served as a commendable guerilla radio promotion by a local act that barely saw love on the air. The play worked, by the way. You can hear Saba’s flawless ""City so great/ I feel like Alexand'"" hook during morning and afternoon rush now. (It’s important to call this out as a lot of local acts don’t get that shine. If you regularly listen to Chicago radio, you’d think Drake was the one born in Chatham, not Chance.) Be it overhyped controversy over Spike Lee’s Chi-Raq or underhyped controversy over various cover-ups in local government, in 2015 we needed a megaphone reminding the world that these statistics you see on the news are still humans, that good people still live out south in Chicago and that it’s still juking out here. Lucky for us, ""Angels"" had our back.",Ernest Wilkins,64,Pitchfork,The 100 Best Songs of 2015
Chromatics,“Shadow”,2015,"After years of searching, Johnny Jewel and his nightbreed cohort have perfected the afterlife love ballad, which means they’ve perfected the Chromatics song. ""Shadow"", a post-disco ""Teen Angel"", slipped out this year while we waited for Jewel to finish tinkering with the perpetually imminent Dear Tommy. We’re still waiting, but judging by this necromantic teen dream, like M83 minus the bombast, it will be worth it. With an immaculately moonlit minimal house setting and a radiant hook worthy of peak Cure, ""Shadow"" is so subtle it blurs out into timeless myth—or maybe it is just a breakup. But the forensic evidence is there. A gleaming knife of guitar is swaddled in black-velvet ambiance like a hidden murder weapon. A couple is driving at night, trying to escape a dead-end town. ""We’re watching all the streetlights fade,"" Ruth Radelet sighs in a silvered voice the size of a drive-in screen, ""and now you’re just a stranger’s dream."" Think about that—streetlights might recede as you drive away, or just wink out, but why would they ""fade""? The verb seems to fatally ricochet back onto the speaker, who must be turning into a ghost to see things that way. Likewise, the amorphous music lingers at a threshold. Precisely where does that haunting stepwise arpeggio, twisting our couple so inexorably toward their fates, overtake that knocking drum, like footsteps approaching down a hallway? Where do the cold vapors trailing from the vocals stop and the warm ones curling off the guitar begin? What’s at the distant end of this purgatorial tunnel of reverb? ""For the last time,"" Radelet sings eight times, as if she knows but isn’t saying.",Brian Howe,63,Pitchfork,The 100 Best Songs of 2015
Blood Orange,“Sandra's Smile”,2015,"""Sandra's Smile"" isn't a protest song as much as a platform for Dev Hynes to grapple with the kaleidoscope of emotions he experienced as a result of the death of Sandra Bland, a 28-year-old black woman who was arrested for a minor traffic violation in July only to be found dead in her Waller County jail cell three days later. A haunting, shimmering slice of R&B with a beat that eerily recalls a beating heart, the track captures a remarkable range of emotions in just over three minutes: exhaustion, confusion, anger, deep-rooted fear, all buoyed by a hopefulness that cannot be extinguished. ""Sandra's Smile"" refuses to admit defeat, forcing us to confront an ugly—and for too many, literally deadly—reality head on without sanitizing its message so that it goes down easier.",Renato Pagnani,62,Pitchfork,The 100 Best Songs of 2015
G.L.O.S.S.,“G.L.O.S.S. (We're From the Future)”,2015,"""Singing in G.L.O.S.S. is kind of like getting to be a superhero,"" Sadie Switchblade told Bitch earlier this year. ""Like weaponizing a lifetime of anguish and alienation."" On their demo tape, the Olympia hardcore band burn the no-future scripture of punk history to the ground. Its opening track is pure insurrectionism—Sadie delivers a monologue for her fellow transwomen with a thrilling rage (""we’re fucking future girls, living outside society’s shit!""), before blasting off into a 90-second blur of furious noise. And she makes the group’s total irreverence unmistakably clear: ""The straight boy canon is a royal bore,"" she shouts, emptying her lungs with soul-cleansing gale-force. It’s a tough-as-hell mission statement from the most necessary hardcore band of 2015.",Jenn Pelly,61,Pitchfork,The 100 Best Songs of 2015
Neon Indian,“Annie”,2015,"Alan Palomo, one of the earliest and strongest voices of chillwave, released two Day-Glo bright albums before vanishing from sight for four long years. In the meantime, his peers moved on to fuzz-rock (Toro y Moi), garage rock (Ariel Pink), and screwed-down strangeness (James Ferraro). When Neon Indian broke his sabbatical this summer with ""Annie"", he doubled down on his '80s obsession. But instead of returning to chillwave’s vision of warped VHS tapes and MTV memories, now Palomo immersed himself in the decade’s songcraft, from its biggest freaks (Prince) to its one-hit blips (Matthew Wilder). ""Annie"" is the best Balearic song of the year, the sort of silken, breezy, featherweight faux-reggae, faux-tropical pop synthesis that acts like Scritti Politti and Duran Duran confected for play on la isla bonita. It sounds sterling in the present even as it inhabits a bygone time where there were such things as ""answering machines.""",Andy Beta,60,Pitchfork,The 100 Best Songs of 2015
Janelle Monáe / Wondaland Records,“Hell You Talmbout”,2015,"The Electric Lady bonus cut ""Hell You Talmbout"" was already eye-opening in its original form, evoking claustrophobia in a wide-open space as its street-crime snapshots intruded on lives spent trying to be lived. But after the events of the past couple of years, Monáe tore every allusive word out of the original and brought her crew in to replace them with a cry of rage and a seemingly endless roll call. The names in themselves speak volumes: there are the familiar ones that brought the Black Lives Matter movement into the fore (Eric Garner, Trayvon Martin, Michael Brown), the ones less instantly recognizable but no less demanding of justice (Tommy Yancy, Jerame Reid, Philip White), and the ones who evoke not-so-distant memories of cases that turned a national spotlight on trigger-happy police (Amadou Diallo and Sean Bell). As a musical performance it all cuts to the essence, riding off rolling-thunder drumline momentum and a church mourner's chorus, a marcher's anthem that keeps its structure simple and strong enough to carry the burden of all those names. It's what happens when the demands for recognition that ""I Am—Somebody"" are ignored by the people with your life in their hands, beats for the streets when the streets are taken over by the people.",Nate Patrin,59,Pitchfork,The 100 Best Songs of 2015
Nicolas Jaar,“Fight (Nymphs IV)”,2015,"Nicolas Jaar leaked music slowly this year. Outside of his unofficial Soviet movie OST Pomegranates, his only 2015 releases came in the form of Nymphs, a series of three new singles released periodically from summer through fall. Capping off the chain is the standalone ""Fight"", an eight-and-a-half minute exercise in snaking beatwork and destabilized melody. Jaar slices up his voice and tosses the resulting syllables into the fray, grinding his upper register in the nervous machinery. The track doesn’t follow lyrics so much as it lets phrases glance off its central apparatus like pixels of light off a disco ball. ""So don’t you fight,"" Jaar insists at the dissolving finish. ""Fight"" takes an explicit look at the workings of the human body, how they connect and disconnect from the sounds they process. Jaar finds sympathy with the body’s quieter experiences, the ticks and hums that move in the background of our inner lives, and Nymphs as a sequence not only echoes those movements but extrapolates on them. Here’s a producer who’s always been as interested in the murk beneath the surface of his work as the surface itself; on ""Fight"", he finds plenty of glitter in both.",Sasha Geffen,58,Pitchfork,The 100 Best Songs of 2015
Destroyer,“Dream Lover”,2015,"""Dream Lover""’s unruly saxophones squeal a filthy poem of irresponsible adventure and unlikely romance. It sounds exhausted, and liable to collapse—as if Dan Bejar were acquiescing to just one last romp before seriousness sets in. ""I think I used to be more fun,"" he admits. As much as the 43-year-old Canadian tries to act the Scrooge of indie rock, even he can't completely negate the joy in his own music. It was recorded with the studio doors flung wide, horns squalling at full blast, and made it onto Poison Season in spite of the inherent pop DNA that Bejar found so aberrant.",Laura Snapes,57,Pitchfork,The 100 Best Songs of 2015
Earl Sweatshirt,“Grief”,2015,"Earl Sweatshirt is good at writing about anxiety, and writing about anxiety is difficult. Perhaps the only thing more difficult than writing about anxiety is writing about good writing about anxiety. And when you live with anxiety you tend to cherish the rare art that manages to hit such a high level of simplicity as to relieve it. So why shake that all up and start over again by trying to break down ""Grief"" for you? Wouldn't retracing his ""I just want my time and my mind intact"" a few dozen times consecutively in a Jack Torrance style do more justice to this work than any amount of half-baked word goop about how well Earl distills the boom bap nihilism of Mobb Deep into Tumblr generation numbness or whatever? I mean let's be real—you are not going to read anything as beautiful, calming, or complete as even the shallowest bar on this song anywhere on the Internet today or tomorrow or next year. So go outside and like shit already. Earl did that so we don't have to go through that.",Andrew Nosnitsky,56,Pitchfork,The 100 Best Songs of 2015
Nao,“Inhale Exhale”,2015,"With ""Inhale Exhale"", London upstart Nao—Caracal scene-stealer, ex-Jarvis Cocker backup singer, and possibly-maybe foil for international man of mystery Jai Paul and his brother A.K.—offers up a smash-that-wasn’t, a rippling bundle of nerves in the guise of a brilliantly ambiguous pop song. Through a stream of scattered imagery—rivers, oceans, churches in the wild—""Inhale"" finds Nao cataloging her demons over what sounds like a spaceship gaining sentience; ""it’s me,"" she insists a little past the halfway mark, ""it’s not you,"" marking what may be the first time in history that particular kiss-off is delivered in earnest. The tightrope-walking ""Inhale"" inhabits that all-too-familiar space between composure and abandon, when you and your cool are separated by a single breath.",Paul Thompson,55,Pitchfork,The 100 Best Songs of 2015
Jeremih,“Oui”,2015,"""Oui"" is easily the least debauched song on Jeremih’s shamelessly pleasure-seeking third LP Late Nights, and it’s all the better for it. Taking a page from The-Dream’s catalog of similarly lovelorn R&B stunners, ""Oui"" is like a shot of warm sunlight in Late Nights’ nocturnal glow, a heart-in-your-throat, no-frills love song that breaks devotion down to its simplest terms (""There’s no oui without you and I""). That clever sweetness paid off in a big way, making for an instantly likable comeback single. Jeremih saves his best trick for last, when the beat falls away on the bridge to make room for a vocal riff on Shai’s 1992 hit ""If I Ever Fall in Love"". With ""Oui"", Jeremih made it stunningly clear—there’s no other R&B lothario we’d rather spend time with.",Eric Torres,54,Pitchfork,The 100 Best Songs of 2015
ANOHNI,“4 Degrees”,2015,"The discussion around climate change is among the grand farces of our age, pitting the endless labor of scientists and activists against a general state of political inaction and conciliatory half-measures from powerful nations. ""4 Degrees"", the first song released from ANOHNI’s upcoming HOPELESSNESS, for which the singer formerly known as Antony collaborated with producers Hudson Mohawke and Oneohtrix Point Never, cuts to the quick of the issue with a disturbing ferocity. An apocalyptic vision of extinction, it equates a central shrug of indifference (""It’s only 4 degrees"") with purposeful, systematic violence, turning it into a death wish for all life on Earth. Curling out of a steadily intensifying boil of drums and orchestration, ANOHNI’s distinctive vibrato becomes a violent oscillation, the voice of an avenging angel bent on punishing the innocent. A catalog of dying animals calls to mind an anti-Noah’s Ark narrative, the enlightened human willing each one in turn to its death. Even more powerfully, the song coincides with ANOHNI’s own decision to leave the name Antony behind and release music under the name she uses personally. How much courage and how much anger does it take to make such a brutal statement alongside your own professional reinvention? J. Ralph, the composer who worked with ANOHNI for the music in the documentary Racing Extinction, recently commented on the idea of mass extinctions whittling the world’s sounds down to a single voice. ""4 Degrees"" is the prelude to that moment, a savage stirring of frustration and catharsis run through with bitterness.",Abigail Garnett,53,Pitchfork,The 100 Best Songs of 2015
FKA twigs,“in time”,2015,"Few modern artists communicate longing as well as FKA twigs does, and on ""in time"", she nestles snugly into the idea of a future that may never come. Over pinched but percolating synths, she pines for the familiarity she and her lover knew before they slowly became estranged. She illustrates this disconnect in the little asides: ""In time, your hands on my body will resonate through me/ Like they did before."" It's a half-hearted attempt to convince herself things will get better or that they even can. ""in time"" is one of the most sumptuous moments on the singer-producer's EP, M3LL155X, a stunning audiovisual experience that encapsulates her strengths as an artists and auteur. twigs and co-producer Tic crank out a production that clicks and bumps in bursts, creating the little pockets though which her muted voice breathes. ""in time"" is the centerpiece that anchors the project, rounding out her previously shapeless and wispy soundscapes into something more solid and whole.",Sheldon Pearce,52,Pitchfork,The 100 Best Songs of 2015
David Bowie,“Blackstar”,2015,"As a boy, David Robert Jones loved a book called Starman Jones by science fiction icon Robert Heinlein. It helped spark Jones’ fascination with space, one that’s sustained him throughout the decades, long after he changed his named to David Bowie and launched his career in earnest with 1969’s ""Space Oddity"". Bowie’s latest single, ""Blackstar"", is both an extension of that fascination and a reinvention of it. Unlike the relatively restrained astral voyages of ""The Stars (Are Out Tonight)"" and ""Dancing Out in Space"" from his last album, 2013’s The Next Day, ""Blackstar"" is one of Bowie’s cyclical retreats from rock convention; its 10-minute sprawl is fractured, episodic, and experimental, with a chant of Gregorian proportions bleeding into movements of jazzy syncopation, atmospheric pop, and breathtaking orchestral ecstasy. The overall impression is one of cosmic awe—a filmic immersion in Bowie’s science-fictional universe that doesn’t even need the song’s astounding video to vividly evoke. Bowie’s longtime producer Tony Visconti has admitted that Blackstar, the upcoming album due January 8, was influenced by Kendrick Lamar, and that’s evident in the single’s fluid lushness and elastic dimensionality. Still, there are plenty of clues in ""Blackstar"" that Bowie still genuflects before Scott Walker, from the art-rock gauntness to the cryptic mystique of his refrain, ""I’m a blackstar"". Bowie’s timbre is haunting and stentorian, and that enormity is driven home by the scope of his vision: Steeped in pomp, space, and myth, ""Blackstar"" not only rekindles his conceptual fire, it reestablishes his nomadic orbit around science fiction.",Jason Heller,51,Pitchfork,The 100 Best Songs of 2015
Kurt Vile,“Pretty Pimpin”,2015,"Kurt Vile is the pied piper of easy vibes and carefree contentment. His voice is a graceful, assured mumble, and his songs take their time to make their points, suggesting that the singer rushes to do little but relax. Sometimes, though, even bros get the blues. During ""Pretty Pimpin"", the anthem of and thesis for the anxiety-tinged b’lieve i’m goin’ down…, Vile awakes to a state of ""Once in a Lifetime"" confusion. He’s caught off guard by the face staring back from the mirror and the circumstances that brought him to this moment, as he brushes his teeth and considers (at least briefly) combing his cascade of curls back, like an adult working a normal 9-to-5. ""Who’s that stupid clown blocking the bathroom sink?"" he quips. Even though slightly out of his mind, Vile sidesteps his worries long enough for a sly smile, realizing that, in spite of onset of middle-aged responsibility, the man in the mirror remains ""pretty pimpin.""",Grayson Haver Currin,50,Pitchfork,The 100 Best Songs of 2015
Beach House,“Sparks”,2015,"Dissonance and distortion have never played a big role in Beach House's music. For all their pervasive melancholy, they tend to keep their harmonies consonant and their signal clean. But both qualities creep into ""Sparks"", a song whose very name implies friction. The gleaming guitar lead is caked in fuzz, the looped vocal that runs beneath is encrusted with static. But it's the organs that really buzz, throwing off harmonics like a sharpening wheel tosses tiny points of light, in a steady cycle of tension and release, tension and release. It's not all so rough—Victoria Legrand and Alex Scally singing in unison is as smooth as the onset of night, and the whole song radiates a hush reminiscent of Yo La Tengo's nocturnal And Then Nothing Turned Itself Inside-Out. The lyrics suggest a hazy vision of homecoming and all the bittersweet emotions that come with it. ""And then it's dark again/ Just like a spark,"" they sing, in a twist that is subtle but significant: treating sparks not as a symbol of light, but its opposite. Everything fades to black eventually, just some things quicker than others.",Philip Sherburne,49,Pitchfork,The 100 Best Songs of 2015
Kelela,“Rewind”,2015,"Where 2013’s Cut 4 Me showed off Kelela’s dexterity with languorous, metallic club music and R&B, on ""Rewind"" she increased the pace to a well-suited sprint. A standout from this fall’s Hallucinogen EP, ""Rewind"" uses heavy, So So Def-nodding bass and lazy keys to speak to that singular, spark of a moment when you connect with another person, drawing on ""the narcotic that is loving someone,"" as she explained. ""It makes you feel drained, it’s in your body and it affects you so completely."" It’s fitting, then, that ""Rewind"" is so utterly catchy, with a spacious, lean bounce to it that lends itself exceptionally well to dance (see: the runway models who memorably broke out into elaborate choreography during the song at an Opening Ceremony fashion show this fall). The song’s ecstatic pulse and Kelela’s airy, polished vocals are enough to make you as lightheaded and in love as the song’s dizzying subject.",Eric Torres,48,Pitchfork,The 100 Best Songs of 2015
Dr. Dre,"“Genocide” [ft. Kendrick Lamar, Marsha Ambrosius, and Candice Pillay]",2015,"Dem Jointz get the production credit for ""Genocide"", but it's tough to listen without hearing Dr. Dre's fingerprints on the brash, frequency-hogging mix. Blame it (or celebrate it) for chasing older ears, this brittleness demands attention from the motorcycle-revving opening seconds. While Dre brags about loading up Pro Tools over a loping groove, the song opens up like a trap door beneath the listeners' feet. Candice Pillay's patois leads into Floetry's Marsha Ambrosius, singing a hook that would have fit a No Limit CD two decades earlier. Neo soul and gangster rap, past and present, murder and mass killings, a tree and its forest: ""Genocide"" suggests a multitude of perspectives vying for dominance, and an uncertain verdict. The album's heart pumps with the charged energy of a younger artist throughout—weariness seems anathema to Dr. Dre. Yet Compton was a definitive product of 2015, its age showing in the colliding visions of its collaborators, with only Dre's unifying sensibility holding everything together. His weather-damaged vocals color the record with the desperation of a race against time. Yet despite some fraying around the edges, he remains bellicose and confrontational. His chest-beating verse clears the way for Kendrick Lamar, who leads the song to its darkened exit: ""Fuck your hope.""",David Drake,47,Pitchfork,The 100 Best Songs of 2015
Oneohtrix Point Never,“Sticky Drama”,2015,"For his latest album as Oneohtrix Point Never, Daniel Lopatin has created a rich (if opaque) narrative about an adolescent alien, a narrative buttressed by digital ephemera outside the album proper. The fake Twitter accounts and rabbit-hole websites that sit outside Garden of Delete’s running time provide an interesting way to ponder the record’s engagement with juvenile dolor, but none of that would have mattered if the music didn’t also communicate Lopatin's themes. Referencing nu-metal riffs, black-metal blast beats, and dance music hooks, ""Sticky Drama"" isn’t just the album’s most immediately arresting cut. It’s also the album’s best advertisement for Lopatin's kitschy evocation of teenage sadness. It helps, too, that the song’s lyrics are rendered fully unintelligible by Lopatin’s filters. Just as with opera, sometimes you don’t need to follow every word, precisely. The range of instrumental color tells you what the singer is feeling—and what the composer thinks about the character’s psychology.",Seth Colter Walls,46,Pitchfork,The 100 Best Songs of 2015
Joanna Newsom,“Leaving the City”,2015,"During her five years away, Joanna Newsom tied the knot and became a film star; given her knack for turning personal conflicts into wild musical imbroglios, this album could’ve gone anywhere. Divers’ first single, the poetic nonfiction piece ""Sapokonikan"", was reliably ambitious. Drawing parallels between historical, romantic, and cultural forms of erasure, it felt closer in spirit to a Harper’s pitch than any familiar folk idiom. Followup ""Leaving the City"", however, suggested she’d been wrestling with the same shit as many of the rest of us. A reflection on urban aspiration vs. rural modesty, it takes a macabre trip through gold fields where ""the light will seep and the scythe will reap"" towards a remarkable chorus. As a cacophony builds, internal rhymes fidget anxiously down its meter. From the soul-searching emerges a catch-22, that the price we pay for slowing time is an intimate awareness of its passage.",Jazz Monroe,45,Pitchfork,The 100 Best Songs of 2015
Courtney Barnett,“Pedestrian at Best”,2015,"This is peak Courtney Barnett: ""I think you’re a joke,"" she incants, kicking out the final couplet of her most genius chorus, ""But I don’t find you very FUU-uuu-UUU-uuu-UUU-uuu-UUU-uuu-NNY!"" Barnett hollers that word for five full seconds—a drawl that’s so monotone and unhinged it’s like she’s finding some power inside her that she never knew was there. It sounds like the kind of confident psychic joyride that introverts typically only have in their own heads, but Barnett projects it to the heavens in one long taunting exhalation—a shy girl’s dream. It’s a testament to Barnett’s considerable talent that the most epic song on her debut LP is also the most fun. The subterranean blues of ""Pedestrian at Best"" are spit too fast for anything like Dylanesque cue cards, but you try and catch them all: ""The rats are back inside my head/ What would Freud have said?"" Barnett speak-sings, and while she sets her stakes high, she is not self-serious, as her conclusion attests: ""I’m a fake! I’m a phoney! I’m awake! I’m alone! I’m homely! I’m a Scorpio!"" If you’re a quiet person with an overactive mind, prone to self-deprecation, you’ll feel seen in Barnett’s music, but ""Pedestrian at Best"" does one better. It offers an invitation to shout it back, to laugh, and maybe, for a second, to even feel cool.",Jenn Pelly,44,Pitchfork,The 100 Best Songs of 2015
Rich Homie Quan,“Flex”,2015,"On his breakout single ""Type of Way"", Rich Homie Quan couldn’t suppress the tinge of guilt he felt about his own success. He could sense the jealousy that his car, his watch, and his general good fortune stirred in others, and judging by his remorseful croon it genuinely pained him. Two years later he's over all that. On ""Flex (Ohh Ohh Ohh)"" he flashes not one luxury watch but six of them, relishes his penthouse view, and broadcasts his latest windfall to the world ($100,000 for just two days work, on top of that cold $2 mil he made off a mixtape). If those figures make anybody else in the room feel some type of way, so be it. Over a springy, Mustard-on-Prozac beat from Nitti Beatz and DJ Spinz, Quan hopscotched through the most jovial rap single of the year, and his cheer was infectious. And that’s to say nothing of the video, which spawned one of the year’s most memorable dances, a flamboyant victory strut as slap happy as the song itself.",Evan Rytlewski,43,Pitchfork,The 100 Best Songs of 2015
Future,“I Serve the Base”,2015,"If we’re ranking Future personas (and we always should be), the shit-talking ""I do these drugs, they don’t do me"" Straight Outta Zone 6 Future should garner as much hoopla as ""bummed out with love while floating in a sea of codeine"" Future. While the latter brings us some downright scary moments, the former often gives us better music. Take ""I Serve the Base"", a damn near perfect song. As the unofficial intro to DS2, Future uses a beat from Metro Boomin that sounds like Atlanta-by-way-of-Spacely Sprockets to get everyone on the same page, letting you know things are better on his end since the Ciara breakup and subsequent Beast Mode/Monster/56 Nights three-play. ""They tryna take the soul out me/ They tryna take my confidence and they know I'm cocky/ Fuck another interview, I'm done with it/ ...A nigga was depressed/ Now my mind back healthy"" and that it’s back to business as usual.",Ernest Wilkins,42,Pitchfork,The 100 Best Songs of 2015
Sleater-Kinney,“A New Wave”,2015,"In 2000, Sleater-Kinney ended their riot-grrrl fatigue anthem ""#1 Must Have"" with a powerful reminder: ""Culture is what we make it, now is the time to invent it."" Fifteen years later and they’re still looking to invent a new kind of culture, except this time the prospect is more hopeful, re-energized on their song ""A New Wave"" as a call to action. ""No outline will ever hold us,"" Carrie Brownstein sings in between playing masterful, howling electric guitar solos. ""It’s not a new wave, it’s just you and me."" This is a rousing song about breaking through the confines of ceilings and ill-fitting labels, the means of destruction being the realization that there’s much more to being than boxes, bodies, or waves. ""I am raw material, make me plastic make me fuel,"" Brownstein sings, every word in strong enunciation. Vague regarding its targets, ""A New Wave"" emerges as a universal song for anyone who wants to exist without outlines, to get to a basic foundation where to measure power is to measure love.",Hazel Cills,41,Pitchfork,The 100 Best Songs of 2015
Kanye West,"“All Day” [ft. Allan Kingdom, Theophilus London, and Paul McCartney]",2015,"There was much talk in the year following Yeezus, as Kanye West campaigned (and succeeded) to needle his way into the mercurial fashion world, of the Chicago hip-hop polymath having lost touch with the pulse of black America in his quest for personal recognition. In his proper return to rapping this year, after the campfire singalongs ""Only One"" and ""FourFiveSeconds"", West made damn sure to snap back hard, reading the riot act to detractors high and low with his most statistically profane performance to date. ""All Day"" is unadulterated swag rap of the grittiest variety, and you can feel in it the percolating frustration of the post-millennial black creative to leverage community cred against success in society proper. It sucks that hip-hop is a world where our freest thinkers have to continuously cycle back and flash their bonafides, but as a poignant reminder that Kanye West is indisputably black and unapologetically Chicago, ""All Day"" stings.",Craig Jenkins,40,Pitchfork,The 100 Best Songs of 2015
Grimes,“Kill V. Maim”,2015,"""Kill V. Maim"" is Art Angels’ most bracing action scene—and, as ever, Claire Boucher plays all the roles. In a sole pre-chorus, over stadium-crushing beats, you can hear a whole lineage of pop defiance: Grimes morphs from a metallic growl à la Onobox to a sly Barbie-via-Nicki hair-flip to a deranged cheerleader taunt (with the particular ear-piercing squeal of Brittany from ""Daria""). At least conceptually, her pivoting vocal escapades recall Kathleen Hanna in Bikini Kill—how Hanna contorted her voice to show that identities are performed (indeed, Art Angels feels like the album that Hanna’s l'écriture féminine Julie Ruin character dreamed of). No one can sing the words ""Italiana mobster looking so precious"" with quite the naturalistic ease of Grimes; still, ""I’m only a man, and I do what I can"" might be her most subversive and quotable couplet ever. ""Kill V. Maim"" is Grimes as pure iconoclast. No one else in pop—mainstream, avant-garde, or otherwise—could do this, and it’s hard to imagine that anyone would even try. Boucher says ""Kill V. Maim""—with its storyline of an unstoppable villain on her worst behavior—was ""written from the perspective of Al Pacino in The Godfather Pt. 2, except he’s a vampire who can switch gender and travel through space."" It’s some kind of a miracle that you could start there and end up with an interstellar banger like this. Even among Art Angels’ raw balladeering and its throat-scraping screams of Pharmakon-calibre, ""Kill V. Maim"" emerges as the record’s daring peak. It’s a hype song for all the kids who almost got beat-up at Homecoming—the sound of a secret pep-rally for the freaks.",Jenn Pelly,39,Pitchfork,The 100 Best Songs of 2015
Jack Ü,“Where Are Ü Now” [ft. Justin Bieber],2015,"In the past, a honey-voiced kid like Justin Bieber would have ruled the Rat Pack, a bad boy belting out unbeatable pablum. Now he’s a weirdo too, at least thanks to Skrillex and Diplo (recording here as Jack Ü). On ""Where Are Ü Now"" he sings like an angel with a voice made of pure sunlight, and then Diplex just kinda screw around with him on their computer, transforming him into the year’s catchiest dolphin for the hook, rewinding him, and all sorts of other kooky shit. Great songs are often made of either beauty or madness, and often we settle for neither. ""Where Are Ü Now"" is both, pushing music forward while keeping it on the straight and narrow with his exceptional skills.",Matthew Schnipper,38,Pitchfork,The 100 Best Songs of 2015
