Artist,Song,Year,Review,Reviewer,Ranking,Source,Source Title
Galaxie 500,“Tugboat”,1988,"There is a low-budget video for ""Tugboat"" that is as purely impressionistic as a punk Rothko. Frayed at the edges like the fanzines of the era, it was shot in 1988 on a borrowed Super 8 camera, its grainy abstractions all muted sea-blues, with a vaguely apocalyptic twist at the end. If the ""Tugboat"" video were projected to a wall, and you stared at it alone, the tones might just make you cry. ""Tugboat"" became the final track on an album called Today that really was so sad.",Today,152,Pitchfork,The 200 Best Songs of the 1980s
Dead Kennedys,“Holiday in Cambodia”,1980,"The Internet did not invent entitled college students adopting social justice-related pet projects: it’s as considerable a cornerstone of higher academia as crushing debt. On their classic, caustic callout ""Holiday in Cambodia"", the Dead Kennedys behold this figure and deliver one of the most satisfyingly petty screeds in all of punk. Jello Biafra's gruesome, sardonic vacation pitch—""Slave for soldiers till you starve/ Then your head is skewered on a stake!""—and East Bay Ray’s cheery, ascendant riffs render the song the aural equivalent of a travel brochure from hell, as performed by a bunch of travel agents who could be considered clinically insane. The subject provides an easy, universal target: most of us have met someone who’s ""been to school for a year or two and [they] know they’ve seen it all""—lending the Kennedys’ aggro punk framework a universality relatable to punks and non-punks alike. Schadenfreude never felt so satisfying. —Zoe Camp","vwoop-vwoop, vwoop vwooop-boop",151,Pitchfork,The 200 Best Songs of the 1980s
Beastie Boys,“Paul Revere”,1986,"Here is an incomplete list of people who have sampled the vwoop-vwoop, vwoop vwooop-boop from Beastie Boys’ ""Paul Revere"": N.W.A, Cat Power, Gang Starr, Das Racist, EPMD, Erykah Badu, E-40 (twice!), the Jon Spencer Blues Explosion, Public Enemy, and Rick Ross. It is clearly the most iconic vwoop-vwoop, vwoop vwooop-boop in pop history. Adam Yauch made it by running a tape backwards, and then everyone fell backward in the studio, laughing. Or so the story goes.","vwoop-vwoop, vwoop vwooop-boop",150,Pitchfork,The 200 Best Songs of the 1980s
Shannon,“Let the Music Play”,1984,"In the liner notes to Madonna’s Immaculate Collection, writer Gene Sculatti singles out two tracks as the foundations of dance-pop: ""Holiday"" (naturally, given the source) and ""Let the Music Play"". Foundational the latter certainly was; it more or less invented the Latin-derived, still-venue-packing freestyle scene, and for a while the genre was synonymous with ""the Shannon sound."" Producer Chris Barbosa’s working title was ""Fire and Ice"", which is descriptive if nothing else: gloomy synth pads, acid squiggles, percussion flickering in and out, everything setting off everything else. Any one of these could carry a song on its own, but Barbosa throws them all in; it’s a Rube Goldberg machine that dances, too.",Immaculate Collection,149,Pitchfork,The 200 Best Songs of the 1980s
Al B. Sure!,“Nite and Day”,1988,"The term ""New Jack Swing"" was coined by Barry Michael Cooper in the Village Voice as an offhand joke, meant to describe Teddy Riley’s bleeding together of hip-hop and R&B. The style may have burned briefly—it peaked in late '80s and faded away into the '90s—but it was the beginning of a momentous relationship. Hip-hop, still the music of troubled Black youth, represented a risk for producers who wished to combine it with the increasingly aging R&B. The merger didn’t exactly ease tensions on all sides (""You can new jack swing on my nuts,"" Ice Cube rapped on 1991’s Death Certificate), but by injecting the swagger of hip-hop, new jack swing established the bridge between two styles that previously kept their distance.",Village Voice,148,Pitchfork,The 200 Best Songs of the 1980s
Michael McDonald,“I Keep Forgettin' (Every Time You're Near)”,1982,"Michael McDonald’s ""I Keep Forgettin’ (Every Time You’re Near)"" is a quiet storm classic whose liquid groove has buttressed other great songs through the years (ask Warren G and Madlib), but its sneaky triumph, beneath the durability of the hook and message, is compositional. It’s a breakup song actually shaped like a breakup. Starting at denial, ""I Keep Forgettin’"" cycles woozily through yearning, regret, and all the other irrational emotions that bubble to the surface in the wake of a grueling split. McDonald’s numb, phantom longing is matched to music (featuring ""Rosanna""-era Toto players) that comes in stormy but slowly clears up, only to drop back into the murky dark again exactly as he comes to the realization that he’s clinging to the apparition of a closeness long since departed. It’s a sad song that refuses to accept that it’s a sad one. Guiding us through it all is The Voice. People say it’s garbled, but what they’re really hearing is wounded tenderness punching through the confines of both register and diction to commute a feeling you don’t need to know the words to get caught up by. —Craig Jenkins",Scary Monsters,147,Pitchfork,The 200 Best Songs of the 1980s
David Bowie,“Modern Love”,1983,"Fed up with what he called the ""rock’n’roll circus,"" David Bowie seemed to abandon music altogether in the early '80s; fans accustomed to an artist who released 11 albums in 11 years didn’t hear much of anything in the three years following 1980's Scary Monsters. When he did come back, it was with a new label, a new backing band, and his most cleaned up, least self-consciously artistic persona to date. Though Let’s Dance was perceived by many to be slick, pre-packaged pop, Bowie’s nihilistic musings on ""Modern Love"" act as a subversive force against the track’s smiling rockabilly-meets-Motown bounce. Its feeling is captured beautifully in a cult-iconic scene from Noah Baumbach’s 2012 film Frances Ha: Even as Greta Gerwig’s title character sees her life slowly going to shit, her dash through New York to “Modern Love” is an expression of pure joy—a reminder of the musical spirit that marked Bowie’s return in 1983. —Jonah Bromwich",Scary Monsters,146,Pitchfork,The 200 Best Songs of the 1980s
Liquid Liquid,“Optimo”,1983,"""Optimo"" is a rare moment in music that remains unscuffed by time, anointed as a benchmark across multiple generations. It’s got a life of its own at this point, stretching far beyond its origins on an ultra-rare EP from New York’s 99 Records—a release that also spawned the Grandmaster Flash-sampled ""Cavern"". ""Optimo"" has found favor in hip-hop, dance, house, and indie rock because it successfully occupies space in between all those styles, gloriously vacuuming up huge portions of music history into its batucada-influenced stride.",It Takes a Nation of Millions to Hold Us Back,145,Pitchfork,The 200 Best Songs of the 1980s
Big Daddy Kane,“Ain’t No Half-Steppin’”,1988,"The summer of 1988 marked the roiling peak of hip-hop’s golden age. Between May and August of that year, practically every week saw the release of a future classic, albums that bridged the gap between the genre’s early days and its commercial explosion in the '90s: Public Enemy’s It Takes a Nation of Millions to Hold Us Back, EPMD’s Strictly Business, The Great Adventures of Slick Rick, BDP’s By All Means Necessary, Eric B. and Rakim’s Follow the Leader, N.W.A’s Straight Outta Compton. According to legendary beatmaker Marley Marl, though, there was one song that trumped the rest. ""‘Ain’t No Half-Steppin’ was rocking that summer,"" he told VIBE in 2003. ""After Kane came, nothing else mattered.""",It Takes a Nation of Millions to Hold Us Back,144,Pitchfork,The 200 Best Songs of the 1980s
Anthony Red Rose,“Tempo”,1985,"By 1985, the immersive dub productions that King Tubby had perfected on reggae B-sides smacked of overfamiliarity, and Jamaican sound systems pulsed with digital, a more rigid dub offshoot based on preset Casio keyboard rhythms. Legend has it that Tubby, upstaged by King Jammy’s work on digital smash ""Under Me Sleng Teng"", swiftly sidelined his Firehouse label, built the all-digital Waterhouse studio, and enlisted Kingston singjay Anthony Red Rose, all in a bid to outdo his protegé. (Red Rose claims, somewhat improbably, that ""Tempo"" actually came first.)",Donnie Darko,,Pitchfork,The 200 Best Songs of the 1980s
Tears for Fears,“Head Over Heels”,1985,"Richard Kelly’s 2001 cult classic Donnie Darko helped introduce a whole new generation to some of the more morose musical touchstones of the 1980s (a handful of the soundtrack’s highlights made this very list). While ""The Killing Moon"" or ""Love Will Tear Us Apart"" seem far more suitable to help encourage a young goth’s budding disaffection, it’s ""Head Over Heels"", the fourth single from Tears for Fears’ commercial smash of a sophomore album Songs from the Big Chair, that really defines the film. Scoring one of its most memorable sequences, the song builds and eventually tumbles into its effortless stride, gliding along with the camera through the hallways of Donnie’s high school like a slyly winsome but ultimately grim specter.",Donnie Darko,143,Pitchfork,The 200 Best Songs of the 1980s
Beat Happening,“Indian Summer”,1988,"Most of the appeal of Beat Happening lay in its unvarnished simplicity. Relative to the mid-1980s music industry—the gloss of pop, the pomp of rock, the palpable angst of punk—the Olympia, Wash., trio trafficked in DIY directness. By example, Calvin Johnson, Bret Lunsford, and Heather Lewis insisted that the actualization of self-expression needn’t be Rubik’s Cube complex: all one needed was a voice, an idea, a tape recorder, some friends, and a passion for music for its own sake. There was no need to possess Category Whitney Houston pipes or be a virtuoso shredder or have CAA representing you; you didn’t need anyone’s expressed permission. This notion never stopped reverberating outward, and went on to influence artists of varying stripes and disciplines—many of whom never even heard ""Indian Summer"". Revered in underground circles and covered by everyone from the Vaselines to Luna to R.E.M., ""Indian Summer"" both embodies this ethos and upends it. While the frisson between Johnson’s unstudied baritone and the chiming, seesaw guitar offers contrasting delights in its own right, the song’s rich lyrical potpourri—evoking autumn beauty or the fall of industry, childhood reverie or the loss of innocence, the collapse of camaraderie or harvest season—puts the lie to dismissal of this aesthetic as slight or insubstantial. ""Indian Summer"" fits well in any weather, and means something slightly different every time it’s heard. —Raymond Cummings",joie de vivre,142,Pitchfork,The 200 Best Songs of the 1980s
Bronski Beat,“Smalltown Boy”,1984,"Bronski Beat had the option to sign to ZTT and get the full treatment—Trevor Horn production and t-shirts screaming ""QUEER"" and ""POOF""—that would be transferred to Frankie Goes to Hollywood, but they said no. Instead, their subdued debut single radically normalized the idea that a young gay man might run away from the ostracization of his hometown—""the love that you need will never be found at home""—allowing for private revelations in front of the TV as your parents read Jeffrey Archer novels on the sofa. At a time when striking miners found allies in the queer community and Britain had its first openly gay politician, the domestic transgression of ""Smalltown Boy"" is an enduring emblem of the times. Its rain-beaten take on disco's enlightened metropolitan whirl retains its sense of subtle subversion—that Jimmy Somerville's rapture sounds a little parochial now is testament to the tides it helped turn. —Laura Snapes",joie de vivre,141,Pitchfork,The 200 Best Songs of the 1980s
Spacemen 3,“Walkin’ With Jesus”,1988,"When Spacemen 3 emerged from Rugby, England, in the early '80s, their Velvet Underground-influenced post-punk wasn’t completely unique; Jesus and Mary Chain, for one, were mining a similar territory. But few other bands were just as interested in the soar of gospel music as the drone of the Velvets, and certainly none grafted the dreamy intoxication of drugs onto the higher-ground spirituality of religion as powerfully as Spacemen 3. One of their first songs, ""Walkin’ With Jesus"", struck this God/dope fusion with remarkable simplicity. Over an unwavering two-chord organ swing that sounds like it was played while laying down, Jason Pierce hears Jesus promise an eternity in Hell as punishment for indulging in Heaven on Earth. It doesn’t exactly shake him from his drift; once he realizes he should probably take some action, he’s too blissed-out to do anything besides ask Jesus for an extension.",joie de vivre,140,Pitchfork,The 200 Best Songs of the 1980s
Rob Base / DJ E-Z Rock,“It Takes Two”,1988,"Rob Base and DJ E-Z Rock’s ""It Takes Two"" went supernova in 1988: The song broke big in dance clubs, in rock clubs. It was popular with older, gay house audiences and with mainstream pop audiences. It sold a million copies, and entered the tiny rarefied circle of songs that regularly received name-checks on big MTV countdowns of Greatest Rock Songs. Predictably, it provoked suspicious glances in the hip-hop community, which only a few years away from the twin takeovers of Vanilla Ice and MC Hammer. But ""It Takes Two"" endures where dated pop-house tracks from the era didn’t. It is rap crossover in its Platonic form —hardcore, quicksilver rhymes, up-to-the minute with the clean technicality and tricky rhythms, laid over a beat so universal that it felt like kid’s music. At the time, it felt like the last gasp of party rap, a song about nothing more than dancing, getting loose, and being fresh on the microphone as hip-hop grew increasingly militarized. Where hip-hop was being pulled into the crack wars, New Jack Swing was smooth, clean-cut, and full of smiles; it channeled an older generation Harlem, that of Frankie Crocker and WBLS. Rob Base’s brief mention of a ""bulletproof vest"" is his sole acknowledgement of the grim realities of the War on Drugs.",joie de vivre,139,Pitchfork,The 200 Best Songs of the 1980s
Mission of Burma,“That’s When I Reach for My Revolver”,1981,"Many of Mission of Burma’s heroic-but-pensive songs lived in the overlap between political anthem and self-reflection, and ""That’s When I Reach for My Revolver"" hangs on the precipice between slogan and introspection. Lines about heroes, dreams, and ""the spirit fight[ing] to find its way"" make it sound like a battle hymn, especially during its all-for-one-and-one-for-all chorus. But there’s also an undercurrent of bleakness running through the song, which ends with a resigned portrait of an ""empty sky"" whose ""dead eyes...tell me we’re nothing but slaves.""",joie de vivre,138,Pitchfork,The 200 Best Songs of the 1980s
Motörhead,“Ace of Spades”,1980,"In the face of rock music’s gorgeous gods with their Jesus hair and bare chests, Lemmy’s greasy allure was clear. With his iconic handlebar mustache and facial warts, he was the underdog—the guy that got kicked out of Hawkwind because most of the band’s members flat-out didn’t like him. His excommunication was a blessing; he could start Motörhead in his own gnarly image. They got some traction on the charts with their 1978 cover of ""Louie Louie"", but ""Ace of Spades"" was an aesthetic-cementing moment. In 1979, Lemmy got an ace of spades tattooed on his forearm surrounded by the words ""born to lose, live to win"". That symbol became a mantra of sorts; Motörhead were bad luck incarnate—a trio of cackling hooligans up to no good. Lemmy insists there’s no allegory in the lyrics of ""Ace of Spades"", but even if it’s just a song about gambling, the emphasis is fearlessness. ""You win some, lose some, it’s all the same to me,"" he sings in a throaty gargle over his dive-bombing bassline. The song packed a punch and made a huge impression on headbangers listening across the world (notably: Metallica, Slash, Dave Grohl, Triple H). Motörhead had punk’s ferocity and speed with metal’s guitar heroics and heft. On the album cover, they dressed up as gunslingers—a gig that requires staring down the threat of obliteration. ""But that’s the way I like it, baby, I don’t want to live forever."" —Evan Minsker",joie de vivre,137,Pitchfork,The 200 Best Songs of the 1980s
Pixies,“Gigantic”,1988,"The Pixies’ debut single cemented the loud-quiet-loud template that would characterize so many of their best songs. National treasure Kim Deal has gone on record saying that the song was inspired by a 1986 film adaptation of Beth Henley’s ""Crimes of the Heart"", in which a married Sissy Spacek falls in love with a black teenage boy. The taboo origin story is certainly interesting—""what a big black mess, what a hunk of love""—but it’s the song’s outrageous catchiness and joie de vivre that makes it unforgettable. ""Gigantic"" is a perfect marriage of iconic bassline, magnificently rendered vocals (Deal’s signature coo was made for the lines, ""And this I know, his teeth as white as snow, what a gas it was to see him""), and a rip-roaring chorus that sounds as appropriately enormous as the song title implies. A perfect amalgam of loud guitars and euphoric lust, ""Gigantic"" is everything you want it to be—a big, big love. —T. Cole Rachel",joie de vivre,136,Pitchfork,The 200 Best Songs of the 1980s
Queen & David Bowie,“Under Pressure”,1981,"""This is our last dance!,"" David Bowie declares during the chandelier-rattling climax of ""Under Pressure"", and the man is nothing if not a master of faking his own imminent demise. If anything, ""Under Pressure"" was something of a victory lap for a pair of '70s glam-rock veterans coming off of successful incursions into the post-disco, new-waved landscape of '80s pop—Bowie with Scary Monsters, Queen with The Game. But while its foundational, Vanilla Ice-spawning bassline heeds the most valuable lesson of the latter album—i.e., that John Deacon is Queen’s secret weapon—""Under Pressure"" feels all the more like a special, lightning-in-a-bottle moment for sounding very little like anything Bowie was producing at the time, nor like much else on Hot Space, the funk-influenced Queen album where this one-off single eventually took up residence.",Scary Monsters,135,Pitchfork,The 200 Best Songs of the 1980s
Fleetwood Mac,“Everywhere”,1987,"While Stevie Nicks might be the most widely known member of Fleetwood Mac, Christine McVie, to many fans, is the hero. McVie penned many of the band’s biggest hits, and 1987’s ""Everywhere"" stands out, not only as one of the band’s most commercial singles, but also as one of McVie’s strongest. It’s is carefully crafted, spare, and meticulously produced. McVie approaches the vocals with a light touch, and the contrast between that lightness and the songs sweeping sentiment—not only does she want to be with her lover, but she wants ""to be with [them] everywhere""—is reflective of the time in which it was written. In the '80s, bigness, whether it be of sound, or wealth, or hair, was a given, and didn’t have to mean anything serious; McVie tempered this outsized lyrical message with an arrangement that was refreshingly minimal for the time. ""Everywhere"" wasn’t the biggest hit on Tango in the Night—""Little Lies"" and ""Big Love"" charted higher, reaching #4 and #5 respectively—but it’s one of the quintessential songs of the '80s, and an elegant example of Fleetwood Mac’s nimbleness and adaptability. —Maud Deitch",Tango in the Night,134,Pitchfork,The 200 Best Songs of the 1980s
Godley & Creme,“Cry”,1985,"If this list was about '80s music videos, the work of Kevin Godley and Lol Crème would surely dominate—the former pair of 10cc musicians worked on innovative promos for the Police, Duran Duran, Frankie Goes to Hollywood, and Herbie Hancock’s ""Rockit"" among others. ""Cry"" had a similarly impressive (for the time) visual counterpart, highlighting how important music videos were to breaking songs in this era. Indeed, Godley & Creme’s words on the art of '80s video making in Craig Marks and Rob Tannenbaum’s I Want My MTV form some of the most entertaining and outlandish anecdotes of the era.",I Want My MTV,133,Pitchfork,The 200 Best Songs of the 1980s
Yellowman,"“Nobody Move, Nobody Get Hurt”",1984,"The popularity of the Jamaican vocalist Yellowman helped signal the shift from roots reggae to dancehall, a shift almost as radical as the one that turned funk breaks into early rap. Roots was deep, spiritual music that compressed social ideals into grave, sometimes mystical ballads; dancehall was better known for sentiments that were ""Icky All Over"". Musical values were different, too: Where roots was lush and soulful, dancehall used stiff Casio presets and turned the vocalist into an MC—someone who doesn’t sing over the track so much as inhabit it with one-liners, nursery rhymes, and other bits of half-music.",dundus,132,Pitchfork,The 200 Best Songs of the 1980s
Phil Collins,“In the Air Tonight”,1981,"Few cultural artifacts scream, ""Ah yes, the 1980s,"" louder than Phil Collins’ ""In the Air Tonight"". It might as well be a demo of the trends that were to dominate popular music in the decade following its 1981 release, while managing to sound like no other extant piece of recorded music. People remember Collins’ breakout single for many different reasons: for the urban legend surrounding its writing (a brutal kiss-off to an ex-lover or an elegy to a dead friend?), for Collins’ washed-out face staring out from the hit video’s digital void, for its tortured, choked vocals, or for that incomparable drum fill. The ballad was also, of course, the bold announcement of Phil Collins the solo artist, who later would go on to have the most prolific run of UK Top 40 singles of any artist of that decade.",Murmur,131,Pitchfork,The 200 Best Songs of the 1980s
This Mortal Coil,“Song to the Siren”,1983,"Tim Buckley’s ""Song to the Siren"" is impossible to ruin—the folk ballad’s self-evidently beautiful melody and resonant extended metaphor transcend pretty much any arrangement (even if no one has figured out what ""as puzzled as the oyster"" is supposed to mean). But while there are many wonderful covers out there, let’s be real: This song was created so that it could be sung by Elizabeth Fraser over Robin Guthrie’s barely-there guitar strum. No other version can touch it.",Murmur,130,Pitchfork,The 200 Best Songs of the 1980s
R.E.M.,“Radio Free Europe”,1983,"It's hard to imagine R.E.M. existing as part of the American underground, given how long they've been embedded in the cultural mainstream. Think about ""Losing My Religion"" making every VH1 list of the Greatest Videos ever, or ""Everybody Hurts"" scoring every sensitive moment spent staring out of a moving car during some sappy melodrama. They made the Rock and Roll Hall of Fame on their first ballot, which is as establishment as it gets.",Murmur,129,Pitchfork,The 200 Best Songs of the 1980s
Cyndi Lauper,“Girls Just Want to Have Fun”,1983,"A moment's reverence, please, for the once-proven dream of unproblematic female pop solidarity. When Lauper left her Queens home at age 17, she took with her a paper bag containing a toothbrush, clean underwear, an apple, and a copy of Yoko Ono's Grapefruit. Thirteen years later, one of Ono's gnomic instructions might have served as the ethos behind Lauper's solo career: ""A dream you dream alone is only a dream. A dream you dream together is reality."" In 2015, Lauper's debut single feels like a fantasy: a globally famous, totally inclusive feminist anthem that preaches pleasure, recognition, and autonomy, and eschews societal expectations. Sure, it achieves that through defiantly simple lyrics that were originally written by a man—Robert Hazard demoed it, Springsteen-style, in '79—but Cyndi Lauper's neat tweaks skewed it from a song that trivialized female desire to one that runs and runs on it.",Grapefruit,128,Pitchfork,The 200 Best Songs of the 1980s
Janet Jackson,“Control”,1986,"At this point, it seems as if Janet Jackson and her longtime studio accomplices Jimmy Jam and Terry Lewis were always the model for artist-producer synergy, twin forces forever meant to exist in tandem. Like most matters of pop, songwriting, and the industry, though, this theory appears to unravel with a bit with research. In fact, much of Janet’s breakthrough 1986 album Control was originally written for R&B singer Sharon Bryant, but she decided they were too ""rambunctious."" Yet Jackson, who was trying to put her bubblegum teenage years behind her, took charge of Control as no one else could. She wrote the toplines and arranged the complex vocals, which mix spoken-word, nonchalant rap-singing, and little iconic GIF-bursts of ad-libs. She helped with keyboards and synths. She reached into the Jam & Lewis machine and bent every part of it to her will, rearranging all the gears into a coat of armor. ""Control"" is the sound of Janet Jackson underlining her career moves, her decisions, her identity. —Katherine St. Asaph",Control,127,Pitchfork,The 200 Best Songs of the 1980s
The Replacements,“Bastards of Young”,1985,"In his entertaining 2007 oral history of the Replacements, All Over But the Shouting, writer Jim Walsh recounts one of the band’s early gigs at the Sons of Norway building in Minneapolis. Walsh suggests that it’s a short leap from there to imagine a young Paul Westerberg transforming the name of the fraternal organization Sons of Norway into the dispossessed ""We are the sons of no one"" chorus on the group’s raucous anti-generational anthem, ""Bastards of Young"". For people listening to the Replacements’ Tim on vinyl (or cassette) in 1985, ""Bastards of Young"" was the opening song of side two, arguably the single strongest album side in the group’s entire discography.",All Over But the Shouting,126,Pitchfork,The 200 Best Songs of the 1980s
De La Soul,“Eye Know”,1989,"One of the most innovative rap albums of all time, De La Soul's debut 3 Feet High and Rising changed the way hip-hop approached sampling, but the album wouldn't have resonated so widely if it were merely a playground for producer Prince Paul. De La Soul had the songs to back up their inventive production, and none of them better captured the trio’s good-natured disposition than ""Eye Know"". It's a straightforward love song, with rappers Posdnous and Trugoy the Dove each attempting to woo the objects of their affection with old-fashioned chivalry. ""Sex is a mere molecule in this world of love that I have for you,"" Trugoy promises with geeky sincerity. Though the rappers sound too much like blushing teenagers to expect a return on their overtures, the song made it clear that women were welcome in their D.A.I.S.Y. revolution—a refreshing assurance at a time when sexism was beginning to sour rap music.",3 Feet High and Rising,125,Pitchfork,The 200 Best Songs of the 1980s
Run-D.M.C.,“It's Like That”,1984,"You can divide hip-hop into before and after ""It’s Like That"". The old school died as soon as the drum machines kicked in. By the time Run roared about ""unemployment at a record high,"" another 30 MCs filed for food stamps.",fight it,124,Pitchfork,The 200 Best Songs of the 1980s
Grandmaster & Melle Mel,“White Lines (Don’t Don’t Do It)”,1984,"Hip-hop had been party music for most of its first few recorded years, but there's such a thing as too much partying, and ""White Lines"" is a snapshot of the moment when drug-fueled fun is just about to crash. (There was a lot of powder floating around at the time—1983 was also the year of Laid Back's ""White Horse"", for instance.) Grandmaster Flash and the Furious Five had made the first major political hip-hop single the year before with ""The Message"", but even by then they were already disintegrating. So ""White Lines"", more or less a solo record by the group's MC Melle Mel, was credited on release to ""Grandmaster & Melle Mel"". Flash, their original DJ, was the name everyone knew, but he was long since out of the group at that point; he first heard ""White Lines"" while on his way to buy coke.",fight it,123,Pitchfork,The 200 Best Songs of the 1980s
Slick Rick / Doug E. Fresh,“La Di Da Di”,1985,"The line on Slick Rick is that he’s one of hip-hop’s great storytellers, a guy who realized the narrative possibilities of the medium and constructed songs with plots where one action followed from the next. And ""La Di Da Di"", his breakthrough song with human beatbox Doug E. Fresh, is without question a fine example of his writerly talent. He tells of a day in the life in which he wakes up, falls out of bed, puts his Kangol upon his head, and ultimately watches a mother beat the living crap out of her daughter because they’re both hopelessly in love with him. But while the blow-by-blow of the story and Rick’s running commentary have their charms, the real genius of ""La Di Da Di"" is in the delivery. With this song, he invented a kind of tuneful rapping in which a spoken phrase could become a melodic hook at any moment. The simple melodies found in ""La Di Da Di"" have become part of rap’s DNA, and the song has been repeatedly stripped for parts by the likes of Biggie, N.W.A, and Snoop. To listen to ""La Di Da Di"" now is to trace three decades of history in under five minutes, all of it leading back to Rick’s place. —Mark Richardson",a capella,122,Pitchfork,The 200 Best Songs of the 1980s
Rick James,“Give It to Me Baby”,1981,"Rick James met Salvador Dalí once, at a dinner party in Hawaii. Dalí was supposedly so taken with Rick's appearance—he was one beautiful motherfucker back then—he insisted he draw him. We'll never see the thing; Rick pocketed Dalí's sketch, got stoned, went for a swim, and ruined it. To say the least, Rick James led a colorful life: a draft dodger, a failed pimp (too lenient, by his own admission), ex-bandmate of Neil Young and ex-lover of Princess Elizabeth of Yugoslavia, Rick picked up the cup of life and proceeded to spill it all over the carpet.",a capella,121,Pitchfork,The 200 Best Songs of the 1980s
Soul II Soul,“Back to Life (However Do You Want Me)”,1989,"A remix of an a capella track at the end of Soul II Soul’s first LP Club Classics Vol. One (re-titled Keep on Movin’ in the U.S.), ""Back to Life"" is built around two mesmerizing vocal phrases from Caron Wheeler: ""Back to life/ Back to reality"" and ""However do you want me/ However do you need me,"" which (as anyone who's been to a club or party over the last 25 years can tell you) take turns functioning as the song’s central hook. Wheeler, a veteran of London’s lover’s rock scene since the late 1970s, had more than a decade of experience projecting soul not through volume, but via shading and tone, and she doesn’t sing those hooks as much as chant them like mantras. Jazzie B and Nellee Hooper’s production work burnishes her voice with a slight digital sheen, rendering Wheeler's passion slightly paranormal.",a capella,120,Pitchfork,The 200 Best Songs of the 1980s
Minutemen,“History Lesson – Part II”,1984,"Though San Pedro punk band Minutemen were a trio, with each member contributing an essential part of their uncompromising and efficient sound, much of their energy derived from the long-term friendship between guitarist D. Boon and bassist Mike Watt. ""History Lesson – Part II"" is the story of that friendship. It chronicles the band’s pure love for music (and punk in particular) and their philosophy of ""jamming econo""—or keeping their operation as a band, from songwriting to touring, simple and low-cost—in just over two minutes. This song, and the double album it appears on, Double Nickels on the Dime, influenced countless artists, paved the way for the '90s alternative rock countercultural shift, and helped establish punk firmly as an enduring philosophy rather than a set of aesthetic boundaries. The Boon quote that became a nearly-ubiquitous '90s sticker is, ""Punk is whatever we made it to be,"" and there’s no other Minutemen song that so clearly exemplifies this attitude. Though Boon was tragically killed in a van accident in late 1985, his influence is just as present today as it was in '84, through his recorded work, through his bandmates’ continuation of his legacy, and through anyone who ever heard the line ""Punk rock changed our lives,"" and felt it in their bones. —Jes Skolnik",Double Nickels on the Dime,119,Pitchfork,The 200 Best Songs of the 1980s
Rhythim Is Rhythim,“Strings of Life”,1987,"In 1988, if you wanted a comprehensive survey of the mutant strains of robotic funk that had risen up in the wake of disco, you couldn't have done much better than to get your hands on The History of the House Sound of Chicago, a mammoth, 15-disc compilation put out by Germany's BCM Records. The box set had it all. Discs one and two, ""The Tracks That Built the House"", focused on the disco and Italo sounds that Frankie Knuckles had been playing at the Power Plant and the Warehouse. Disc three focused on the D.J. International label's roster—artists like J.M. Silk and Fingers Inc.—while disc six, ""Trax Classix"", compiled now-classic tunes from Trax artists like Adonis and Marshall Jefferson.",The History of the House Sound of Chicago,118,Pitchfork,The 200 Best Songs of the 1980s
Sade,“Is It a Crime”,1985,"British jazz&B group Sade’s sophomore far-from-slump Promise catapulted them to indisputable superstardom in 1985. ""Smooth Operator"" had made their debut Diamond Life an international hit the previous year, but Promise was an instant #1, popular enough that, in addition to the three singles, DJs had begun to spin album tracks by '86, the first being the expansive opener ""Is It a Crime"". The six-and-a-half-minute, winding epic is a masterclass in dramatic dynamic shifts. The chorus strips everything away rather than building it up; it’s a near-whisper, the fallout after a wild-eyed, horn-bolstered escalation (""My love is wider than Victoria Lake/ Taller than the Empire state…""). It’s a song about self-doubt and forced emotional restraint, and musically, too, it's all seething indecision. Sade belts as intensely as she ever has, pushing past her normal sheen of breathiness.",Promise,117,Pitchfork,The 200 Best Songs of the 1980s
INXS,“Never Tear Us Apart”,1988,"The fourth single from INXS' world-conquering Kick, ""Never Tear Us Apart"" has often shouldered the burden of tragedy; it was never intended to play at frontman Michael Hutchence’s funeral in 1997 or to lend an all-too-apt title to the band’s postmortem documentary last year. It’s hard to hear the song outside of that undesired context, but at its heart ""Never Tear Us Apart"" is a surprisingly straightforward declaration of love, caught somewhere between American soul and a European waltz, between Motown and Prague. It contains one of the most satisfying moments in '80s pop, a moment so curious, so inventive, so unexpected that it becomes endlessly replayable: As Hutchence concludes the second chorus, his words lingering in the cold air, an expectant drumroll gives way to—a saxophone solo. In another context, that instrument might sound lascivious, adding a sexual layer to a sensual song, but here it sounds stately, even monumental, as INXS shed the weight of the world just so it can savor this one present moment. —Stephen M. Deusner",Kick,116,Pitchfork,The 200 Best Songs of the 1980s
